"symbol","entrez","mapped"
"KLF6","1316",TRUE
"PLPP1","8611",TRUE
"NEO1","4756",TRUE
"TRAM1","23471",TRUE
"PHKA1","5255",TRUE
"TNFRSF1A","7132",TRUE
"CACNB1","782",TRUE
"EVI5","7813",TRUE
"STOML1","9399",TRUE
"PKM","5315",TRUE
"DHX29","54505",TRUE
"DNTTIP2","30836",TRUE
"METTL22","79091",TRUE
"TP53BP1","7158",TRUE
"TRO","7216",TRUE
"RRP15","51018",TRUE
"RHOA","387",TRUE
"DHX8","1659",TRUE
"PRKCZ","5590",TRUE
"IARS2","55699",TRUE
"SYT1","6857",TRUE
"NAV3","89795",TRUE
"IDH3G","3421",TRUE
"ROGDI","79641",TRUE
"PDZD4","57595",TRUE
"ATP2B3","492",TRUE
"ROCK1","6093",TRUE
"CBFB","865",TRUE
"PDK3","5165",TRUE
"HYAL2","8692",TRUE
"HDAC4","9759",TRUE
"RASSF1","11186",TRUE
"FGFR3","2261",TRUE
"IFI35","3430",TRUE
"HEATR6","63897",TRUE
"COASY","80347",TRUE
"PLEKHH3","79990",TRUE
"MEF2A","4205",TRUE
"OTUD5","55593",TRUE
"TFE3","7030",TRUE
"TBC1D25","4943",TRUE
"ACSL4","2182",TRUE
"INPP5A","3632",TRUE
"GPKOW","27238",TRUE
"GRIPAP1","56850",TRUE
"FTSJ1","24140",TRUE
"PRR11","55771",TRUE
"REEP1","65055",TRUE
"ATP11A","23250",TRUE
"POLR1A","25885",TRUE
"LAPTM4A","9741",TRUE
"TTC7A","57217",TRUE
"IP6K2","51447",TRUE
"SRBD1","55133",TRUE
"KIF2A","3796",TRUE
"RASGRP2","10235",TRUE
"PSME4","23198",TRUE
"IFT80","57560",TRUE
"SIRT2","22933",TRUE
"ERLEC1","27248",TRUE
"PPP2R5B","5526",TRUE
"PYGM","5837",TRUE
"PAGE1","8712",TRUE
"PITX1","5307",TRUE
"MAST4","375449",TRUE
"ADGRF5","221395",TRUE
"SDK2","54549",TRUE
"NUP133","55746",TRUE
"NUCKS1","64710",TRUE
"VPS35","55737",TRUE
"DNAJA2","10294",TRUE
"BCL3","602",TRUE
"KCNAB2","8514",TRUE
"ABCC9","10060",TRUE
"GAL","51083",TRUE
"CLEC2D","29121",TRUE
"FUNDC1","139341",TRUE
"MAOB","4129",TRUE
"RORA","6095",TRUE
"DRD4","1815",TRUE
"TGFBR3","7049",TRUE
"PLA2G10","8399",TRUE
"HES2","54626",TRUE
"ATP1B3","483",TRUE
"NEDD4","4734",TRUE
"PIGB","9488",TRUE
"MAPK6","5597",TRUE
"GNB5","10681",TRUE
"RAB27A","5873",TRUE
"HDHD5","27440",TRUE
"UFD1","7353",TRUE
"LRP6","4040",TRUE
"SCT","6343",TRUE
"PHRF1","57661",TRUE
"ELP1","8518",TRUE
"NUCB2","4925",TRUE
"PFN2","5217",TRUE
"PTPN3","5774",TRUE
"SPTB","6710",TRUE
"DAPP1","27071",TRUE
"SLC44A1","23446",TRUE
"TMEM260","54916",TRUE
"SMG6","23293",TRUE
"EXOC5","10640",TRUE
"CLTCL1","8218",TRUE
"FGF22","27006",TRUE
"FSTL3","10272",TRUE
"DGCR2","9993",TRUE
"RNF126","55658",TRUE
"MNT","4335",TRUE
"ZXDC","79364",TRUE
"JMJD6","23210",TRUE
"POLB","5423",TRUE
"ST6GALNAC1","55808",TRUE
"WIPI1","55062",TRUE
"FRMPD1","22844",TRUE
"GBA2","57704",TRUE
"NDST1","3340",TRUE
"ASNS","440",TRUE
"AP3M2","10947",TRUE
"CNGB1","1258",TRUE
"ST6GALNAC2","10610",TRUE
"PABPC1","26986",TRUE
"TESK2","10420",TRUE
"CFAP20","29105",TRUE
"CSNK2A2","1459",TRUE
"PTPN21","11099",TRUE
"EIF2B3","8891",TRUE
"CAMK2A","815",TRUE
"TCOF1","6949",TRUE
"CDC42","998",TRUE
"OSBPL3","26031",TRUE
"EPHA8","2046",TRUE
"SLC12A3","6559",TRUE
"RAD18","56852",TRUE
"ATP2B1","490",TRUE
"TRPM5","29850",TRUE
"NCK2","8440",TRUE
"MAP4K4","9448",TRUE
"MGAT4A","11320",TRUE
"RPL31","6160",TRUE
"WDR1","9948",TRUE
"SNX13","23161",TRUE
"ARHGAP10","79658",TRUE
"RPS6KA2","6196",TRUE
"ING3","54556",TRUE
"VASH1","22846",TRUE
"LMCD1","29995",TRUE
"BUD23","114049",TRUE
"SEL1L","6400",TRUE
"TRIP13","9319",TRUE
"ATP6AP1","537",TRUE
"TCF3","6929",TRUE
"TRIB2","28951",TRUE
"DAZAP1","26528",TRUE
"MBD3","53615",TRUE
"PRLH","51052",TRUE
"HLTF","6596",TRUE
"FAM50A","9130",TRUE
"FAM3A","60343",TRUE
"CPSF1","29894",TRUE
"MYO3B","140469",TRUE
"CYBRD1","79901",TRUE
"CDH19","28513",TRUE
"PDCD2","5134",TRUE
"SLC6A15","55117",TRUE
"RDH11","51109",TRUE
"PRKACA","5566",TRUE
"ADGRL1","22859",TRUE
"ACTN1","87",TRUE
"ZFYVE26","23503",TRUE
"RPS6KA6","27330",TRUE
"EPN2","22905",TRUE
"PTPN18","26469",TRUE
"LIMS2","55679",TRUE
"ASIC4","55515",TRUE
"SPEG","10290",TRUE
"LNX1","84708",TRUE
"ALDH3A2","224",TRUE
"TFRC","7037",TRUE
"SREBF1","6720",TRUE
"AFF4","27125",TRUE
"UBE2D1","7321",TRUE
"PALS1","64398",TRUE
"RHOBTB1","9886",TRUE
"SMC1A","8243",TRUE
"HSD17B10","3028",TRUE
"MARK2","2011",TRUE
"HMMR","3161",TRUE
"CHFR","55743",TRUE
"TRHDE","29953",TRUE
"P4HA2","8974",TRUE
"FCGR2B","2213",TRUE
"NFATC3","4775",TRUE
"TRNT1","51095",TRUE
"ACADVL","37",TRUE
"STK10","6793",TRUE
"FBXW11","23291",TRUE
"ACAP1","9744",TRUE
"CRMP1","1400",TRUE
"EVC","2121",TRUE
"DERL2","51009",TRUE
"SIDT1","54847",TRUE
"NDE1","54820",TRUE
"IRAG1","10335",TRUE
"TMEM38A","79041",TRUE
"AP1M1","8907",TRUE
"PVR","5817",TRUE
"XRCC1","7515",TRUE
"SCARB1","949",TRUE
"MCM2","4171",TRUE
"MOV10L1","54456",TRUE
"PANX2","56666",TRUE
"SELENOO","83642",TRUE
"TP63","8626",TRUE
"ALPK1","80216",TRUE
"LLGL2","3993",TRUE
"PDE8A","5151",TRUE
"CLCN4","1183",TRUE
"NLE1","54475",TRUE
"SDHA","6389",TRUE
"SMARCE1","6605",TRUE
"GSDMB","55876",TRUE
"KDM5A","5927",TRUE
"ADAM11","4185",TRUE
"PPP2R3A","5523",TRUE
"FERMT2","10979",TRUE
"ABCB11","8647",TRUE
"DHRS9","10170",TRUE
"PTGS2","5743",TRUE
"IGF2BP2","10644",TRUE
"MAP3K13","9175",TRUE
"ST6GAL1","6480",TRUE
"FRY","10129",TRUE
"PICALM","8301",TRUE
"NSF","4905",TRUE
"GLI2","2736",TRUE
"CLASP1","23332",TRUE
"MRPS34","65993",TRUE
"NOTCH3","4854",TRUE
"CLNS1A","1207",TRUE
"PPP2R2C","5522",TRUE
"TEAD2","8463",TRUE
"EED","8726",TRUE
"CDHR2","54825",TRUE
"SNCB","6620",TRUE
"TSG101","7251",TRUE
"NCBP3","55421",TRUE
"ATP2A3","489",TRUE
"CA12","771",TRUE
"MGLL","11343",TRUE
"NTN4","59277",TRUE
"BCS1L","617",TRUE
"NUAK1","9891",TRUE
"DPP8","54878",TRUE
"SLC24A1","9187",TRUE
"ZNF532","55205",TRUE
"SCARF1","8578",TRUE
"LMAN1","3998",TRUE
"HACD3","51495",TRUE
"ZZEF1","23140",TRUE
"NOX3","50508",TRUE
"ENO1","2023",TRUE
"SLC12A1","6557",TRUE
"MYDGF","56005",TRUE
"ANO8","57719",TRUE
"TUBE1","51175",TRUE
"ARHGEF10L","55160",TRUE
"TXK","7294",TRUE
"WSCD2","9671",TRUE
"KCNQ2","3785",TRUE
"TACR2","6865",TRUE
"ACTR6","64431",TRUE
"TIPIN","54962",TRUE
"SRI","6717",TRUE
"EIF4G3","8672",TRUE
"NUP37","79023",TRUE
"SEMA3A","10371",TRUE
"GTSE1","51512",TRUE
"SEMA3C","10512",TRUE
"TTC38","55020",TRUE
"ACAT1","38",TRUE
"GRAMD4","23151",TRUE
"CELSR1","9620",TRUE
"WNT8B","7479",TRUE
"ZNF638","27332",TRUE
"SLC25A40","55972",TRUE
"TIMM21","29090",TRUE
"ADD2","119",TRUE
"FGF4","2249",TRUE
"RASAL2","9462",TRUE
"VPS9D1","9605",TRUE
"ZNF37A","7587",TRUE
"MARK3","4140",TRUE
"SLC25A3","5250",TRUE
"FNDC3B","64778",TRUE
"FOSL2","2355",TRUE
"CACNG5","27091",TRUE
"CACNG4","27092",TRUE
"FRYL","285527",TRUE
"TMEM131","23505",TRUE
"FSCN1","6624",TRUE
"ACTB","60",TRUE
"MOCOS","55034",TRUE
"PLD1","5337",TRUE
"ATP12A","479",TRUE
"WDR62","284403",TRUE
"DLG1","1739",TRUE
"RAB7A","7879",TRUE
"BCAP29","55973",TRUE
"SEC31B","25956",TRUE
"SART3","9733",TRUE
"ARHGAP15","55843",TRUE
"TUBA3D","113457",TRUE
"PAX2","5076",TRUE
"EXOSC7","23016",TRUE
"KIFAP3","22920",TRUE
"MKRN2","23609",TRUE
"MCM6","4175",TRUE
"REXO2","25996",TRUE
"RBM7","10179",TRUE
"RBMS2","5939",TRUE
"BAZ2A","11176",TRUE
"PTPN23","25930",TRUE
"MLH1","4292",TRUE
"UNG","7374",TRUE
"FMO4","2329",TRUE
"KLHL20","27252",TRUE
"RGS11","8786",TRUE
"SLC46A1","113235",TRUE
"PLXNA2","5362",TRUE
"SPAG5","10615",TRUE
"ANKRD13A","88455",TRUE
"TPD52","7163",TRUE
"ACACB","32",TRUE
"TRAF4","9618",TRUE
"PAG1","55824",TRUE
"GPATCH1","55094",TRUE
"ICAM3","3385",TRUE
"NT5C2","22978",TRUE
"MCAM","4162",TRUE
"GPC4","2239",TRUE
"MBNL3","55796",TRUE
"CAMSAP3","57662",TRUE
"RAP1GAP","5909",TRUE
"XAB2","56949",TRUE
"ARHGEF1","9138",TRUE
"STXBP2","6813",TRUE
"MAP2K7","5609",TRUE
"DGKD","8527",TRUE
"CTTNBP2","83992",TRUE
"RARB","5915",TRUE
"TOP2B","7155",TRUE
"TM9SF3","56889",TRUE
"NFKB2","4791",TRUE
"UBE2T","29089",TRUE
"PPP1R12B","4660",TRUE
"DNAJC10","54431",TRUE
"GTF3C1","2975",TRUE
"IL4R","3566",TRUE
"USP33","23032",TRUE
"PAK3","5063",TRUE
"CAPN6","827",TRUE
"DCX","1641",TRUE
"SNRPA","6626",TRUE
"SPAG6","9576",TRUE
"EXOSC5","56915",TRUE
"DYNC1I2","1781",TRUE
"APBB1IP","54518",TRUE
"LRCH4","4034",TRUE
"FAM76B","143684",TRUE
"SIRT6","51548",TRUE
"POLD3","10714",TRUE
"ACTN2","88",TRUE
"CAPZB","832",TRUE
"GPR137B","7107",TRUE
"NAALAD2","10003",TRUE
"JADE1","79960",TRUE
"SLC25A43","203427",TRUE
"UBE2A","7319",TRUE
"FGFR1","2260",TRUE
"SMC1B","27127",TRUE
"FBLN1","2192",TRUE
"ITGA8","8516",TRUE
"CST7","8530",TRUE
"MAP2","4133",TRUE
"PIAS2","9063",TRUE
"AMPH","273",TRUE
"ARAF","369",TRUE
"MCCC1","56922",TRUE
"LAMP3","27074",TRUE
"FAP","2191",TRUE
"NEBL","10529",TRUE
"ACER3","55331",TRUE
"UBE2K","3093",TRUE
"PIK3C3","5289",TRUE
"N4BP2","55728",TRUE
"TIGAR","57103",TRUE
"TULP3","7289",TRUE
"SYNJ2","8871",TRUE
"ADCY2","108",TRUE
"PPP2R5C","5527",TRUE
"GNB1","2782",TRUE
"HOXA9","3205",TRUE
"EDN1","1906",TRUE
"MLLT10","8028",TRUE
"ZCWPW1","55063",TRUE
"FGF20","26281",TRUE
"P2RY10","27334",TRUE
"ITM2A","9452",TRUE
"NRDC","4898",TRUE
"VDAC3","7419",TRUE
"PCM1","5108",TRUE
"TNRC6C","57690",TRUE
"CBFA2T2","9139",TRUE
"BRINP1","1620",TRUE
"ITCH","83737",TRUE
"PKD2L2","27039",TRUE
"TP53INP2","58476",TRUE
"SDF4","51150",TRUE
"MYH7B","57644",TRUE
"BPIFB2","80341",TRUE
"TP73","7161",TRUE
"TOLLIP","54472",TRUE
"UBE2D4","51619",TRUE
"CLUL1","27098",TRUE
"RUNX1T1","862",TRUE
"CDH17","1015",TRUE
"THOC1","9984",TRUE
"FKBP7","51661",TRUE
"OSBPL6","114880",TRUE
"SLC1A3","6507",TRUE
"XRCC5","7520",TRUE
"LXN","56925",TRUE
"SP140","11262",TRUE
"MKNK1","8569",TRUE
"TNS1","7145",TRUE
"REXO1","57455",TRUE
"SAR1A","56681",TRUE
"CDC14A","8556",TRUE
"RAPGEF3","10411",TRUE
"CEACAM1","634",TRUE
"SENP1","29843",TRUE
"DUSP13B","51207",TRUE
"CIC","23152",TRUE
"LIPE","3991",TRUE
"FDFT1","2222",TRUE
"PAFAH1B3","5050",TRUE
"OPHN1","4983",TRUE
"KIF22","3835",TRUE
"SCGN","10590",TRUE
"CARMIL1","55604",TRUE
"PGM1","5236",TRUE
"DDX1","1653",TRUE
"DNM2","1785",TRUE
"EPB41L2","2037",TRUE
"RIMS1","22999",TRUE
"MOXD1","26002",TRUE
"STX7","8417",TRUE
"RABL2B","11158",TRUE
"KEAP1","9817",TRUE
"DDX43","55510",TRUE
"PTPRH","5794",TRUE
"SLC35C2",NA,FALSE
"CRYBG3","131544",TRUE
"EPHA6","285220",TRUE
"SCTR","6344",TRUE
"RFX3","5991",TRUE
"RIF1","55183",TRUE
"RAB21","23011",TRUE
"SLC4A4","8671",TRUE
"SMARCA2","6595",TRUE
"RDH8","50700",TRUE
"SESN1","27244",TRUE
"MID2","11043",TRUE
"COL5A3","50509",TRUE
"SRCAP","10847",TRUE
"PUM3","9933",TRUE
"CHRNA3","1136",TRUE
"KCNN2","3781",TRUE
"CNOT4","4850",TRUE
"PSEN1","5663",TRUE
"CPOX","1371",TRUE
"CLDND1","56650",TRUE
"MOK","5891",TRUE
"HSP90AA1","3320",TRUE
"RBL1","5933",TRUE
"DLGAP4","22839",TRUE
"IGSF9B","22997",TRUE
"NDC80","10403",TRUE
"AP4E1","23431",TRUE
"RSBN1","54665",TRUE
"MAGI3","260425",TRUE
"CXCL2","2920",TRUE
"AFP","174",TRUE
"COL4A4","1286",TRUE
"TCF7","6932",TRUE
"OSTM1","28962",TRUE
"CDH7","1005",TRUE
"PCNP","57092",TRUE
"EXD2","55218",TRUE
"ARG2","384",TRUE
"MEF2C","4208",TRUE
"PTPRC","5788",TRUE
"CACNA1S","779",TRUE
"PKP1","5317",TRUE
"UBA5","79876",TRUE
"STK17B","9262",TRUE
"CDC14B","8555",TRUE
"ZNF510","22869",TRUE
"LRP2","4036",TRUE
"ZNF506","440515",TRUE
"JMJD4","65094",TRUE
"DUSP12","11266",TRUE
"AACS","65985",TRUE
"DELE1","9812",TRUE
"CADPS2","93664",TRUE
"IFT25","51668",TRUE
"PHLPP1","23239",TRUE
"ATP8B1","5205",TRUE
"IL12RB2","3595",TRUE
"SMARCD3","6604",TRUE
"WDR70","55100",TRUE
"FYB1","2533",TRUE
"MPP4","58538",TRUE
"STRADB","55437",TRUE
"BZW1","9689",TRUE
"PGR","5241",TRUE
"C1QTNF3","114899",TRUE
"ME2","4200",TRUE
"C5orf22","55322",TRUE
"CCNT2","905",TRUE
"FAM135A","57579",TRUE
"COL19A1","1310",TRUE
"EPB41L3","23136",TRUE
"COBLL1","22837",TRUE
"DLG3","1741",TRUE
"KCNK2","3776",TRUE
"SERTAD4","56256",TRUE
"TRAF5","7188",TRUE
"MRPL22","29093",TRUE
"GEMIN5","25929",TRUE
"OPRK1","4986",TRUE
"NFE2L1","4779",TRUE
"SEMA5B","54437",TRUE
"GSK3B","2932",TRUE
"ITGB5","3693",TRUE
"ERC1","23085",TRUE
"XPO1","7514",TRUE
"RNF13","11342",TRUE
"PALB2","79728",TRUE
"DOP1A","23033",TRUE
"LYRM2","57226",TRUE
"BCKDHB","594",TRUE
"KAT6A","7994",TRUE
"TUT7","79670",TRUE
"ULK2","9706",TRUE
"GRHL2","79977",TRUE
"TNPO1","3842",TRUE
"PLOD1","5351",TRUE
"P2RX5","5026",TRUE
"ITGAE","3682",TRUE
"DIS3","22894",TRUE
"PIBF1","10464",TRUE
"TDRD3","81550",TRUE
"NUFIP1","26747",TRUE
"PDS5B","23047",TRUE
"OXCT1","5019",TRUE
"RRAGB","10325",TRUE
"CYLD","1540",TRUE
"SLC27A5","10998",TRUE
"ZNF324","25799",TRUE
"ZNF671","79891",TRUE
"ZNF416","55659",TRUE
"ZNF586","54807",TRUE
"ZNF446","55663",TRUE
"ZNF264","9422",TRUE
"RPS5","6193",TRUE
"FAT1","2195",TRUE
"YTHDC1","91746",TRUE
"CHMP2B","25978",TRUE
"SMAP2","64744",TRUE
"PPIE","10450",TRUE
"ZMPSTE24","10269",TRUE
"STARD7","56910",TRUE
"NOA1","84273",TRUE
"REST","5978",TRUE
"HAL","3034",TRUE
"SSH1","54434",TRUE
"GSTP1","2950",TRUE
"APLP2","334",TRUE
"FAM234B","57613",TRUE
"SLCO1A2","6579",TRUE
"WBP11","51729",TRUE
"EIF3I","8668",TRUE
"NKAIN1","79570",TRUE
"COL16A1","1307",TRUE
"TXLNA","200081",TRUE
"NCOA1","8648",TRUE
"AGBL5","60509",TRUE
"EFR3B","22979",TRUE
"KIF3C","3797",TRUE
"RAB10","10890",TRUE
"GCKR","2646",TRUE
"HADHA","3030",TRUE
"MAPRE3","22924",TRUE
"CAD","790",TRUE
"CD59","966",TRUE
"CD82","3732",TRUE
"BCORL1","63035",TRUE
"ATRX","546",TRUE
"AK6","102157402",TRUE
"MYNN","55892",TRUE
"MECOM","2122",TRUE
"SCAMP1","9522",TRUE
"PREP","5550",TRUE
"HACE1","57531",TRUE
"SEH1L","81929",TRUE
"WDR47","22911",TRUE
"WDFY1","57590",TRUE
"OVGP1","5016",TRUE
"SLC25A24","29957",TRUE
"MAP3K4","4216",TRUE
"PILRA","29992",TRUE
"IGSF9","57549",TRUE
"ABCB1","5243",TRUE
"ZNF213","7760",TRUE
"AKR1B1","231",TRUE
"CPNE3","8895",TRUE
"RRN3","54700",TRUE
"CTTN","2017",TRUE
"WNT11","7481",TRUE
"MTIF2","4528",TRUE
"DDHD2","23259",TRUE
"TTC39A","22996",TRUE
"EPS15","2060",TRUE
"ORC1","4998",TRUE
"MGST2","4258",TRUE
"CHERP","10523",TRUE
"ATG16L1","55054",TRUE
"USP40","55230",TRUE
"POMGNT1","55624",TRUE
"RAD54L","8438",TRUE
"MAST2","23139",TRUE
"DNAJA1","3301",TRUE
"B4GALT1","2683",TRUE
"CHMP5","51510",TRUE
"NFX1","4799",TRUE
"AQP6","363",TRUE
"DIMT1","27292",TRUE
"IPO11","51194",TRUE
"FOLH1","2346",TRUE
"EIF2AK1","27102",TRUE
"EPDR1","54749",TRUE
"SNX10","29887",TRUE
"SEPHS1","22929",TRUE
"MRPL28","10573",TRUE
"HBQ1","3049",TRUE
"ITPKC","80271",TRUE
"CEACAM6","4680",TRUE
"FAT2","2196",TRUE
"RBM22","55696",TRUE
"TMED2","10959",TRUE
"ERO1B","56605",TRUE
"ZFAND6","54469",TRUE
"HSD17B2","3294",TRUE
"TXLNG","55787",TRUE
"PPEF1","5475",TRUE
"LAT2","7462",TRUE
"HUWE1","10075",TRUE
"ZW10","9183",TRUE
"ALG9","79796",TRUE
"MYBPC2","4606",TRUE
"ACOX3","8310",TRUE
"MTMR2","8898",TRUE
"PPP1R15A","23645",TRUE
"HSD17B14","51171",TRUE
"TRIP6","7205",TRUE
"ACHE","43",TRUE
"FTL","2512",TRUE
"SRRT","51593",TRUE
"BAX","581",TRUE
"NLK","51701",TRUE
"PIGS","94005",TRUE
"ADAMTS2","9509",TRUE
"TMPRSS11E","28983",TRUE
"ATXN7L3","56970",TRUE
"PGS1","9489",TRUE
"PSMC5","5705",TRUE
"UIMC1","51720",TRUE
"MMP2","4313",TRUE
"LPCAT2","54947",TRUE
"GNAO1","2775",TRUE
"OGFOD1","55239",TRUE
"SH3BP2","6452",TRUE
"NOP14","8602",TRUE
"ADD1","118",TRUE
"L2HGDH","79944",TRUE
"TXNDC16","57544",TRUE
"RTRAF","51637",TRUE
"NID2","22795",TRUE
"GMCL1","64395",TRUE
"SF3B2","10992",TRUE
"KLHL42","57542",TRUE
"GNAS","2778",TRUE
"DNM1L","10059",TRUE
"PTHLH","5744",TRUE
"PHACTR3","116154",TRUE
"ERGIC2","51290",TRUE
"TFAP2C","7022",TRUE
"AURKA","6790",TRUE
"PIR","8544",TRUE
"AAMDC","28971",TRUE
"RFX2","5990",TRUE
"METTL2A","339175",TRUE
"SULT2B1","6820",TRUE
"ALG6","29929",TRUE
"CNOT3","4849",TRUE
"GP6","51206",TRUE
"PTPN4","5775",TRUE
"DDX18","8886",TRUE
"KHSRP","8570",TRUE
"GNA11","2767",TRUE
"ASAP3","55616",TRUE
"EDEM2","55741",TRUE
"DNMT3B","1789",TRUE
"REM1","28954",TRUE
"TPX2","22974",TRUE
"PDRG1","81572",TRUE
"EPB41L1","2036",TRUE
"SLC15A1","6564",TRUE
"DOCK9","23348",TRUE
"ANKRD10","55608",TRUE
"TGDS","23483",TRUE
"DOCK3","1795",TRUE
"C3orf18","51161",TRUE
"COQ9","57017",TRUE
"TMEM40","55287",TRUE
"KIF9","64147",TRUE
"ARHGAP28","79822",TRUE
"CRLS1","54675",TRUE
"PPP1R13B","23368",TRUE
"ATRN","8455",TRUE
"SMOX","54498",TRUE
"FKBP1A","2280",TRUE
"NSFL1C","55968",TRUE
"SLC4A11","83959",TRUE
"DNAAF9","25943",TRUE
"ZNF343","79175",TRUE
"EBF4","57593",TRUE
"CPXM1","56265",TRUE
"MAVS","57506",TRUE
"LZTS3","9762",TRUE
"XRN2","22803",TRUE
"KIZ","55857",TRUE
"DYNLL1","8655",TRUE
"TESC","54997",TRUE
"SNX5","27131",TRUE
"RPL6","6128",TRUE
"SIRPG","55423",TRUE
"MAPKAPK5","8550",TRUE
"P2RX7","5027",TRUE
"ESF1","51575",TRUE
"RBBP9","10741",TRUE
"ANAPC5","51433",TRUE
"SLC23A2","9962",TRUE
"SLC8B1","80024",TRUE
"TMEM230","29058",TRUE
"DZANK1","55184",TRUE
"KDM2B","84678",TRUE
"CFAP61","26074",TRUE
"LHX5","64211",TRUE
"TASP1","55617",TRUE
"OAS1","4938",TRUE
"GCN1","10985",TRUE
"RPLP0","6175",TRUE
"PXN","5829",TRUE
"SIRT4","23409",TRUE
"KIF16B","55614",TRUE
"TRMT6","51605",TRUE
"CHGB","1114",TRUE
"PEBP1","5037",TRUE
"TBX5","6910",TRUE
"BRAP","8315",TRUE
"ERP29","10961",TRUE
"FUS","2521",TRUE
"IGBP1","3476",TRUE
"FXYD5","53827",TRUE
"ZNF302","55900",TRUE
"GRAMD1A","57655",TRUE
"FXYD3","5349",TRUE
"HEPH","9843",TRUE
"CDIP1","29965",TRUE
"CMTM1","113540",TRUE
"GANAB","23193",TRUE
"GMIP","51291",TRUE
"RBM41","55285",TRUE
"BIRC5","332",TRUE
"LAG3","3902",TRUE
"MLF2","8079",TRUE
"OTUB2","78990",TRUE
"DDX24","57062",TRUE
"ZBTB25","7597",TRUE
"NECAP1","25977",TRUE
"ARHGAP4","393",TRUE
"ANKRD24","170961",TRUE
"DHX32","55760",TRUE
"RCOR1","23186",TRUE
"GPATCH2L","55668",TRUE
"LTBP4","8425",TRUE
"BLVRB","645",TRUE
"SLC9A1","6548",TRUE
"SPTLC1","10558",TRUE
"PAPOLA","10914",TRUE
"CCNK","8812",TRUE
"PCBP4","57060",TRUE
"YPEL3","83719",TRUE
"MRPS33","51650",TRUE
"NDUFB2","4708",TRUE
"NUDC","10726",TRUE
"MAEA","10296",TRUE
"ICAM1","3383",TRUE
"STRN4","29888",TRUE
"IRAK3","11213",TRUE
"LYZ","4069",TRUE
"MUL1","79594",TRUE
"TFAP4","7023",TRUE
"PDCD7","10081",TRUE
"SPG21","51324",TRUE
"DNAJB11","51726",TRUE
"P3H2","55214",TRUE
"THPO","7066",TRUE
"CHRD","8646",TRUE
"FLT3LG","2323",TRUE
"RAB11FIP3","9727",TRUE
"GNPTG","84572",TRUE
"ZNF268","10795",TRUE
"GOLGA3","2802",TRUE
"PABPC4","8761",TRUE
"CERS4","79603",TRUE
"MCOLN1","57192",TRUE
"USP48","84196",TRUE
"EFNB1","1947",TRUE
"PDPR","55066",TRUE
"AARS1","16",TRUE
"GLG1","2734",TRUE
"KIF4A","24137",TRUE
"TNRC6A","27327",TRUE
"PLEKHG2","64857",TRUE
"DLL3","10683",TRUE
"NAT14","57106",TRUE
"PITPNM2","57605",TRUE
"EXOC1","55763",TRUE
"RBM27","54439",TRUE
"POU4F3","5459",TRUE
"OSBPL8","114882",TRUE
"DTX2","113878",TRUE
"PUS7","54517",TRUE
"NRCAM","4897",TRUE
"LAMB1","3912",TRUE
"SLC26A4","5172",TRUE
"DLD","1738",TRUE
"WDR7","23335",TRUE
"TXNL1","9352",TRUE
"ABCC6","368",TRUE
"CMTM6","54918",TRUE
"ITGA6","3655",TRUE
"RAPGEF4","11069",TRUE
"MAP3K20","51776",TRUE
"SMPX","23676",TRUE
"FH","2271",TRUE
"SEL1L3","23231",TRUE
"TF","7018",TRUE
"CDV3","55573",TRUE
"MYO15A","51168",TRUE
"ALKBH5","54890",TRUE
"NLRP1","22861",TRUE
"PITPNM3","83394",TRUE
"SPAG7","9552",TRUE
"ORC6","23594",TRUE
"ZFHX4","79776",TRUE
"SLC17A6","57084",TRUE
"CPA1","1357",TRUE
"ZC3HC1","51530",TRUE
"ESR1","2099",TRUE
"RGS17","26575",TRUE
"TMEM101","84336",TRUE
"CD200","4345",TRUE
"CCDC80","151887",TRUE
"PSME1","5720",TRUE
"PPP2R3C","55012",TRUE
"HAUS4","54930",TRUE
"SLC7A8","23428",TRUE
"OSGEP","55644",TRUE
"SLC22A17","51310",TRUE
"RNF31","55072",TRUE
"SCFD1","23256",TRUE
"G2E3","55632",TRUE
"HECTD1","25831",TRUE
"HNRNPC","3183",TRUE
"RPGRIP1","57096",TRUE
"SUPT16H","11198",TRUE
"TOX4","9878",TRUE
"GEMIN2","8487",TRUE
"TGM1","7051",TRUE
"TINF2","26277",TRUE
"SEMA6A","57556",TRUE
"TRPM7","54822",TRUE
"TYRO3","7301",TRUE
"WDR76","79968",TRUE
"CAPN3","825",TRUE
"SNAP23","8773",TRUE
"TBX15","6913",TRUE
"PHGDH","26227",TRUE
"COL9A3","1299",TRUE
"EZR","7430",TRUE
"MYL6","4637",TRUE
"AGO1","26523",TRUE
"TEKT2","27285",TRUE
"CLSPN","63967",TRUE
"RFFL","117584",TRUE
"UNC13D","201294",TRUE
"MFSD11","79157",TRUE
"DPYSL2","1808",TRUE
"TGFB2","7042",TRUE
"GPATCH2","55105",TRUE
"NUP50","10762",TRUE
"CDC45","8318",TRUE
"COMT","1312",TRUE
"ADA2","51816",TRUE
"ECHDC1","55862",TRUE
"LRRFIP2","9209",TRUE
"SEC22C","9117",TRUE
"XYLB","9942",TRUE
"HDAC6","10013",TRUE
"GABRP","2568",TRUE
"KRT31","3881",TRUE
"CDC6","990",TRUE
"UPRT","139596",TRUE
"CDC23","8697",TRUE
"AAAS","8086",TRUE
"CBX5","23468",TRUE
"FMO2","2327",TRUE
"SUCO","51430",TRUE
