,arc1,arc2,arc3,arc4,arc5
SPRY4,0.5697895337877104,1.000619532244492,2.0897246803764826,4.388684041252045,0.6192692495238534
SPRYD3,3.771783066893649,2.891859428790083,3.7076938174913527,3.8751129220778417,2.690192148222253
SPRYD4,2.786599907132043,1.260133270128248,2.4513789332976033,2.296038839650117,2.0907088220371612
SPRYD7,3.149701695224554,2.3499500366321753,2.692871487908104,3.0363886404225435,2.8113202197234384
SPSB1,1.0694901556440852,1.321121162632781,2.114294134933707,4.0585363475751,1.7982365550923594
SPSB2,2.714594371616013,1.9297348938119172,2.510727128373194,3.2201911232305624,1.9413116571952072
SPSB3,3.6172361160972404,4.497102176886846,4.4141047154492945,3.6852844401507108,4.34503092416943
SPSB4,1.9868815194971152,3.1010990138655132,0.6886174263105607,1.4461497163403199,3.600971112033153
SPTA1,0.12183529110817094,0.004076960431902171,0.8544966897438874,0.01511395988294248,-0.02143740208608172
SPTAN1,5.4329888300465266,5.5909653980895895,5.502706579886765,6.021915460378343,5.612824552091862
SPTB,2.0294035100772527,3.1338700062822387,3.8292203857424223,0.6470463525180805,2.4520661341068264
SPTBN1,6.582522260659819,5.188635214484028,5.387437925749675,5.452071835095466,5.31819865382095
SPTBN2,4.851985644045728,5.214410392131372,4.43296710234583,2.1362904609185454,5.306793592594906
SPTBN4,0.8484143546324003,3.6457965163580925,2.463625060023424,2.1794232267920997,4.506285048562298
SPTBN5,0.6725164545976481,0.3338346847649091,0.7046234223059679,0.30837149080523185,0.5540031512784855
SPTLC1,5.478103291351251,5.181059383066694,5.775376505197421,5.71105345746794,4.810558549876505
SPTLC2,4.02440353532021,4.15870764300792,4.16431832884012,3.910024855991867,4.002716261763049
SPTLC3,1.4747076551615588,-0.09347312980464662,0.8455504435115981,0.6344009957145823,0.09718029933192207
SPTSSA,4.325375254155461,5.041620998565028,6.2632615615664,4.621360879240059,5.025490736149539
SPTSSB,0.7280219287736853,1.9895265374688516,1.793715569128433,0.7275264578060893,0.697550873577854
SPTY2D1,3.637872479881898,3.5212171024428236,4.053188327386884,3.730640321805103,3.116874230619067
SQLE,7.113564447857807,6.1139072483158765,6.704553840022117,5.3969490775299205,6.1579287204393856
SQSTM1,6.068391670422741,5.385328642405451,7.200673635437689,8.096052172279453,5.229243267115138
SRA1,4.6041610119260685,4.275256870728957,4.673195185368835,5.369926369669135,4.169767434469073
SRBD1,3.701834293393829,3.172209482141239,3.066759171680715,3.2284396940857265,3.377482441123528
SRC,4.1980880251666335,5.141450901612297,4.1516426844645045,3.896668747393613,3.996623996516393
SRCAP,5.113680195853319,4.834994551680852,4.7940276118067695,4.739276626066327,4.387808995902655
SRCIN1,3.0596174771637936,2.816790770351368,3.399209174944101,1.6037934681208286,3.451821096627335
SRD5A1,4.636962793468761,4.493503122915016,5.163668637076828,3.743134002672446,4.648490995111155
SRD5A3,3.775284796146291,3.5352103552019063,3.1076684234285903,3.998189426205292,4.099266694023935
SREBF1,5.649207024123277,4.769615322949142,5.722509685462547,5.340062911398393,5.221150563012653
SREBF2,6.136966862254588,6.280288529113252,6.370015991442078,5.150401259088996,6.411154603919841
SREK1,5.637092348387431,5.168911034722753,5.155493050437819,5.43418825915392,4.947815531032349
SREK1IP1,3.551989920827043,3.4559823361844617,3.117337209129162,3.4774559111875334,3.452309955026445
SRF,4.94854725891353,3.751322053529119,3.8065076575166494,4.382686016166368,4.2523794745471175
SRFBP1,3.222713293677341,2.702489776334533,2.970576007045196,3.812263413189903,2.8158551535445038
SRGAP1,2.564973534912322,2.498985635211888,3.26936795810829,2.569171159039508,1.9130233607337195
SRGAP2,4.5495202405158,5.199477713980533,4.992011014175328,5.969582894941306,5.396344369527746
SRGAP3,1.8985925485394948,2.007526731381634,1.7355734586241307,1.2509878813340394,2.5387544320219697
SRGN,0.5547060474341536,-0.047988097712006406,0.18651553635183396,2.9081994948295264,0.25165314124014604
SRI,6.273494662412545,6.224264019584944,6.012241594925729,6.326569465583526,6.702412781647864
SRL,2.254465416257167,0.5013405798888277,1.6266696773406872,-1.0271545201052326,1.8407817366056376
SRM,6.821860611641956,5.839178296164617,6.209584001260451,6.5274350940445816,6.612038321711928
SRMS,0.017484250284482916,0.16635490418445922,0.2949658796685418,0.07085735822605835,0.1425484615425822
SRP14,8.20584726923992,7.778889775101364,7.541794122450717,7.643403353872558,7.772656361984087
SRP19,6.176190101261179,5.567240041681882,5.9065998916260405,6.514076724234121,5.700528473723397
SRP54,6.17171677545429,6.099234017129288,6.310103267333645,6.301127215617076,5.79241492521798
