,archetype_1,archetype_2,archetype_3,archetype_4,archetype_5
TCGA-UB-A7MC-01,0.0,0.6098098809539665,0.0,0.18599959541825217,0.2041905236277813
TCGA-UB-AA0U-01,0.5384265184191608,0.0,0.0,0.2580953564470688,0.20347812513377042
TCGA-DD-A4NB-01,0.7068411213886531,0.008403284927218925,0.0,0.0,0.28475559368412795
TCGA-ED-A8O6-01,0.0,0.0,0.32799802182317245,0.2739182453261824,0.3980837328506451
TCGA-DD-AACQ-01,0.03652410835142541,0.13163572826696382,0.19993281077110037,0.6319073526105103,0.0
TCGA-G3-AAV6-01,0.0,0.06110307568599125,0.4256931704788387,0.1933244505691317,0.3198793032660384
TCGA-DD-A3A4-01,0.23359515273937478,0.6608944848822442,0.0352951174202579,0.07021524495812326,0.0
TCGA-DD-A1EK-01,0.3961380279686321,0.0,0.021102213624406004,0.5042262454928316,0.07853351291413033
TCGA-FV-A3R2-01,0.15701111870173126,0.3241836150413756,0.061353459162249616,0.4401214513351342,0.017330355759509277
TCGA-BC-A10Z-01,0.0,0.031462455937180826,0.0,0.9395153342092563,0.029022209853562925
TCGA-WJ-A86L-01,0.0,0.0,0.030198153366562355,0.7574754823091532,0.21232636432428462
TCGA-G3-A25Y-01,0.3448118304164232,0.0,0.11498705474229555,0.08048637539580512,0.45971473944547603
TCGA-ED-A82E-01,0.0,0.07644574258031933,0.03178579837069832,0.0,0.8917684590489824
TCGA-DD-AACU-01,0.363938458335354,0.03961076259823245,0.09575500738112493,0.3737180616602555,0.1269777100250331
TCGA-DD-A4NJ-01,0.3204192878426694,0.0,0.0,0.41724430752941427,0.26233640462791624
TCGA-2Y-A9H1-01,0.16540725899750436,0.28689608677101147,0.5466901442626297,0.0010065099688544312,0.0
TCGA-FV-A496-01,0.2436397017009875,0.14337701300958397,0.0932667105980781,0.4977286701367714,0.02198790455457901
TCGA-DD-A4ND-01,0.5433667763244302,0.0,0.0,0.07259115633855573,0.3840420673370141
TCGA-DD-A1EF-01,0.02761725031896936,0.2319293583929113,0.12354386347266945,0.20288151962198575,0.4140280081934641
TCGA-DD-AAEH-01,0.48492646025658365,0.30224947918723266,0.15544765139825345,0.057376409157930054,0.0
TCGA-2Y-A9H2-01,0.2540607408327001,0.0,0.06868460104937184,0.05076432657738781,0.6264903315405402
TCGA-2Y-A9GW-01,0.6743403756156398,0.0,0.1306526689972461,0.07832129617695989,0.11668565921015427
