,archetype_1,archetype_2,archetype_3,archetype_4,archetype_5
TCGA-CM-6167-01,0.0,0.06655530026666662,0.0,0.0,0.9334446997333333
TCGA-AD-6548-01,0.22020400132087187,0.0,0.45428038424990314,0.09263795820098458,0.23287765622824044
TCGA-F4-6805-01,0.12432097138898314,0.0,0.3514537204035768,0.0,0.5242253082074401
TCGA-A6-6780-01,0.5990335034143206,0.0,0.3381161164228251,0.0628503801628543,0.0
TCGA-DM-A1HA-01,0.32522841492726756,0.03966937528264338,0.0,0.6351022097900891,0.0
TCGA-CM-6676-01,0.0,0.0,0.026785378405848968,0.5677511320360044,0.40546348955814665
TCGA-A6-6650-01,0.0,0.0,0.47070037396934444,0.5292996260306555,0.0
TCGA-NH-A6GB-01,0.34361794077285385,0.0,0.3365813360138676,0.3198007232132785,0.0
TCGA-A6-6652-01,0.0,0.07026185382340347,0.0,0.7175931041709183,0.21214504200567824
TCGA-CM-6164-01,0.0,0.0,0.09630354382371237,0.486800697448589,0.41689575872769863
TCGA-D5-6536-01,0.10187551577859078,0.31840222452549993,0.0,0.12949566950235564,0.4502265901935536
TCGA-G4-6588-01,0.7477783793039978,0.2522216206960022,0.0,0.0,0.0
TCGA-4N-A93T-01,0.0,0.4331060822618743,0.04294868410750033,0.4628508628070546,0.06109437082357079
TCGA-F4-6459-01,0.0,0.0,0.07931402457674833,0.24587263975047313,0.6748133356727785
TCGA-T9-A92H-01,0.0,0.019732289519130843,0.39261562668127226,0.5876520837995968,0.0
TCGA-D5-5538-01,0.26556496249208844,0.0,0.22690504360713973,0.1596534190636681,0.34787657483710377
TCGA-CK-4948-01,0.2186242278301183,0.0,0.2115330834638577,0.26456692139573584,0.3052757673102881
TCGA-AA-3506-01,0.0,0.0,0.6623670645234478,0.14473062842531823,0.19290230705123404
TCGA-CM-6166-01,0.0,0.0,0.0,0.7268570878017169,0.27314291219828296
TCGA-CK-5914-01,0.1750271375649603,0.0,0.166452364227972,0.5391637810184198,0.11935671718864788
TCGA-AY-6196-01,0.08151494366236894,0.0,0.0,0.0,0.9184850563376311
TCGA-F4-6809-01,0.0,0.15211095040775427,0.0,0.11340474661302423,0.7344843029792215
TCGA-CM-6171-01,0.40863737268448985,0.439206395867923,0.0,0.0,0.15215623144758714
TCGA-CM-5863-01,0.07360410942556651,0.2826041967007098,0.2757991391347703,0.0,0.36799255473895326
TCGA-D5-6539-01,0.0,0.1467132397143745,0.8246594528088382,0.0,0.02862730747678728
TCGA-NH-A8F7-01,0.0,0.023552784177561563,0.0,0.7798398930160904,0.196607322806348
TCGA-D5-5541-01,0.06226068066518149,0.0,0.0,0.4683989623388821,0.46934035699593646
TCGA-F4-6808-01,0.0,0.0,0.2567987290271968,0.6923402457285476,0.05086102524425561
TCGA-DM-A285-01,0.04252138997640689,0.21216667450290633,0.0,0.3624986370131884,0.38281329850749846
TCGA-G4-6314-01,0.0,0.014280302997064712,0.0,0.29387541830401315,0.6918442786989222
TCGA-A6-6781-01,0.40603123433348315,0.0,0.0,0.0,0.5939687656665168
TCGA-F4-6807-01,0.0932758621409283,0.026831502971473218,0.16207231681847012,0.041017362469823536,0.6768029555993048
TCGA-AY-A54L-01,0.0,0.32942783982237345,0.170640766559361,0.49993139361826555,0.0
TCGA-A6-5661-01,0.5012760129887582,0.17175718929347392,0.3269667977177678,0.0,0.0
TCGA-DM-A288-01,0.24689321201322656,0.25023895265935103,0.0,0.5028678353274224,0.0
TCGA-QG-A5YX-01,0.0,0.23762313877695743,0.4376630723833094,0.3247137888397331,0.0
TCGA-AD-A5EJ-01,0.6172953648334704,0.367346448032158,0.01535818713437167,0.0,0.0
TCGA-G4-6628-01,0.6599567161589155,0.0,0.11451110035610709,0.0,0.22553218348497744
TCGA-D5-6531-01,0.43119376011224514,0.0,0.049444419861088794,0.2485740583336694,0.2707877616929967
TCGA-DM-A28M-01,0.14331768480665052,0.34968306714682806,0.0,0.5069992480465214,0.0
TCGA-CK-6751-01,0.40007749039539997,0.05652672620091789,0.4500534948389703,0.09334228856471184,0.0
TCGA-F4-6854-01,0.0,0.0,0.24632915888586,0.3655381558919775,0.3881326852221626
TCGA-A6-6142-01,0.08312053785374802,0.0,0.0,0.3535026922947179,0.5633767698515341
TCGA-NH-A8F8-01,0.0383794882487941,0.001750700013231713,0.0,0.47789157214257455,0.48197823959539965
TCGA-AM-5821-01,0.967894108480084,0.0,0.0,0.0,0.032105891519916066
TCGA-D5-5537-01,0.0,0.09747025094759804,0.2066427308205915,0.446436993601665,0.24945002463014532
TCGA-CM-6677-01,0.18311007636174245,0.0,0.31428331517099206,0.29766844236485057,0.204938166102415
TCGA-AD-6888-01,0.0,0.08880818545252407,0.2086388788665057,0.7025529356809703,0.0
TCGA-AZ-4615-01,0.8192984559216262,0.0845411179679099,0.0,0.0,0.09616042611046391
TCGA-AA-3662-01,0.008193171658180757,0.005456441018772591,0.380363605117279,0.2673658452931853,0.33862093691258244
TCGA-DM-A28C-01,0.0,0.37006168795503036,0.0,0.5571620685107825,0.07277624353418705
TCGA-DM-A1DA-01,0.40598802887419566,0.12583833862991306,0.0,0.46817363249589117,0.0
TCGA-F4-6569-01,0.30983713522054773,0.0,0.052153695757945866,0.0,0.6380091690215063
TCGA-CM-6674-01,0.5285350809713109,0.2020464315315856,0.04867350464127034,0.0,0.2207449828558332
TCGA-CK-4950-01,0.07669002353324363,0.0,0.9055897877293452,0.0,0.017720188737411185
