,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
TCGA-A2-A0YJ-01,240.01778825158905,362.8346794734148,95.08816781649841,59.32213352881529,52.025121460912516,-66.87699776089994,-44.083149819409655,66.0707025691047
TCGA-D8-A13Z-01,238.65050693069205,385.4005722250844,104.19938253190068,32.58544583329427,96.83150300760394,-67.09200990395465,-37.02503375341479,70.65820530126061
TCGA-A1-A0SI-01,226.5351102057372,395.9417555695055,81.87070697895982,30.751178100378343,117.24724451195179,-63.267281322699425,-43.833918978929525,69.96537854427115
TCGA-E2-A14O-01,172.59761316742035,395.6015190161859,61.013067125286966,6.677727450953377,119.82410976338424,-48.00690398662446,-17.79890596785084,95.37387380645924
TCGA-BH-A0E0-01,202.90081483036508,374.0510997920992,87.03321324471338,48.768444798823225,57.423830401927376,-59.162658361892774,-34.76448025553608,83.88637117555245
TCGA-A7-A3IY-01,226.70517699672686,384.1814114786953,82.84432101953772,23.548635240406355,130.9623601547282,-72.07446035826672,-16.917349995043516,84.91654842127707
TCGA-EW-A1P3-01,198.67500021463408,400.8809813159928,70.16276156413645,28.656446051664744,135.65782625737003,-59.051409708989205,-16.56213009362541,87.88592935353816
TCGA-AR-A24V-01,234.5663235603087,386.6387138830444,66.67133107206234,7.68746098817622,132.63071088418383,-55.978266494717,-25.236618805613222,64.66007219785527
TCGA-EW-A423-01,166.7266265937109,401.4767029733439,60.56421829748021,41.69641606192213,122.34150411141744,-53.26029051452155,-24.762550273890973,106.88640135008856
TCGA-LD-A66U-01,196.0530407443703,394.5008234409976,61.8525123283074,47.81373706785831,140.07923466963322,-58.45269409028793,-16.166317819764117,106.72356290356689
TCGA-A7-A13F-01,198.28058147044644,397.7803281059498,71.88063314790847,7.172172303399819,116.36228386771081,-47.26102064033821,-18.346779836054658,72.66667198550562
TCGA-BH-A1FB-01,233.58122725283872,392.26780335429885,83.12046985980479,26.74696521750166,130.32674882329255,-73.63725736846118,-32.57286101665166,54.94763114014182
TCGA-BH-A0BM-01,206.59214730366668,382.39707541315033,81.63702440162814,23.502107341402144,125.53002419140981,-75.34840635456655,-40.37055763931405,83.90830674595554
TCGA-AR-A1AU-01,220.8556979168292,399.36975358340624,71.60993502113564,34.13482084578572,127.87635980951677,-59.55527951153271,-23.183988660139338,67.14110839135304
TCGA-A2-A0YF-01,198.29468448056858,393.9489848809285,82.44150782677761,-5.809824388967144,117.43194417668106,-66.77992629167426,-26.45277409962447,55.40787940652859
TCGA-E2-A1IE-01,191.8984315430736,409.0007469149924,55.00576644465559,12.08126062507452,116.65521778344431,-63.010958507582835,-15.667634228921173,63.280182841665805
TCGA-AC-A2FE-01,214.2626632398533,394.0586036705969,70.19814713151965,31.697982030690028,131.74913183105042,-60.25538538257663,-26.331337636983534,79.80331634846627
TCGA-AC-A3W7-01,202.58663552410238,400.58480064667026,75.08238716588932,48.29827022591746,135.2480377950624,-57.582990885355464,-31.83806365901836,81.35966210939159
TCGA-A7-A26G-01,269.5949109554963,369.9292626872125,92.18407145777877,30.52732561339719,95.07603826600044,-73.99420210596136,-41.31466830600677,54.77504702455394
TCGA-LL-A8F5-01,251.93552508079293,369.73274192646966,71.31235780225174,64.63012259914662,89.64454398296571,-53.838490119581515,-27.15538031591807,103.67643577034883
TCGA-A2-A4S2-01,206.89067532623184,390.5367194218784,72.4401144542455,37.71900826580196,135.05578737378897,-60.65482318408727,-29.2235212784041,74.2776974541799
TCGA-BH-A0W3-01,175.66834515697403,407.4122216653295,59.55484862461222,8.776772376418961,114.47005410145738,-59.22527200527323,-18.31261265303901,63.8464022805496
TCGA-LL-A7T0-01,193.83423910908172,402.218955527851,61.71717809220394,40.72088698568566,108.34631962762052,-48.16931083167601,-13.622911397849336,87.90322131137944
TCGA-A7-A5ZV-01,240.98796988209418,359.02598058888555,71.37706577866581,61.12798989663918,82.47400878570755,-52.80456533075701,-45.59695836199033,92.36880652991317
TCGA-AO-A0JB-01,198.99686513662047,381.6830845938547,73.1452651376807,51.88078788763199,109.70521388992103,-58.750577665041554,-25.918307319629232,116.61984590267278
TCGA-B6-A0I5-01,192.94349554154755,386.63896947745377,76.13344461006014,30.45557261287977,118.10016136941906,-63.37286506261628,-20.263632619978726,107.96504738692255
TCGA-EW-A1IZ-01,196.60945469606494,394.38199898073526,68.01811490409978,31.655157632124187,113.48266378141426,-53.24887041755621,-14.757440986931002,88.64299735430683
TCGA-AO-A12H-01,190.64742590861638,397.82595563234486,49.198387347822774,6.727335383771333,116.22638889123476,-58.78637037100845,-10.193341402294884,78.91238465661763
TCGA-A8-A0A9-01,206.55009422125536,401.4870146647363,62.989225627503544,17.350206426733916,119.76767490654996,-55.15675902201604,-19.868616659703104,73.58535033748365
TCGA-AC-A2FG-01,209.9267063955854,396.4751409202788,81.14375675458129,27.581435010850093,129.54940554549376,-74.78708551483498,-34.5252049154533,69.90598371715848
TCGA-A2-A0T1-01,220.55096672729323,387.2331486915998,83.30294549686101,29.61543059603435,101.82993999107995,-54.13745847916214,-44.674570891947425,82.63789074166561
TCGA-AO-A0JJ-01,222.56676763099566,388.0801934554398,77.9773937752359,20.186135211297497,127.70960399812924,-70.69705025279058,-29.555339470825164,72.21029161922655
TCGA-BH-A0E1-01,207.84268842365125,395.99685894970696,72.53260476197832,13.473454392501669,119.82549576289354,-67.47112275999038,-26.332692328835407,76.3924777019455
TCGA-AC-A3QP-01,205.64011871524113,379.7208584664486,72.371155975102,33.528286444755764,124.73819128556948,-61.11833376202731,-28.081138703435933,102.92004425173315
TCGA-B6-A0IP-01,204.22138375285758,401.93832194217646,73.69655190907153,28.337488274487807,118.5256419029173,-71.8662883251624,-26.922039961749935,73.4213654806243
TCGA-Z7-A8R6-01,195.91410241096386,402.80968770747234,63.82534401042304,29.784414146274315,112.21349711571256,-54.651804723136614,-18.853669830113756,85.64115539501935
TCGA-E2-A154-01,197.28368363507585,398.1474650605355,61.8520485494233,13.416154597235355,120.0599036400502,-59.53683190126326,-25.036235270843104,66.42008609842392
TCGA-A2-A0EW-01,227.04037139811717,390.5083755426987,75.97397679576454,28.305912203080897,133.88293474041112,-69.50478139355405,-35.73769964725315,63.750829493021854
TCGA-BH-A0AU-01,215.37921932511873,402.67556710261226,59.34166510176985,20.17609336925985,122.26694058394034,-55.21479437345403,-24.173941762894334,61.818004246497026
TCGA-BH-A1ET-01,202.59480983178608,394.25485543249965,71.55263992210342,-5.900453609072713,128.0644193077535,-72.48531816424492,-34.14442001039398,54.1800097387941
TCGA-AO-A03V-01,204.06147229170844,400.96597271155156,70.2710391716895,22.626740500995567,116.79940081473485,-59.990508596574735,-23.326877380548737,72.41526758957909
TCGA-GM-A5PX-01,205.17067382061666,380.3965954281588,60.19632466456912,26.425632786271365,134.00665073656276,-65.00007922924462,-31.19483819126443,92.50496565177505
TCGA-C8-A135-01,222.85193372416515,384.8768090222163,89.89098571283748,18.035939892979503,84.20859920482211,-58.34999635619203,-49.58631156102809,79.09972786928591
TCGA-BH-A0AW-01,213.31340120416021,386.6397263820852,88.02101143103562,20.0471217841368,96.16987376017873,-56.044345164100655,-33.78773871177474,85.10218808042862
TCGA-AR-A24N-01,213.03717287412215,396.28696172920706,70.59225798024937,4.866089303744886,113.82175336083668,-66.3778326716743,-29.865575831534148,57.1860783706731
TCGA-A8-A09Q-01,208.94058047575882,399.92052003550816,58.61027257700823,5.580131170870331,103.54617715332003,-58.34888505988007,-24.730887818942882,66.76858918354785
TCGA-E9-A22D-01,206.297579301049,397.5586603931122,63.77842718721158,9.539013724465939,110.01906626366014,-59.48754674388744,-12.188474453584291,76.22708689558033
TCGA-B6-A0I6-01,257.26549400333647,378.03087649853444,69.21411885538046,67.08210331176511,77.28801332002185,-73.37700556392448,-39.074679553865735,76.461756023281
TCGA-D8-A1JH-01,227.3747203999654,394.5299421144747,77.11473930891981,20.538684886096643,135.07794773755253,-63.577047463396276,-25.44044805609207,57.053812323551
TCGA-E9-A1RE-01,193.62871422323454,406.3516053435942,45.10575696212932,0.5408975271650789,102.06399128908086,-49.66650434789192,-11.607542717196445,60.86929342356788
TCGA-E2-A1BC-01,212.35001419606468,383.49206280375313,66.73466550592127,-0.6633225647257319,120.52676386229723,-66.60573127640012,-42.24496332481766,53.06543574496695
TCGA-BH-A0C0-01,207.65870862630172,392.827628451004,88.28784366207807,28.33961182838973,97.84756163163287,-52.60928124484433,-21.58796454869988,73.85353905479903
TCGA-AR-A24X-01,213.225983933771,391.78088511718465,67.28754098021366,5.746905418493569,108.4700875913244,-71.92131654691201,-29.94588547559297,53.865184575315084
TCGA-EW-A1OW-01,267.56705916111537,371.31307764844314,80.3278051865,64.80004705687634,82.93597679006653,-76.10022193624161,-47.171388259404885,71.38455562043694
TCGA-A7-A3RF-01,181.20772114519283,388.63987550048546,41.11636581191547,13.044191013603747,114.45261698586526,-51.3066921525318,-5.053456848543078,89.72651528500384
TCGA-A8-A07G-01,225.6835897902818,392.49108202458103,82.70234304803034,12.39437098481968,124.66478877563559,-69.29581410408295,-41.91287396769397,58.350395030459225
TCGA-AC-A23C-01,216.17464509127237,401.67866174616086,82.70911338579057,16.17087220733578,116.61280448351138,-71.81593976282801,-33.92700554076134,55.16254308877009
TCGA-AC-A23H-01,198.93390642306244,398.3985903695648,82.93331239120121,-1.9975908587215017,86.40938110757283,-48.85681863060703,-33.15150189919751,62.79732614823155
TCGA-D8-A1XF-01,192.7998857205603,401.9407585780891,47.64177936671639,20.413534545483408,89.40153805453035,-56.87621199750503,9.057260208960596,58.399180132173825
TCGA-AR-A0U4-01,263.75317160510644,366.8992924618192,80.52420777748094,40.378426002228835,74.78058130555719,-71.62492717532743,-36.53910739480135,71.5705344531718
TCGA-A8-A09C-01,198.0253051965661,407.5612191237125,62.36892504820173,16.17795022798242,109.05844909918359,-57.11606250624623,-22.39937431487738,70.36951033866066
TCGA-AN-A0XP-01,197.03294012143053,390.4018423024869,77.96921644680717,7.545522234105718,124.59566892052013,-60.91457930945584,-36.68979066448966,62.634593563806106
TCGA-D8-A1XK-01,269.592163783424,366.5359396405627,81.92076051833439,41.27825545719194,61.684549414897816,-77.73321119246992,-26.39601796236902,72.36673656114053
TCGA-EW-A6S9-01,217.88722352262337,398.22461109572964,74.96315226556396,23.855182227237254,115.22198357575286,-51.36733395283448,-25.122786726736074,73.74658346859351
TCGA-A8-A08T-01,202.43846205755418,402.8740926368173,63.442155849430804,12.370355160288156,107.87554676205254,-65.809453049858,-30.443975287740756,63.86894796590727
TCGA-AR-A0TP-01,251.14546991827248,379.50552943299067,66.9222010517166,61.621250296431356,71.84158696496486,-75.37247915424163,-48.04163073493237,77.37088778677031
TCGA-E2-A15D-01,208.65525070827633,397.8646745497274,64.26328188077673,23.879611513730033,120.86312757049795,-70.17167189828115,-23.275852682425874,70.8022882259838
TCGA-B6-A0IQ-01,243.27016701536942,381.5367406914039,64.78658974924485,72.46349472930056,69.0525033416798,-84.05897519882026,-35.36031235736677,88.18302618475832
TCGA-AN-A0XO-01,210.43560933552388,400.3156991949752,80.66933550542782,21.951564213196274,121.12182822256665,-67.40349965083382,-35.187577660760866,68.55323161869578
TCGA-BH-A0B8-01,204.24718450752047,395.81647692979107,65.7651439437519,15.843535815836649,116.78449004029123,-61.02558727489804,-9.964871099487596,70.89315753119081
TCGA-AO-A129-01,249.35044943672435,374.6167740189816,89.85538485828758,73.22770048735195,82.64401990166915,-65.98130415166338,-38.557910058871734,97.6735276251093
TCGA-GM-A2DF-01,243.80559816368228,367.49945181854866,86.78273442452954,70.6995262053569,83.18455792173019,-56.82600147788249,-32.7040103509728,102.84095159307432
TCGA-D8-A27M-01,270.7776033396419,367.51213621620957,103.85320069746024,53.64241272535016,100.69124354200508,-71.00110067492699,-38.69922301647407,56.19675806144929
TCGA-AN-A03X-01,201.5994707810763,369.4460248074945,60.864649258448594,-2.8323501750733726,127.28850059754146,-47.63583425519159,-37.44103253891067,69.8695245254302
TCGA-OL-A66O-01,174.61548349935433,395.1587146599387,46.382045865509326,36.389477314747225,118.81082011311666,-52.81466012130341,-4.799380954878026,108.96230083986126
TCGA-EW-A6SA-01,182.519239947079,400.2860840092601,33.317257884267846,12.051130391143218,92.83210261007706,-48.37907181831641,-4.294037279210736,73.7108948679311
TCGA-BH-A5J0-01,202.23508220853884,385.1712267325911,70.0789601196744,33.426005791822725,131.36512792944714,-50.59777856159898,-25.510894154062676,106.22623374842681
TCGA-BH-A0EB-01,216.41225506247136,386.36049288960805,81.2503200323813,6.160588745534007,124.89415409100906,-68.41449929148976,-31.5386282523476,65.27536115532601
TCGA-B6-A0IB-01,174.8120517065515,404.830043936867,58.00138933436631,20.82318951472283,112.2833884452768,-57.35206682321655,-25.616708593411687,91.29326192348515
TCGA-B6-A0WY-01,220.6556452253911,392.1057248984614,85.61025654330254,33.492265357374954,127.06075301717672,-65.50293310956323,-27.26850385223439,79.0040425695513
TCGA-AC-A3BB-01,214.1396925344882,389.01827038777185,67.5441491923956,38.396275816119854,134.78348348812256,-55.414221027931056,-24.67691057273875,89.77656050942201
TCGA-AN-A049-01,214.3718323918882,395.08115713515633,75.85686900568027,14.716340699353193,122.5041317737749,-56.487298290057815,-22.759924615212107,69.98429793156768
TCGA-A8-A06Z-01,176.0744927950108,401.3892193532522,60.842160513018115,-8.148459610941828,95.69740526843256,-56.346745546762186,-23.98265643914327,64.56214699782541
TCGA-C8-A1HI-01,205.97888396812814,398.42601420536096,84.33565041318894,8.363281261340035,120.09164833877657,-73.10922911840922,-26.86307386058593,69.57614858278282
TCGA-BH-A0HL-01,183.55757442587011,405.95358097800045,26.121539448725855,16.420499088824943,110.50565944054313,-53.815928327971314,1.5687667463514827,78.21858103940448
TCGA-A1-A0SF-01,200.6786032036305,399.8685392763699,69.04812758856613,29.457534079282905,124.20670583946217,-64.73454233894537,-27.20554926637051,83.49732771284297
TCGA-AR-A2LR-01,272.9775531512396,384.9273615271385,52.31411838579024,65.71074743725443,92.90787065086529,-72.40564390219765,-31.479087603715286,72.62112743122628
TCGA-E9-A1RF-01,219.64974069892318,392.8700085721697,72.55425826204149,17.890806514312445,116.54501468538305,-51.88851236830609,-21.332528007580116,74.34007284659367
TCGA-B6-A0RT-01,252.97484026180828,376.63253218394027,81.62951190394213,64.41617675475169,87.69750193094218,-64.5401144547973,-26.13621396505483,76.25338434038716
TCGA-E9-A1RI-01,226.91026903209118,391.1428560670979,69.07904839991636,8.486392125364056,130.83244031461507,-65.99460454406429,-24.50860069282704,55.84079627661308
TCGA-BH-A0DL-01,240.80431986218778,360.65567901624013,127.61696612477778,48.28014483602769,75.76652985712153,-73.56274940058466,-25.701221472965308,63.810713380715896
TCGA-AR-A251-01,262.4944702435548,381.1270665327934,86.97603859860564,51.96014626813654,77.18491678342916,-70.51234172664869,-39.27143676940574,57.127476955364216
TCGA-AC-A3TN-01,171.434574565117,389.47704318878664,59.35442832361275,32.65113603380462,129.86521628728582,-55.62060380720815,-23.684145429980155,103.2895039670656
TCGA-AC-A2QI-01,210.28784884268438,388.8272354712682,63.64765346035233,28.880008690591026,124.70392328698395,-62.57327101163488,-29.762141856074546,72.79089407714471
TCGA-B6-A0X4-01,183.92298839020376,390.6250626565228,57.41268609858204,5.230482120412418,113.78189640747875,-75.46049309157016,-5.233711900330048,73.03619231198951
TCGA-E2-A1B5-01,220.66947074125832,377.4364680537218,78.22828202618368,13.717200223609964,114.85324761627825,-70.71490874341322,-25.18141902839373,81.33365824098914
TCGA-A2-A0YH-01,211.21116550729798,398.5284046384744,76.89318401878245,21.941308126168433,119.53594341808211,-50.79148100304118,-27.072120955865127,67.69195683602302
TCGA-A8-A06T-01,196.9046904591444,399.83512161968235,56.09188190443538,5.754326032805338,109.88335624008916,-63.647389217914316,-23.079641258891865,66.58066669477259
TCGA-E9-A22H-01,199.4620176824541,407.79735923130465,72.42531149681227,-1.480031048770634,123.10858543286128,-74.92896294909065,-21.588048518440036,50.23672859304537
TCGA-BH-A0DE-01,222.4370990171192,385.6847323748133,75.55910994082885,22.33048783535074,132.0213095501245,-66.3081368934898,-21.34934836364178,70.53474572257252
TCGA-OL-A5RW-01,230.2900178903656,366.9677949295441,97.95481095221416,83.17572990758067,90.24822244804966,-70.61397196397272,-27.64327096829181,104.73455482681968
TCGA-A8-A090-01,214.35443527527096,391.6125474527031,68.76062127033285,11.510402322863378,113.08215197949772,-55.97675413406683,-20.754735862733135,60.17048226164516
TCGA-AO-A03O-01,196.11717978446327,398.598916757559,64.90540444670614,13.447575709250962,96.46833020268771,-63.47762585315893,-31.086155549934418,63.345504918361826
TCGA-BH-A18S-01,177.90451012722903,395.6290211353253,65.32219778050916,-8.307150505845925,110.28819046286262,-72.45382728342099,-25.77906257360261,65.53868861370873
TCGA-A2-A3KD-01,203.01865645290704,403.41626974047597,74.26435603874856,24.194787414034167,124.45448419654791,-65.48867234967204,-28.07872270328891,68.41749948701911
TCGA-E2-A56Z-01,184.32849628843022,396.11002539065737,48.98622385652472,17.62806525404085,119.57227713170974,-62.801550131973706,-5.387433103866042,92.5977728860357
TCGA-BH-A0GY-01,219.04542920440375,391.68703666544945,95.52935614309618,29.584125227943765,110.40570481267592,-47.38202893946711,-24.700640679971606,67.68058110425929
TCGA-AC-A2FF-01,238.66415840086003,388.33278917627626,72.41484771732564,25.4200644744719,127.0037500909339,-69.42222548544211,-31.45855019299683,63.77254981576897
TCGA-BH-A0H3-01,232.140046609066,389.33624345836483,71.84134835341169,18.49685337914621,121.66334213900377,-75.10042304274938,-33.73783944538586,57.087927901271996
TCGA-A2-A25F-01,278.9155023686518,362.6152578642693,71.92185307590282,31.581136325728735,90.32039265246324,-59.67202011317993,-30.17557241934285,59.63581835611251
TCGA-A7-A26F-01,257.07333361578037,367.13042203045086,122.305146101047,26.80762436178286,89.77312329014958,-71.08883912146825,-46.4415557589638,46.69265317515928
TCGA-A7-A26H-01,217.652677478277,401.9707613458577,75.32948641321883,15.778324619117338,126.99674202565711,-64.81101908531232,-29.64228116208717,54.80164392951963
TCGA-B6-A0WT-01,212.89475004601584,402.0953197508376,67.48508795702824,17.65519834991657,130.49919117216422,-67.86814555838598,-23.648165556623198,53.53994416370381
TCGA-BH-A28Q-01,209.823488094105,400.13851856585666,63.46688838800219,11.626575352588944,121.04514805719916,-71.62534987388122,-28.446679103528133,62.89556402197155
TCGA-B6-A1KF-01,229.07731470039565,374.3810597526075,84.70084801753703,48.64912441870661,63.37008640100804,-76.9183751036546,-48.899949231381804,70.41857105164064
TCGA-S3-A6ZF-01,207.62804315680015,407.5900827334457,70.42433174563641,28.470101928394698,116.28295464197241,-55.541520321203656,-22.924387815898164,67.12934505070561
TCGA-WT-AB41-01,183.13198615193969,372.9417343621574,60.83252136698374,43.4257505089228,123.43064423722866,-48.57383946354157,-10.47968538861613,116.28236885443604
TCGA-AC-A62V-01,178.39115748747017,387.8926373239083,42.96152251109076,24.137018579475647,104.70547023417969,-26.67921343746972,-4.127207023695967,113.94296932588225
TCGA-UU-A93S-01,183.0177859217031,377.7011207973686,100.33612791099279,25.276570826541697,69.8239599320914,-48.21562280445277,-48.423822028563514,103.393548978599
TCGA-E2-A1LK-01,235.50516513525147,358.3231498113463,85.29824331643277,72.56075313317316,65.20997824832057,-67.50484535489869,-39.38349656600068,92.28120894856798
TCGA-S3-AA17-01,199.70610468787166,399.11697969479167,68.90679735955854,36.32335385781078,117.81734805841079,-50.84745675336938,-22.303005587624835,77.72386966653076
TCGA-BH-A209-01,227.18815613501053,391.0509636346061,74.506501470905,16.868285076041726,89.74020746862716,-64.43848399319566,-28.52002446848646,62.98639321922863
TCGA-GI-A2C8-01,211.84568429276547,385.5799654558368,72.11281357937949,15.496629585747275,126.76536761432541,-64.21472642511856,-36.43401275306908,63.5928625715581
TCGA-OL-A5D6-01,209.9777875145592,383.48567855922954,89.3370641652549,31.86236687961832,103.84461673389019,-55.5645278258254,-46.68206422982559,91.58188291458382
TCGA-BH-A0EA-01,217.70380702794458,386.2822511543243,71.51268956124215,34.92183862169157,136.80810162242966,-69.38197862945839,-30.68914333902766,73.64612406757246
TCGA-E9-A1R4-01,204.82337933128272,405.95496117707296,74.93201708000095,28.182081777894652,124.59314957696765,-49.36828064331561,-16.15193415274014,66.24961323169904
TCGA-A8-A092-01,197.66991544307805,410.13065352850526,74.51008871805587,16.99086175762817,102.80027327121904,-53.571920906314865,-35.07646455145651,65.664854194893
TCGA-BH-A18F-01,217.6017598123248,396.7107325370048,73.73576412186733,27.580340575084158,118.9655511798565,-60.53534715942893,-31.441710862948078,67.65782822958974
TCGA-AC-A3OD-01,218.4160347134456,401.63199271214205,75.79316064092777,36.33083417272849,127.03123857253132,-73.4229548579199,-27.904704944658224,68.97260878719462
TCGA-C8-A12V-01,253.9648429190461,373.3257322172675,83.3894043505189,57.279329826349574,92.9452854300915,-70.16764834987896,-34.94130527028494,76.41044422620229
TCGA-A8-A06O-01,202.28785326269642,408.47510167557436,58.75712408185339,17.300582595587276,103.13234210554386,-57.34200871769536,-28.646506105622514,69.12996258219505
TCGA-E9-A1RD-01,200.6156907240975,401.9185808949386,68.18529969891753,2.81008000760081,127.94136532079563,-71.4428537721756,-31.229780394301685,60.39002800702565
TCGA-A8-A06N-01,163.0235500241529,404.74041101477974,50.32093872237711,-7.012367021917093,97.51556934631233,-56.511604440245,-6.366042208763513,52.323561076564374
TCGA-A7-A13D-01,254.00951021305386,374.95792912372974,100.39416613310155,61.984585466298626,82.88660923762464,-58.992779955160806,-44.748954740106875,79.41420772347576
TCGA-D8-A1XQ-01,248.3864489738141,372.48726412521705,83.0943225606575,49.56458200195769,78.020995853609,-59.092594014547096,-42.192810202146795,73.61238977928787
TCGA-AR-A0TW-01,193.51899317678763,390.2746539760989,64.62580071115451,-5.051847925959748,87.05813787726032,-47.19749578530868,-22.25329339841316,60.90987380396538
TCGA-JL-A3YX-01,191.0219189292981,406.3638664815868,65.28018384399971,35.5763525503524,113.2417827001722,-52.374996525767365,-24.35564543960823,91.12141621746002
TCGA-BH-A0H7-01,214.2040351302647,393.85690489179626,75.7533009502377,17.06296908060006,116.41546765921808,-52.4758045904664,-26.936713614590158,69.9259091699366
TCGA-OK-A5Q2-01,207.57426230389856,400.01560565707996,76.08580134845153,47.21375707710322,126.39791364038203,-60.61911450475595,-28.16793206390499,84.9664015756396
TCGA-D8-A141-01,234.35007613899867,388.62264040681964,64.95744235327447,27.44734180687377,124.64236398954239,-60.908764051705994,-31.510695834574015,67.33306807047319
TCGA-A7-A56D-01,183.5560025715715,363.03006108328384,68.35910416736462,43.44915574017568,130.28599632852965,-30.33988818886923,-26.191384218475037,130.297092474602
TCGA-C8-A26V-01,208.3073565424394,396.8741021477051,85.34223583723787,4.130221825563737,117.04084715784519,-68.86008755230634,-37.93777966608777,65.53210315547045
TCGA-A2-A0YE-01,251.64923097859926,379.1073278438489,84.13462099642928,63.13991331549901,88.45604151867036,-65.9902111705112,-38.924583573387444,76.57486964907844
TCGA-A2-A0CW-01,185.7348557936219,407.4824665597539,76.63611808700205,25.01517577909726,95.0840226733171,-44.79197167097538,-16.804034866041437,77.23521117082535
TCGA-AR-A24K-01,203.41786455685966,398.5610958644671,56.74798346396619,-3.350595320668461,89.87610952885449,-69.59724937318452,-26.566799594122458,51.79797969236225
TCGA-A1-A0SQ-01,187.09631370132703,400.4790109788988,66.60810907521048,1.5100409132263692,115.58914146197334,-57.614458778113196,-24.023063242207108,68.98782046728107
TCGA-C8-A27B-01,253.76682272846435,361.4451871091138,105.75668191970303,42.10390181363727,58.17797963498653,-79.81927853679773,-37.13479783605212,60.4134300931901
TCGA-D8-A143-01,233.21409654787553,388.2550317607303,85.37363557372024,38.41356954982256,67.98831870471682,-71.79010104120826,-27.93464630799492,81.79374187303779
TCGA-E9-A248-01,230.3310558131927,391.7359358684414,98.95554026290486,28.804241608301115,84.89349407615498,-60.4984115522384,-35.9665352643314,50.18527886451099
TCGA-A2-A04N-01,205.2772612210771,399.6715583029601,67.90248168302585,21.737604380697583,128.9893808200528,-60.41654360650741,-28.0895255053536,75.48889425591267
TCGA-A2-A3KC-01,218.71824120111765,399.2348289043981,69.68217933188396,42.47666478071893,132.70846552631323,-60.43857480211859,-25.245753653148412,72.85027431898231
TCGA-A2-A0EM-01,210.2141444850026,392.011130435802,67.98299894138728,6.1758234918247155,124.75587341268081,-70.17826819980712,-27.813696676820662,62.53472533086773
TCGA-GM-A2DI-01,228.0423071981442,386.8833794821602,76.84410252801757,26.996559111926608,128.23073138384123,-57.81906933086223,-22.885122283189393,63.80360260694022
TCGA-AO-A12B-01,174.37363541028802,387.41092216191794,51.84220792818439,3.8769708684480904,116.89438647346857,-62.82741542891099,-12.272028011270347,83.25177274260085
TCGA-BH-A0DT-01,219.31838778225554,393.32203319828443,79.2504098159844,25.765071857318546,128.517633324583,-71.46238654527312,-26.865422999563563,66.19227121018037
TCGA-A7-A4SC-01,209.2390341236829,393.82303750921585,71.18173764066688,40.34992622521299,124.33834644136118,-60.14309553058322,-36.79041720026677,69.16654364488028
TCGA-D8-A140-01,206.59622370295457,399.6795446396952,61.41674073244792,18.614841296382593,114.71474335181729,-60.49129547441044,-14.139795673446994,56.09277715472567
TCGA-A8-A07O-01,247.3388269926934,370.73766203787943,80.3479823451226,41.99030045397115,49.71150054929474,-70.61021466306417,-43.39195096516343,70.51959728580897
TCGA-BH-A208-01,252.16928274473028,364.2608457586865,92.27362051978679,20.691207963307853,118.7631325816734,-59.250653325777286,-56.42961853165109,68.23588575862499
TCGA-B6-A0IA-01,168.8464075133903,386.58649745929756,71.80480901542609,-1.31628618204374,109.51894668462943,-63.72038218932976,-12.537704563298409,95.05254725611076
TCGA-AR-A0TZ-01,203.10702657996453,408.1975820783633,51.754401379850464,12.273499001833343,109.63014707604526,-51.397409079341635,-12.847524984254193,52.33223537279673
TCGA-E2-A10A-01,209.97845877196457,397.2525077977749,63.768637135752954,4.1157616696845665,123.07917499600237,-61.54924799502299,-18.494907743807822,58.18667279382095
TCGA-A7-A6VW-01,236.3282574626181,366.9633879381963,110.62028297273454,71.11551282258323,82.18987136737617,-63.17234306709097,-32.43522247105119,112.15143901225616
TCGA-C8-A26Y-01,209.44928669894782,395.92632492270343,102.90289739635003,33.843698417453545,80.41717124462812,-50.997473566483045,-25.9885450819689,78.0974471127764
TCGA-AO-A0J5-01,220.66840808041118,393.7871616385205,57.63426084664388,17.208434260305037,120.70413449092356,-51.79534701845328,-31.903332037885498,63.36487145115743
TCGA-B6-A2IU-01,182.92589881170014,404.255796524223,66.1430986448367,21.245462297301405,124.00306158236666,-60.38702954188948,-17.8065831311275,70.73975029981935
TCGA-C8-A26Z-01,193.40081660382444,406.63948326739626,58.76478266199601,7.924971283117934,112.4915667240194,-51.86867569924245,-16.34563352064052,61.916553585870844
TCGA-D8-A27N-01,221.12822047085066,390.11833705203355,77.42737273293815,13.099519434256361,107.01306807924583,-53.88635156151741,-35.68917545836058,73.73560062429965
TCGA-D8-A27K-01,215.58829638054115,398.19969322286033,75.72745756101313,21.79166698544199,121.3330389377031,-75.75467407583696,-31.392058600571055,55.76945791603822
TCGA-E2-A14X-01,238.67996404356708,382.91711060504906,93.53005765534508,63.60889284321959,74.60823372792294,-77.42262854792213,-45.77225174472257,72.39908733409703
TCGA-A2-A1G1-01,273.6818248947709,359.3581700226589,103.4219283242405,31.1135808058171,77.30332691022448,-68.1511643072015,-30.97682533703317,52.184846511100545
TCGA-A7-A26I-01,266.7877066651582,370.47787626209345,88.91153429391537,46.550864524026885,87.6505788467893,-68.55034309131031,-38.40508747551247,54.402995142660416
TCGA-BH-A6R9-01,288.7408488092873,347.26949247006405,59.55045770003369,29.941502181092737,123.67100562561899,-48.849217859149825,-32.026325444559525,73.50789734584879
