,arc1,arc2,arc3,arc4
RRAGB,3.25350072043949,1.0456921788885363,3.73294589540004,3.4873737045847277
CYLD,3.7380632501315256,0.9876785457364097,2.8391190503610875,4.101688963061706
SLC27A5,3.487921574662845,1.7868080828949124,4.48413777386784,4.206859075210206
ZNF324,2.587284207524543,0.9532443110036972,3.1367638442413512,3.1207691347370035
ZNF671,1.2352317480425596,-0.08108564913332295,0.9149598514578454,0.7577572938787195
ZNF416,1.8071055793226334,0.6573950614266695,1.7673508854017206,2.1138070345156628
ZNF586,2.6326690504640635,0.9023049406177435,3.253448117949318,2.97733575184934
ZNF446,2.686291485249132,1.658271624197147,3.623644671256656,2.70949998670585
ZNF264,2.645421101676363,-0.20585081026006158,2.509318912200847,2.990536610541315
RPS5,10.279152531890194,8.688596120443574,10.100833442951354,10.247739201328015
FAT1,5.878262385583799,3.416287611848521,3.895128942152105,6.15828990493906
YTHDC1,5.51463569028465,2.7643111966490954,5.8633040403490915,5.607406283547253
CHMP2B,5.182312615649617,2.48402091996683,5.242883588182831,6.008363475088121
SMAP2,4.31194911057762,1.8954520207231655,4.522403382567533,3.5281045235092447
PPIE,5.809416401485751,3.440397878121357,5.3612966526084085,5.919605180773983
ZMPSTE24,5.7242124371484975,2.298140762364033,6.0040899219162025,6.478021640029214
STARD7,6.467783589046275,3.1445393836860633,6.694515709414077,7.027385690052757
REST,3.6598793812940134,0.673200693743965,3.7885821730709077,3.8918885053784567
HAL,0.1666193020028935,-0.32667354999407744,0.6845673311399705,0.3400660945490443
SSH1,4.154390332961654,-0.3398231982056461,2.8268034715953756,3.609880157334739
GSTP1,10.63690798336729,8.231468074623496,2.280918018319496,4.109647433631575
APLP2,7.7764643298314216,5.143685416205951,7.760044185872817,9.096634738019734
SLCO1A2,0.35244976750622037,0.5567676180807294,0.07822206548677285,0.17297847611897604
WBP11,5.737486319744593,2.2521899576075777,5.844617643104996,5.852430130938904
EIF3I,8.358086343683404,6.021668409396774,7.677776978843025,7.845198932259348
NKAIN1,1.1204772438926334,-0.9755203860397748,2.821887901776089,-0.10463046032010337
COL16A1,4.784795990011823,3.5287540033661906,1.0203751094439912,1.8900831834338747
TXLNA,5.453353292179416,1.3017802553366327,4.787453253709893,4.953466082821177
NCOA1,3.0460402660611026,0.28445363217348607,3.20865871357467,2.8494678247706826
AGBL5,4.558294855348396,0.9767413657429898,4.331085402919134,4.024915753450068
EFR3B,1.2904581035763498,-0.731388790781095,2.3336375246896983,0.4153050205832637
KIF3C,3.5456078573853285,-0.6656227280822544,2.130731347107356,2.957998670389033
RAB10,6.29859910837629,4.789157796364658,6.616473350577105,6.777829036134835
GCKR,0.7680167689291177,0.20119553200060697,-0.08823331953386093,0.10305004938099932
HADHA,6.308345686137129,4.5805046460010965,6.380618720995895,6.540769114917515
MAPRE3,3.027914003681847,2.4044116344752062,4.101977443512743,3.0821588161520825
CAD,5.780611637499442,2.257156530733983,4.963126436805431,4.7305869109105325
CD59,8.552423418754755,6.048333549638142,6.968613052459771,9.128874571721092
CD82,4.048968467223681,2.3922469158290802,5.739604588327918,7.772637149113997
BCORL1,2.8109630307641877,-0.12602819896458595,1.7030794973476604,1.7283822986579167
ATRX,5.2824273101939045,1.2628849241200468,5.039447012387138,5.0133400672942665
MYNN,4.042812466259446,1.4283689083144173,4.098477720115851,4.261412905227804
MECOM,1.3540200430978544,0.15192023565234214,1.3507126881176985,2.5071959524304295
SCAMP1,5.104238969606936,2.750053902720397,5.5558356943824405,5.402932468825365
PREP,4.066322190835547,3.2034295606475767,4.347372173084004,5.1548488012216875
HACE1,3.0427778049783165,1.2334520713241264,2.879790430623204,2.9073444759453335
SEH1L,5.998167482375947,2.76882716155154,4.657999032684011,5.607252600785591
WDR47,3.3509038112430583,0.24831664331807346,2.800796062114422,2.496852499015473
WDFY1,5.020300642618939,1.7536626938414352,4.321489259049489,4.453499497151746
OVGP1,0.5083665650640834,2.0397217740010767,2.2431334659889206,1.0235441518641275
SLC25A24,5.3936131387227535,1.0885103082606404,4.993329309077569,5.770838842430889
MAP3K4,3.6600661145116136,1.642219108385862,3.575360456429632,3.4712269748219726
PILRA,1.2509740633665405,1.5148874776146897,1.85006238974026,1.1860266283944345
IGSF9,0.9790033987432518,1.7816029562539202,4.406865179635875,2.973043524609924
ABCB1,0.9404299377637706,-0.694778169111894,0.6974069243274272,0.07441732927492456
ZNF213,2.420810091756719,1.2201123722884,3.4758825787655434,2.724356271997037
AKR1B1,8.48980343549941,3.9677783125432744,0.6577765102953821,5.8244276247424605
CPNE3,5.330289403935202,2.48680022654494,6.386826706170741,5.676588446877479
RRN3,4.852479794969171,2.332546954907469,5.290114455668109,5.171050365092606
CTTN,7.137769022509208,4.15656904911574,8.267422713721794,7.581888684948863
WNT11,1.3893540007046536,1.1570565048338315,0.8237270598562048,1.4234038207647033
MTIF2,5.284664975961299,3.3107596215190984,4.8806623789147014,5.188814451420972
DDHD2,6.564514585320524,1.3293420553604767,5.915022499851705,5.00511058140191
TTC39A,0.23993835550540465,0.08529561650886519,6.988743634207925,3.4870552926104623
EPS15,4.497209401257612,2.2097271059389514,4.361149980012712,4.469457041728128
MGST2,2.776593677940818,4.802168143532497,5.5385116804174945,6.0103896501475225
CHERP,5.091260227647805,1.6677510455307254,5.022395780234521,4.723170640423234
ATG16L1,4.111611146450731,1.5273358799228736,4.997308702090054,4.152017699676419
USP40,3.6369632576261983,2.743567706067319,4.169040166174374,4.242326697355642
POMGNT1,5.585996733556211,2.978776594931512,4.917705072147695,4.537224411201783
RAD54L,5.016117594429215,0.4795969691095876,4.100889701566415,3.868964276823761
MAST2,5.102392423314976,2.1935413239625414,5.257905826645933,4.430460702894374
DNAJA1,7.577864108349068,3.9569693383973457,7.366544700399597,7.495708666410781
B4GALT1,5.562474154523161,3.8653991096305083,5.241172332383378,6.970025449217271
CHMP5,6.278027350255085,3.592875321891101,6.052579053918056,6.333732468560107
NFX1,4.410120779673782,2.5050458590866063,4.6577744150034714,4.153962821109201
AQP6,0.12490180966247103,0.297322497553007,0.18420164955056742,0.08398582289108146
IPO11,4.322792319334249,1.7650987512651999,4.112568648987422,3.97813351081048
FOLH1,0.4843162347793636,0.18193177516925146,0.7465682873209567,0.3421551061830512
EIF2AK1,6.348581253132288,4.2787548027932925,7.186532878436936,7.3551076354991975
EPDR1,3.441617046648214,-0.11986035209913437,1.7994937070291788,3.457694903394045
SNX10,2.415920348255761,0.46057300303095605,3.046236791919783,4.184944698113876
SEPHS1,6.571302249472253,2.398728225553761,6.163877894053641,6.492634314841293
MRPL28,5.976684614221758,3.466172217809774,6.550235131116447,6.3919904934456735
HBQ1,0.5243012569905299,0.031843840218419905,0.24877864195371324,0.610907556424974
ITPKC,2.177953481199585,2.7499804868914812,3.9681335581189714,3.4886801262977913
CEACAM6,-1.5830721388018638,0.2544716379904348,4.233756352579706,4.333895611353243
FAT2,0.5841568753363003,1.6327758006100765,0.1160968674335554,1.2290108822882737
RBM22,5.501819730338164,2.8344891448408456,5.333375125463252,5.18814529080379
TMED2,7.690812362288782,4.002843878561608,8.597313347896089,8.326792446256174
ZFAND6,6.042690445985153,3.9159423368098367,6.611075628859223,7.0378840651891785
HSD17B2,-0.1424963155528911,2.4595596548025593,1.295034753523153,2.4826509396724923
TXLNG,4.004714527895731,2.377131079855867,4.178820528969476,3.4936567226851403
PPEF1,0.6989433305933311,-0.1628664608644298,0.4629256242328036,-0.07334388024949856
LAT2,0.9366937015783834,0.9047290706349407,0.9917048076794097,1.6162559800402752
HUWE1,5.904910778119615,3.062279293940318,6.5028896258741264,6.154392348668074
ZW10,4.360683918767423,1.2556990879523253,3.6918188086893995,4.026143142049842
ALG9,4.565133946003377,2.8117368201223423,3.9479828115358755,3.725275323710369
MYBPC2,0.0982773731195489,0.15941295609859074,-0.00043563497537189855,0.23714187344517973
ACOX3,3.219924621494628,0.9745067155048841,3.4406980274761385,2.8547684405732947
MTMR2,5.186527222973495,1.6096635285110126,3.4945657160387595,5.1231932113323175
PPP1R15A,5.4853494658523605,4.209595400130015,4.0134744567764775,5.391157109700503
HSD17B14,2.05443106875143,0.5007613307049741,1.0120811005324537,0.7173918753685612
TRIP6,6.205533841070971,4.383577248146353,4.098854085830316,6.490376423251011
ACHE,0.8849698563518441,-0.42297806547994476,1.0008655995993803,1.0077002066302194
FTL,11.210322754682704,10.259444990068602,8.53164104560147,9.771089932844353
SRRT,6.639384384136201,3.6649327501813826,6.861232121129765,6.015327288997108
BAX,6.754665182218979,4.300134138800356,6.258477696871959,6.8249259478252
NLK,3.08267290431391,1.6337375772678,3.752535725614058,3.686686945179906
PIGS,5.05080337666712,2.0403963713264996,5.885347800590257,6.108478249220925
ADAMTS2,2.8244363825995933,0.7377778495142606,-0.18562713458255742,-0.3786159016393724
ATXN7L3,5.150759349702947,2.0236804503707306,5.230059024613441,4.617784750286401
PGS1,4.949841116732727,0.7502147716704548,4.818197128851573,4.247211325249742
PSMC5,7.307983114518574,4.884103190642957,8.217460623244554,7.891334069153896
UIMC1,5.111939559119894,2.9584238121823345,4.46729494648297,4.376852836435321
MMP2,5.105652257623859,1.3317386793408568,0.016842519540620327,2.6364639151883402
LPCAT2,2.8182969226466383,1.610863664598082,2.317406549033523,5.0807889359008405
GNAO1,1.5167931813239686,0.4602566166418032,1.2920172046214464,1.5918357742051288
OGFOD1,5.720456924379574,1.7875779552537465,5.511233013352684,6.323635784086396
SH3BP2,3.5940634582133177,2.008019187447774,4.527352957022384,4.523882336894209
NOP14,4.597377363360776,2.423218091451921,4.351076073243339,3.8765128122311086
ADD1,6.084679007693818,2.763632715961562,6.178417175103841,5.401275238135559
L2HGDH,3.145461631493635,0.22586005795135744,4.246205939517895,4.257771512623909
TXNDC16,2.7616684449959403,0.20370437779241035,3.182924585449451,2.8766305854459917
NID2,3.1140029313253828,0.4062236446526858,0.4010478010395273,1.2846170553434308
GMCL1,3.8981458680932572,1.2064261404199015,4.269033514112158,3.8031000756053306
SF3B2,7.298443615593602,4.078688647054909,7.234513769522878,7.272956109807934
GNAS,9.523994234467281,8.65494889671024,10.368120512488574,9.775566414545292
DNM1L,6.361249238401356,3.0806616334305854,6.006809251541058,5.61347093345874
PTHLH,1.5268407701629496,2.1206214210446817,0.539595725297656,2.178126738612092
PHACTR3,0.41384554145330393,1.554400168636612,0.8222115142864346,0.8319222351724195
ERGIC2,6.05077688927181,3.1239287905952575,6.647438008961003,6.762973680673657
TFAP2C,2.4163836587123617,2.499867203824329,6.1071128479148395,4.928094323457994
AURKA,6.756900428696331,1.197364098025882,6.656714336117924,7.116181322831715
PIR,4.249104579609633,3.4899999744126804,4.036932613385275,4.440742375004001
RFX2,2.619805284428491,0.43808596411354817,2.658930788277925,2.0755226364766908
METTL2A,4.0616232717487115,1.5639247562964456,4.477271898940161,4.482383168341185
SULT2B1,-0.4424334996188244,3.441168707134497,3.851270454873654,3.054012570638437
ALG6,3.8497464426057837,2.034247056225446,4.029464498997618,4.1530545284720235
CNOT3,5.514511725927001,2.1274225051527087,5.786133544613448,5.670175661982718
GP6,0.18444337984916143,0.3041157003052881,0.5522656393042036,0.07086754334019257
PTPN4,3.163255353568326,0.7595942161929501,3.180130538457669,3.8828624249003956
DDX18,6.043144360707194,2.490500162632374,5.410886597287233,6.174191616287365
KHSRP,7.547250497096606,2.489900285593693,7.167313594150123,7.0923097728491244
GNA11,4.766239442362487,1.0107188554046047,4.986946072766159,4.850124580310268
ASAP3,3.4398949791646585,2.7222796673826535,4.191318016377451,3.5886143651279636
EDEM2,4.3910805063615115,2.8783684296637886,3.919344730382896,4.209946366019433
DNMT3B,2.1922351093495807,-0.2785994017631839,3.1456477517236157,2.3141074303606137
REM1,0.14167314389119673,-0.10820075770002939,0.09995933171593926,-0.01031674977010387
TPX2,7.003537459966724,1.2269127998306901,5.940533380022142,6.837444251551272
PDRG1,4.507568332186226,2.401360433395448,5.201047258372281,4.336922027594656
EPB41L1,3.4086139201515984,0.8990645166645534,4.949946137021299,5.827280710525281
SLC15A1,-0.15843774840018943,-0.04824075095100522,0.7821594295877395,0.9313010556327538
DOCK9,3.266779867327514,1.743662691541721,3.934104336372547,4.618272546757835
ANKRD10,5.78603849876266,3.653545125595951,5.509626628990617,5.451571241372655
TGDS,3.99625942344861,2.1192469176481095,3.4256322514313187,3.8521848092085342
DOCK3,0.8532721409623238,0.16780907629605435,0.828437049593306,0.8952243613694235
C3orf18,2.476417282421395,0.36572719418818056,1.2880602731481303,0.768357035672621
COQ9,5.28219484562041,3.9328326090326016,6.037668434596499,6.195284214578788
TMEM40,0.06219260747558586,4.408176610794495,2.5076221251275785,4.636746888080431
KIF9,3.201200315907789,1.206587466244489,3.857142367168877,3.313819795887549
ARHGAP28,0.8543289838816636,-0.3815814108357841,0.2467146262794201,1.0699180963118993
CRLS1,5.593082437125482,4.1853374036219355,5.417577699227692,5.4969200027667435
PPP1R13B,2.7824594550926998,1.25325732650938,4.526454596065371,3.4555769950012505
ATRN,4.221790501095854,1.6175544753143045,3.8491456010193255,4.61470513295137
SMOX,3.74942155867459,2.5245041077759978,1.3758984542082755,4.1098712764906935
FKBP1A,7.992792713495468,4.85442280791415,7.243847912700244,8.213027125199222
NSFL1C,6.057808991865326,2.8516120645521075,6.1051848114268745,6.762159375588568
SLC4A11,2.179496850016773,0.6435658776289865,3.524567285428157,3.7453770213512296
ZNF343,3.122789227515384,1.2440509027306628,2.8812531166064645,2.7653306273459637
EBF4,2.0463260672582604,0.9092534838658666,3.327692793084859,0.4184888561976541
CPXM1,0.5717108924299863,-0.3678620498015299,0.47586917459333605,0.02661995023056113
MAVS,4.231758309129546,1.2976497403008436,4.287255673201313,4.3774690414136055
XRN2,5.809466084133922,1.7047664959144382,5.264469555013694,5.625198103921874
DYNLL1,9.21564642945002,7.317254110761478,9.353901702046004,9.338256852714645
TESC,0.5927692380645307,0.43365900950556063,0.9389324565106383,-0.025263927852758328
SNX5,6.77864305824745,4.847909405045288,6.794344396767932,7.084970928852781
RPL6,10.061105217334044,9.449088920466975,10.36454822048419,10.096818054749464
SIRPG,0.2103655194505633,0.15744845813453184,-0.023712109941592063,0.7722186683676305
MAPKAPK5,4.746338801962395,2.0412781777743403,5.444954657253001,5.110826804993695
P2RX7,0.5896136695517874,0.10552393184038439,0.2842459430548204,0.7771096568484877
ESF1,4.398504722352156,2.4884019207589243,3.584987313323212,3.97309226735866
RBBP9,3.8041874711201578,0.29945721667357805,3.8682187611568586,3.660993313468566
ANAPC5,6.812186490493952,4.121471394981985,7.105139376454526,6.32943175481859
SLC23A2,3.974369294254147,1.0766766495432285,2.9680087958716888,3.603554960118268
KDM2B,3.8148639329708716,0.9633118400757166,3.9512746332302013,3.4248963014904783
LHX5,-0.003120354459149363,-0.0057668514781731295,0.005683283466588987,0.3239670030427717
TASP1,2.5505826791325283,1.0276285249551442,3.1082273205860216,3.4134616531488984
OAS1,0.42462540392614656,1.7729592545593078,1.9200689660017387,5.613732128263043
RPLP0,11.366043187152275,9.41639149345168,11.454773090344112,10.924029794594349
PXN,5.507499303770081,3.3245562788460123,5.5969537387153006,6.772190169751206
SIRT4,1.0837706498104291,0.7425035078320505,1.2660367345900194,0.8526644951118534
KIF16B,2.209187406064545,0.9817138186447871,4.422572346052283,2.9879482081703013
TRMT6,4.078199537892353,1.6574592223516884,4.0660540681780875,4.674397106632247
CHGB,0.9280910891247737,0.7347277504392691,0.30429255124762467,0.2761904609379454
PEBP1,7.133607301386605,5.792138358263465,8.553115741609306,7.6338817219998285
TBX5,0.10170269862842404,0.12996699928836836,0.06185160010026828,-0.005767626677568541
BRAP,3.3097967864000055,1.5518114258970568,3.691091617473726,3.573250351984728
ERP29,6.713491597926006,5.761960225928844,7.293259785459318,7.389399518549289
FUS,8.50933511155738,5.2849352042794795,9.040037832651233,8.376964578666332
IGBP1,4.605956025970008,4.180971083768759,4.73250964600268,5.257408733600737
FXYD5,7.281498765874981,6.062140396452332,3.5381236161203553,8.022906716343567
ZNF302,4.0255734804582115,1.8922059273821246,4.433399085894468,3.892370288562731
GRAMD1A,5.170351382445941,1.9410124444882464,4.755937083505886,4.06826023532517
FXYD3,-0.5425035216456351,7.106040272932308,8.519679585093257,9.264741405111598
HEPH,0.9134061379303469,0.07142668555084242,0.40810077520674337,1.0956080409808386
CMTM1,1.460326356462251,-0.77650508379317,1.2470874057182386,1.0981169535962663
GANAB,8.372697166953955,4.801468990428711,7.449086398667369,8.445501678202222
GMIP,2.890805705298748,-0.2091198109509782,3.2059677084083447,3.350688807152316
RBM41,3.3783303307800887,0.6270172367022981,3.3111731597804046,3.6511870630368892
BIRC5,7.093907507301967,0.3227685425743223,6.1420448888477575,6.11460079201579
LAG3,1.162191146715576,-0.14969171215612764,1.027427014916266,0.46881530627059653
MLF2,7.780280162368433,5.163376570976759,7.876443882480945,7.893672700796317
OTUB2,1.4124202662962275,-0.10412672265081091,1.4825704647393574,1.8962965833740835
DDX24,6.626436609550644,4.022393951023302,6.528964839605158,6.578090967807843
ZBTB25,3.1076065033942113,1.1724109752716327,2.9018621052567353,2.926694279750149
NECAP1,4.914822792452958,2.0972132439954914,5.633370711565766,5.200925853649431
ARHGAP4,2.6467384751790153,1.0133715206116811,3.4204583390763617,1.6377029455599568
ANKRD24,0.4665542762846985,0.7380683585083893,0.7411100409559475,0.020623016414620388
DHX32,3.8285276189855617,3.1589363655309026,4.415899104979933,4.909600643928451
RCOR1,3.973471852306193,1.0564291355005806,4.2497927768916455,4.5256650419755795
LTBP4,5.600041560750306,3.194642405681349,4.812257255391516,4.479758262988133
BLVRB,5.041184317804325,5.9008730153931594,7.852771183920915,7.374186725845584
SLC9A1,3.2930072611541092,2.967143624669953,4.523224315836791,4.290281533896758
SPTLC1,5.942776022563349,3.392184603256266,5.181336674176821,6.233720245497822
PAPOLA,6.883021984815814,3.69433429228836,7.143343258919285,6.893910945766213
CCNK,5.109255409190736,2.6884187338427084,5.416437317955247,5.6376201438268785
PCBP4,5.123353485014075,1.7753748257130733,4.3362091428914935,3.2304468511738706
YPEL3,3.1786221123642022,3.8803172634866416,5.835833511895775,4.519803893896905
MRPS33,6.801796392220052,3.8616141577872365,6.872498245063601,6.433757985874345
NDUFB2,8.019159574685629,3.576274328493474,8.317313203605648,7.7336549508093295
NUDC,6.412582869934473,4.408399022605206,5.982480158138225,6.114099167583825
MAEA,6.184117790917761,2.85437806697968,6.12456438133295,5.683568635951942
ICAM1,3.7298339044953543,0.8165735812262456,0.6216822017947301,4.645348230843168
STRN4,5.892890848176889,2.652235282446016,6.435414169787659,6.038024201886086
IRAK3,0.8026220798482242,0.02215270581625206,0.06467225346111777,0.5377199777802244
LYZ,0.6105921624650823,-0.33896358542506133,1.210208912343934,1.0501628960220628
MUL1,4.104640132283664,2.066985062424327,4.016485230993326,4.598255059149125
TFAP4,3.5016782431138345,1.8967539695711633,3.333837835577109,3.271645344293456
PDCD7,4.07532980375229,2.2354881517384833,3.956295799337253,4.040812079469143
SPG21,6.090098119079827,4.087599884614645,6.3070235495705305,6.429862736119698
DNAJB11,6.243321322259752,4.874902712261078,6.160506094059132,6.779470999948
THPO,0.07238128399157694,0.15355511858733784,0.4192892422005069,-0.05667972253283088
CHRD,0.4643230341178144,0.8023727483811354,1.3834816527402358,-0.2820721042525657
FLT3LG,2.638907249554283,0.7811288872921209,1.4331061458341805,2.4012541906800067
RAB11FIP3,4.327774491397832,1.3843038891589803,5.466209833609852,3.4167114901379643
GNPTG,4.847324343886294,4.435336891523095,5.566465277292002,5.077626563093298
ZNF268,3.0628361598040237,0.7789627228375187,3.4122443271032834,3.497928949753544
GOLGA3,4.086659971996677,1.1526546169217138,4.805485615853055,4.0186936244037526
PABPC4,7.503444340256317,5.382764892949303,6.642844777896472,7.048211598046493
MCOLN1,4.138780614234648,1.9818751397133059,3.846214988008887,3.358297877247218
USP48,5.285149958742041,2.4258627580240812,5.042080291488268,4.761631163941391
EFNB1,2.944268422738659,2.926772523141617,1.9711310468810566,3.278108765135804
PDPR,4.060789856373607,0.7975236526610252,3.627172022166146,4.186178513251544
GLG1,5.539857308163718,2.134648819534746,4.779848586649872,6.799415730153761
KIF4A,4.7625371334568225,0.008012389869543668,4.379511751421318,4.703136630533462
TNRC6A,4.752873194767831,0.8685764862350198,4.715545999333307,4.362644305369224
PLEKHG2,4.283866245374156,0.11670498700325238,3.0299547442123127,3.1168904132630133
DLL3,1.8060005107320851,0.7174134449918952,0.6593838689899534,0.4781681005926993
NAT14,5.295174912446541,3.351604556469174,5.252258056858,5.23939390811927
PITPNM2,1.9874597761544266,0.16508530978408964,2.070530574307195,2.3204839401840993
EXOC1,4.6015455664882,2.0744277130732556,4.170216957304701,4.461826570196816
RBM27,3.9482021105681837,1.6008906858332204,3.718834339028204,3.793226743801991
POU4F3,0.05599428058044911,-0.06827170482238798,0.22108155020189216,0.1525905520646379
OSBPL8,5.1401373491828375,1.3417792361761407,4.148366882548132,4.525115078658127
DTX2,3.455617572965077,3.285781635906356,3.7283261990178738,4.637850402694837
PUS7,4.491934755589909,2.264098823638066,4.006782754641106,4.296406516518503
NRCAM,1.54727306424683,0.6752182120528769,2.783661106301744,1.4919732430662451
LAMB1,6.869661035334587,4.769010822180492,4.091002904170478,7.0234280874958905
SLC26A4,0.3725911008980386,0.06342113253164922,0.13808451987821538,0.35415139729623313
DLD,6.610018779144939,2.5412353155976053,6.674435128507608,7.08102561720375
WDR7,2.717781860218211,-0.12600892023275367,2.5971446937266833,1.9772321607483494
TXNL1,6.014998034907237,3.730594253413923,5.9126425228397315,5.409693025069602
ABCC6,0.8733047739399437,-0.38507131245974424,2.6885836090143993,0.953109934729285
CMTM6,5.896035955310748,3.5063072724878515,5.204960080200777,6.6771936756061825
ITGA6,4.878448927868133,3.693765526833911,3.0270630306095967,5.82148860547226
RAPGEF4,0.697684093042945,-0.014353493245374493,1.1109433548351508,0.4953872284354145
SMPX,0.4137919521466269,0.10842845042110785,0.045459131549546616,0.6437766186213694
FH,6.733010825135211,3.1663706554918494,7.198752719140519,6.794050475300314
SEL1L3,3.533626715514035,2.8796758590799194,2.0936138316710613,4.811243456198671
TF,1.668192245202261,-0.8074325747374533,0.9120325813521656,1.9780349184048596
CDV3,6.893953478297761,3.2471019892162825,6.654681145315187,7.032571392106664
MYO15A,0.47297899164630797,0.022406827217323233,0.7826487446840309,0.12212073002452761
ALKBH5,5.337124765911584,2.555087603674005,5.507752277527654,5.339537627921092
NLRP1,1.4472990082342563,1.2595564036289537,-0.05457192123853294,2.327764455928169
PITPNM3,1.899071652253937,0.8257434163948427,1.7635291702703815,2.628969786476621
SPAG7,5.814465886589467,3.7667645563993455,5.414438051910798,5.552373246441083
ZFHX4,1.5860855543659529,-0.46783210279234677,0.3629650503531683,0.6781835982651938
SLC17A6,0.08029813078635839,0.005981302339985766,-0.006871359948747963,0.012947734447953892
CPA1,0.1372887785791373,-0.08898955794229346,0.034425248944929474,-0.0011299903516020435
ZC3HC1,4.553007047522112,1.603844796201372,3.7665480453356195,3.9194108741241176
ESR1,-0.0962988190022096,-1.1274196203223368,4.224932306900806,1.899239390347767
RGS17,1.6083687610668926,0.5232140220654384,0.3440868723994633,0.15890033221678035
TMEM101,5.203841463859293,2.5424191273493815,2.991453693368236,3.4845133582612644
CD200,0.9341342400412802,-0.25192311925511857,0.21766880799657884,0.023373601924199905
CCDC80,5.671231588711583,0.8100200266223727,-0.09183493434213563,5.057782216313365
PSME1,7.0945106615767175,5.331553725047797,7.51602154468611,8.321969121206383
PPP2R3C,4.626891503663336,0.9306766687408379,4.302154196738029,4.510443151122443
HAUS4,5.3076823597863605,2.889785340435178,5.650917015726441,5.647684343483862
SLC7A8,0.3155088979843028,2.2993463278740585,4.616148154249316,1.3396125785600639
OSGEP,5.275703646127846,3.6405152528781617,5.548644323481236,5.281075634264343
SLC22A17,2.348715643819818,0.9508162855430695,2.973772739326729,1.5800736995396198
RNF31,4.694852988584266,2.823995726620193,5.550431218612983,5.23983913736123
SCFD1,5.304140523238275,3.654713943607722,5.587979567890279,5.798096385060817
G2E3,4.529055664659559,0.60288690785658,4.070172408178888,4.549576364519185
HECTD1,5.91405253162538,3.851197944854626,6.313263198107577,6.30449390545755
HNRNPC,9.705025625051883,7.029778561346365,9.599335202742653,9.76850235547
RPGRIP1,0.0536029206013483,0.10892872349542271,0.5680713748911379,0.6765136317475997
SUPT16H,6.546521304134907,3.451646008969193,6.427261037025259,6.551648503097734
TOX4,5.8252307444843865,1.693332867067447,6.399949473270758,6.443801751262502
TGM1,0.7567793578531297,2.6052376708139824,1.6529817437862069,2.8649604654382372
TINF2,4.576008874268864,2.51731398614865,5.24654075366535,5.139676778409812
SEMA6A,1.4201010466704753,-0.4913429772830842,1.931296904532693,0.7107453112696989
TRPM7,4.2724503528156825,1.4671629466947467,4.424445858062509,4.55087784645078
TYRO3,3.8329293052018985,1.1159741957935916,3.780833810296453,4.337964081707433
WDR76,4.050895549108512,-0.1559629340351547,4.088906066061788,4.226943867603022
CAPN3,0.8752068828614509,1.2884769425336358,0.9343829579377351,0.8308490043473475
SNAP23,5.4333646628561585,2.756291834313883,6.347453836435539,6.077050732753106
TBX15,0.8834785255424764,-0.03344884611650334,0.09288275904162577,0.0745148633299352
PHGDH,7.125102365806829,5.1675181830118335,6.345234072852258,7.728446393113318
COL9A3,3.144307805670665,1.672338310134465,2.657396213956206,3.3766648581598115
EZR,6.27532282756095,4.099411989066543,7.111495331015131,7.485681670582577
MYL6,10.135532923883266,7.144318098001914,10.657142368468756,10.330286974336577
TEKT2,0.44840722837125013,-0.3512630433853846,0.36868595561136186,0.2899777660890139
CLSPN,4.2414931130996,-1.4655015981107393,3.1198344942214713,3.3736822442540415
RFFL,3.1430179793557507,0.8500305462627522,3.6688219055052165,3.819442632053935
UNC13D,1.3037873292222393,0.8329163425724175,3.278171514541312,5.256591958994536
MFSD11,4.474411399457191,1.307644786500044,4.772593901643222,4.997563780578229
DPYSL2,5.448206975973719,1.4826041013174822,1.6717343641365174,2.4396183124784163
TGFB2,4.123770060912536,0.9960507346611263,0.869661304251774,5.32938878636901
GPATCH2,3.334581566715962,0.3211047496385122,3.8644978837219424,3.285575270848309
NUP50,5.327356187566801,2.0268569904461486,5.032099026713208,5.3644467784912795
CDC45,5.397617738180116,0.075004659338747,5.414306063318727,5.479806218992081
COMT,6.37775579651133,5.0985583214755135,8.380121759345696,8.128535738702505
ECHDC1,6.408816535045951,3.0305784854653974,2.054571515057159,4.602151655440297
LRRFIP2,5.03394110745018,3.291974359474897,4.5236891401830235,4.800378791849782
SEC22C,5.198096515972432,2.7730500162723684,4.9392036315298125,4.280678710792422
XYLB,2.55326847351438,0.42921747883268124,2.706553678752887,1.8626955536509167
HDAC6,5.429072730091933,2.4590171746590856,5.075264079918851,4.253027598811299
GABRP,0.8981880758369503,0.10763655444394082,0.3745720906595573,4.296398873771556
KRT31,0.011580457283827957,-0.02179890097456578,0.07726415168883498,0.007198653071317625
CDC6,5.542283282349215,0.46669186647595584,6.442462197688537,6.62775265408474
UPRT,3.6657409180331517,0.9319050293138242,4.012724131640687,3.252997147746927
CDC23,5.481710648949703,2.0636500255414014,5.2661842576640785,5.208062109317897
AAAS,5.087190812576605,3.3184704483963774,5.558112256606313,4.981599214955998
CBX5,5.6316637601031285,0.7501930042647054,5.374990244320058,4.978532461792419
FMO2,0.2685106992713383,0.0037792614272550012,0.06018884510210254,0.04443114260426523
MSH2,5.3878180186430376,0.9835497690651134,5.179137286930881,5.396189856400336
MAP3K1,2.5359508962513786,1.2602850285164924,4.430962801561494,3.6477513935047554
DHPS,6.71910540021635,3.9267489726892317,6.3857273019283,5.869554172152806
HOOK2,4.660056055586141,3.295818270132006,5.95309736836063,5.373890959695489
