,PC1,PC2,PC50
PT039_P1_D06,3.482945320906211,-7.752438661659183,-1.0727579509927299
PT039_P1_D10,-3.789546724354502,3.5727992495972707,-2.9245299627886494
PT039_P1_D12,-3.1369620458855865,3.6328920025857636,-1.0709614663986518
PT039_P1_E02,4.595437534055237,-8.82630485806353,-0.32227156692721864
PT039_P1_E03,-3.5719984105003677,1.6273345368524432,-1.3350237446426338
PT039_P1_E07,-2.4160488826841933,0.6471313571520229,-0.3182576192874503
PT039_P1_E08,-3.0999455722787275,1.4040235601039859,-2.192302164734397
PT039_P1_E09,-2.8716191952950894,2.1336115024008957,-1.2300873416423546
PT039_P1_E10,-2.756254628796622,2.6660724555491013,-1.1417937288164983
PT039_P1_E11,-0.7121274165526793,-2.282929137704035,-0.0648363320099673
PT039_P1_F01,-2.1105268369892753,1.1457167832562076,-1.3085055397847094
PT039_P1_F02,-2.2578351963045935,3.033843195377042,-2.9874050132938614
PT039_P1_F03,-1.962648201484543,2.044987589725727,-0.462910059194528
PT039_P1_F04,-1.618977971675847,0.9750335294830687,-1.9667904874794022
PT039_P1_F05,0.22743449195981152,-0.6958677315515119,-2.1009650839009524
PT039_P1_F06,-1.4068464108422944,0.8682831917742987,-0.3152098992242755
PT039_P1_F07,-2.1701972590072653,3.450985305020814,-1.4125022599012638
PT039_P1_F08,-2.3656675129473466,1.7446402974938964,-1.092620713321388
PT039_P1_F10,-3.426045830731851,2.226184823061158,-1.2477537893809267
PT058_P1_D07,7.020804956965653,-12.203047300020106,0.7090241857226671
PT058_P1_E01,1.9940697627911965,8.167382175575028,-0.6297033802832606
PT058_P1_F09,0.6917119087459733,4.6552098586325155,-2.592240123687089
PT058_P1_G08,3.5988898842830856,2.862999746204832,-0.13854504731196496
PT058_P1_H07,1.3919860676137765,-3.6553461295236533,-1.354532595961487
PT058_P1_H08,2.476945883035722,4.343592666576634,-0.3758378012236418
PT081_P1_A01,-5.479684220990687,2.6860646168270166,0.5726318808253658
PT081_P1_A02,-4.099811513263715,2.0363715515628855,2.6776398439924445
PT081_P1_A05,-5.140958476834015,1.5986447691917198,1.4020271090195804
PT081_P1_A08,-4.667911292784219,1.790554898905586,-0.2698881471155954
PT081_P1_A09,-4.427998031245151,0.5097164118081311,0.938734097134333
PT081_P1_A10,-4.80893912271752,0.8983375956722018,1.0249647514303282
PT081_P1_A12,-4.829439276937542,1.891521330680054,0.6117320922188703
PT081_P1_B01,-3.051655311551375,-0.33589300347207707,1.350692919589167
PT081_P1_B02,-4.9159935659343645,3.0330947036421114,1.4012886195890721
PT081_P1_B03,-5.252798893778693,2.1836564204822135,0.34453839265276764
PT081_P1_B04,-5.256769104999863,2.656875658689424,0.8671931396363277
PT081_P1_B06,-4.099537688073228,1.4715811602761601,1.3115404235291797
PT081_P1_B07,-0.48593184044729065,-3.090510977110952,2.9615956953810016
PT081_P1_B08,-3.789391345178279,-0.08212295921282835,1.101991715218961
PT081_P1_B10,-0.3975420010207419,1.747265413572829,0.8209217072881512
PT081_P1_B11,-4.556966579764438,1.987090682851265,0.8327661934557192
PT081_P1_B12,-4.407610285845418,1.1289358133892446,1.110100701702689
PT081_P1_C02,-3.5355198234476988,1.7840768176017079,0.13509571845701357
PT081_P1_C03,-4.469066871727011,2.133926559429967,1.4787956411739342
PT081_P1_C04,5.016972005678846,-12.313460106089506,1.6639035883301525
PT081_P1_C06,-3.7535230710288214,1.2151167241748195,0.7036874939217153
PT081_P1_C08,-1.456114294787458,-2.8396012497451,1.5675034520538156
PT081_P1_C09,-2.923125592807308,-0.08073135154789413,1.85023964627769
PT081_P1_C12,-1.9452085894930522,-3.4853033246464684,2.410554327633009
PT081_P1_D01,-4.748913836146491,-0.33700607374921976,1.5778887553228638
PT081_P1_D02,-3.7565480851345234,2.2968494011990286,1.5024804423014895
PT081_P1_D04,-5.927890727799491,2.263301864406533,0.29720245180787597
PT081_P1_D06,-2.316907930116336,0.874445422004478,0.9700939066738581
PT081_P1_D08,-2.7177134788443054,-2.8650232845419707,2.974648796175898
PT081_P1_D09,-1.5595269208546059,-2.6524740536541165,2.299728239563857
PT081_P1_D10,-2.040832816518035,-1.8280541196345228,2.324777671940604
