tumor,PC1,PC2,PC3
51,14.85531478404373,10.626470099327788,3.772632592746104
52,24.65725028416753,8.030697758366886,-13.095926146232488
53,33.63888611299994,-0.6921788374103158,-26.996791943451832
54,-30.440405875168445,7.106194849651729,11.279494107005345
55,-6.276390967967144,13.517984934860335,1.858354124755226
56,-4.047979079710435,26.06061209113694,22.513344854322114
57,-9.895206631713227,17.471765942827126,15.494334328197791
58,-2.4774241015307994,25.60573031508181,18.206484575007202
59,-13.340805466317379,12.012937004490572,3.2183984259573926
60,-37.08664275966908,-12.145920208744094,-16.70721611475107
61,-4.833812765791229,7.3719168832578905,-7.258421724959512
62,-0.5814219971706068,18.182583376910575,21.141334678122632
63,8.740157527419353,23.605787445963504,-7.398577810029393
64,5.333488158170437,14.536165985538927,-14.80291334098175
65,2.8056052999416963,18.963114795785984,-0.6904400549876244
66,-8.627757883037122,24.16718123633823,10.658482214703026
67,-48.82756736136691,-6.685113547287515,-8.588095745454208
68,-3.82091030744539,26.39653475138643,-4.314645892635894
69,22.21769842754927,2.7333751870716467,-20.569642314591952
70,10.738081734723965,20.095503988853142,-7.102933838115311
71,-4.532787487903456,30.183810905701865,23.974037965754164
72,-3.7443264673165073,7.103996245070305,-4.673722363429195
73,-15.525124731403643,12.79540110747792,-4.494847161936145
74,-44.88649787600687,-8.646192997329504,-20.23890969471321
75,7.109878764715774,16.97769064099212,-11.819918037683445
76,2.888559024706084,10.2206265047506,-4.724928718845783
77,-40.45174923763103,-2.7892118817333937,0.22221151216604865
78,-10.955406555627114,20.206802607109296,-2.5598993260835954
79,7.850140715635585,28.456668583895926,-0.5261440095413971
80,-5.039859503001734,26.19323263681197,-6.954084080428129
81,-5.6587619214925535,25.385907974045576,-9.249009055647614
82,-12.2327184301021,16.940355953287458,4.590555548738953
83,3.8168565633134386,24.49468592555881,4.877879775966889
84,-9.001668125228365,8.62309679796697,-4.029572526462035
85,-4.926016401818213,12.31990029054113,-7.968030926034418
86,-28.425973521753214,10.031795263156154,10.191240295868596
87,-8.507689613398306,9.828993975280614,6.536774757770266
88,-0.25300871274100484,8.00678886632371,-33.23260695553413
89,-16.45536866050049,7.421222844539812,-18.404262164262285
90,33.09501512898507,18.746581988866136,-15.421463268940283
91,19.085539173635844,18.949934264472137,-7.995860250514125
92,-3.2218358392858923,14.052212275420823,-3.8443424031440396
93,1.1201013491718106,7.874651056495731,-24.242006436831037
94,-8.773392149096969,-8.875223886656839,-6.040037685793125
95,9.698514454486727,6.323584390553087,-24.636671498219997
96,-5.021552499128298,14.598912384115897,15.527258495966452
97,-43.52321933867073,14.69150559388891,24.810335972668156
98,3.116004765306569,22.58215595038544,21.433863005503618
99,-6.025870875608253,26.792040433163194,27.81181439965972
100,13.789485269278616,25.427907730260504,-9.236077120038644
101,-1.0486896036284323,19.865189804974182,18.173820818610743
102,-25.84737751239548,25.409261514955716,31.24481696317362
103,20.759253185309092,27.6121969420237,-8.850397616050387
104,27.95166869588897,16.546870046862967,-26.10342881399805
105,-18.673466489620974,20.535986284886654,-1.201922324130359
106,7.470697776068798,14.559659339198081,-12.064666111524387
107,-18.12973082336995,4.011500528818876,-7.502326770591505
108,3.2206446061830527,21.525930864758795,-22.18283053880122
109,-28.604377089553463,0.7145334385312643,-27.889567819275424
