,arc1,arc2,arc3,arc4,arc5,arc6,arc7
BEGAIN,0.2523282579066981,1.6133926017878968,1.3369544978265824,1.1687818209754417,1.7983178447494566,0.2169455815171295,1.5425754320443388
GPC6,1.9551167960251425,3.8659346808826474,3.2078292414862046,2.8592433786641878,1.8465237781649824,0.8402751647724775,5.119851957013781
ARHGEF37,-0.14264817522090456,1.3314586572348932,2.874937497317198,1.4159383405220232,1.5967024853832448,-0.2490519115539831,1.7526772991682202
FAM43B,0.547150114875516,0.9163993270141827,0.7672075958197009,0.6593669485273572,1.293593841564124,0.6865855074207242,0.05241692170398393
CSMD1,0.7388349906404499,-0.12372254386618853,-0.07429362824767932,1.0018173154121948,0.6473572518741557,1.1211951569830003,-0.45078672095901606
CALHM3,0.1836813545375917,0.25054760892888117,0.20560690803396922,0.5177931474733706,0.5708091607887927,1.8963574696574492,0.13272125327562273
GPR19,1.5448315656354397,0.5664065557741221,1.3756541009029137,1.3855536935059596,0.9772951573468655,1.7419372788839615,0.6927694370421593
GJD3,0.2683196858010879,0.2295920337808608,0.513026039862,0.7383623037289417,0.7092776048663483,0.4575819020939104,0.4457319787137268
RABIF,3.108549533577121,3.135794037598852,3.86362703031378,3.352625112991396,3.3268664451690633,2.904174924979106,3.1903894089208875
TMEM119,0.7732624059889546,2.437964967539844,-1.054738666906625,0.8775480313288168,3.514745389589917,-2.2166607076031557,1.5273329640105822
FANCF,3.0874514343807427,3.073519305023245,3.1213506394526283,2.860093706483536,2.768614879784721,3.026775009274429,2.9742436164956336
C2CD4C,1.2723926080279795,0.27513466871807146,1.429836108044817,0.783895843497928,0.42804480085270624,1.0323187789401018,1.1051874063681981
CHST6,0.483930625206534,0.8796037707613056,1.1599260977415256,1.2561491199172918,0.38935124674255495,0.3647105459793803,0.13527815363137097
POTEC,0.046921064750122726,-0.000426563047258563,0.41500331594750695,0.09446906483607591,0.4015099368559716,-0.0753606329055102,-0.16997091588647037
RUVBL2,6.95521247023807,5.753474529768169,6.239027683961435,6.739898171845063,6.46454860804827,7.065034455266633,5.960046686408065
CTNNA3,0.100444111362931,0.147147824066012,0.38099163000046155,0.13729638116601994,0.050804084364241345,0.2889096604266112,0.2398170753817072
OR51B4,1.8274686624285277,-0.455245692773282,-0.24188671624666203,0.905154468039915,-0.09531783142049044,2.110097788900188,0.61452497313321
PTTG1IP,7.4461921283260635,7.320207230039627,7.819208726582629,8.426438779628127,6.980271159827786,7.511026847389426,8.293506969482419
DDX41,5.763736831565206,5.396263198371294,6.266637975479385,5.912245120191606,6.355064821655074,5.622126526676879,6.2051850753304825
DAZAP2,7.114554461678153,7.669839965199782,7.725335648098863,7.25190085973872,7.313803524698847,6.902246733573832,7.307253800954004
CCBE1,4.311443962039202,0.7506938755782696,0.18618566643793422,2.4852236827374576,-0.23806351479477916,2.8465801389166323,2.247376364153104
FAM9A,1.0875279010340728,-0.19597446718234485,-0.12396635393346238,0.0890900026602055,-0.19105295481760393,0.7585418605381422,0.006512450930598268
ZNF623,3.577146699994779,3.012008048220616,3.5061325202577964,3.741862786658779,3.686295431521235,3.295508653397384,3.3510276001476673
CCDC125,2.488504662302142,1.945451491632355,3.052194976631446,2.777036989516414,1.9545152279979265,2.4346486430104317,1.6079649793352178
BOLA2,4.322709663143197,3.3845856196172703,3.3660299034306624,3.005218808345174,3.327735720031313,3.8491141608455317,2.2105794810123465
BCOR,3.42535403396891,3.297008256239068,3.8618166750310503,3.8415125363630827,3.8846009920000686,3.165133737143721,3.54083147866328
JRKL,3.7523087521671794,3.9259855853177066,3.36804904111711,3.477582247577506,3.7088915538136686,2.9421547546265776,3.3129758173360706
OVCH2,0.7603477494283035,-0.05995221141260604,0.5527931043089007,1.0249949277767492,-0.37122018506317395,0.8791237610523434,0.607506153700565
FHL3,3.178157659421077,4.916818544552482,3.1512431564356596,4.283654439023983,4.100322858571988,3.2814555547921236,4.760629771952592
PMCH,1.5115346634419078,0.5726681764350832,0.9664062369671869,1.075663623547155,1.130582830060229,0.47816629633370844,0.17227044189871565
CCDC159,2.647984379922956,3.7531194380014767,3.681554653343938,3.348760009675425,3.9061739848875034,2.3864185254671,3.781398691870271
RIPK4,1.526565609803123,0.8495134483752598,0.48827347743236593,1.417166599756702,1.7032764374002165,1.43708173479374,1.0778680155519047
LRIT3,0.09698274693378035,0.11474846691792517,0.1549270723932291,0.272073416575616,0.09788795843695648,0.014192420751526783,-0.022389819983187176
SF3A3,6.991829119505383,6.033869620803566,6.5774323405188815,7.061572639282992,6.896138453713966,6.677490117751683,5.642866543090822
TFDP3,0.06874332754460558,-0.005458253043574557,-0.08645444778686552,0.3123379613013855,-0.005623825305852259,0.18744972068241983,-0.02388796739425539
TRIM61,1.3595139356586494,0.1543757158911943,-0.27307107525078345,1.3239746889137962,0.06654640271661522,0.9711080879435647,-0.27103683828551006
GRIN2A,-0.15649226221246437,1.0342814872066193,0.9834176983210144,0.7293286990875459,1.5351322952418027,-0.5427670421267125,0.5771174851134643
GTF2H2C,5.439616535860623,4.764990374576266,5.100525746590696,5.409971254438913,4.916912516775671,5.271437494734073,3.937855967481444
ASB7,3.068277784056776,3.2268080879075667,3.3245931297500597,3.3407290642128147,3.19075418951565,2.5733667890664087,2.308503641014232
TREX2,0.5470318284857312,0.33709191694995344,0.4442403184954478,0.31271342590996365,0.6114011335584006,0.5552181475858634,0.8232369584733512
GPR132,0.20399103383464415,0.07954069240608276,0.2110707903226674,0.42541969186302286,0.13003827518354633,0.3587581431893764,0.012031690587076038
MX2,0.7990298516895549,2.0234620048530876,0.2139028752892509,4.4915667732621305,3.334644850345624,2.0857789912803035,1.0971589813063733
EP400,4.436758742438837,3.7792332582875923,4.337768147497085,4.1009785382325905,4.369805613942583,4.110071221757889,4.0010173587375855
MEX3B,1.7062733047165897,2.6680957032739983,1.7651806726833814,2.928320467866098,2.52495673461705,1.1515418412764844,2.9193237313572418
PSMG1,6.827464276248997,6.8390454634132025,5.919791119263794,6.756116603183807,6.31439660752872,6.272556979172394,5.82497921689294
KLRC4,0.14321699392591694,0.7629300033070121,0.399428028131214,0.15881756855045792,0.5439830017737585,0.02862091083190671,-0.6342468398970993
ACSM5,0.6701756523179859,0.5441360415616259,-0.03449450002711463,0.9332978471440072,0.5727687347451106,0.7201010635104703,0.7754887414642795
SERHL2,0.9042045775501761,1.1737700647036817,1.4515736139234612,1.116465551389094,1.5970263091718118,0.652281255637588,1.9209188446777574
PCBP3,1.1710221259528997,0.5722457415813005,0.35812459883915115,0.38895766499533896,1.0295066314496106,0.22942499340036165,0.37373457551078143
SETD3,5.578793337788056,4.827683648270767,4.233991045531175,4.869901385353422,4.47184725636726,4.687051257256503,3.9288449402946712
TNFAIP8L3,0.6602800208748758,3.036823166156916,2.7675035809235493,2.548103381621747,1.3894611069944602,-0.09069510790968649,-1.218350187930703
ZNRF3,2.4010300532438005,1.8814638607224283,3.0100092058887866,2.219603196928792,2.6801300575474123,1.582706950556335,2.08890093144787
FBXL7,2.560278738767703,3.2057534427857863,2.386116682508722,4.010760009767884,2.943053654445993,1.0376926171351264,2.8208430461661687
SFXN4,4.7107216917925445,3.4798319490330223,4.534151143413504,3.676855670985884,3.6229890773253755,5.076684948671282,2.6721128259312015
FAM167B,1.6076976208267415,0.9032921683500098,0.6145078029887092,1.9173127324504216,1.6944961773536111,1.7139056039556244,2.083985769658807
MRPL54,5.538204604891404,6.5192646102041305,5.565202067924278,5.4440586390042425,5.287915961556974,5.553553926536283,4.90523165406634
ZNF438,1.7884565065622102,1.4162083814199304,1.5973294816242336,1.8239603734108083,1.94762635873712,1.2593130333904416,0.7908157048591797
CCR3,0.6614755075365314,0.3354415545730695,0.0427646592626979,0.8962494912769483,1.0840110433701695,1.9676450245202743,-0.43360719785195245
DGCR6,2.193119011814158,2.8742230447783714,2.9428142539994937,2.70490262600925,3.0999116618169875,2.769426504307202,2.852798232775294
GOLGA8G,0.07924457169221208,0.15856865572358617,-0.025810057779688755,0.17570696935612912,0.2559161144478516,-0.189975565147581,0.1345253540053771
ZNF530,2.7573674115427202,1.9332045389604215,3.1317930118721056,2.8613748560239762,2.5138341779076536,2.551085504085655,1.8680730724965664
NDUFB1,8.489925267246086,8.744164509301124,8.19336563720527,8.169115320700511,8.220933602054508,8.420606402317572,7.791859974985358
KLHL25,1.7292937666454082,1.823070127886649,2.879827885266456,2.5642476482273717,2.1338960178937842,1.4772042782599475,1.5112514502237504
TRMT12,2.8149473973937216,3.058321606968195,3.2266877276993258,3.6541871626963847,3.538474275447046,2.383139040084204,2.710760718042753
PSG9,1.3964637689671466,0.2647415765168838,0.16211314277302613,1.5560074895964902,0.9526006191693787,1.7693880884527222,0.3334764861733601
BMP8A,0.08796103813793049,0.3128478306568126,0.7214590557328293,0.5345458220320519,0.6325883212755963,0.1294526437955123,0.3829066384318172
EFHC2,-0.23664328732593481,0.6992033343212276,1.1367387496160393,0.3783984823968563,0.5281978614649916,-0.23340868129832665,-0.08571913637217143
NOG,3.5022411369813193,1.188850063415132,1.544016888890574,3.70748714152251,-0.3719578135700212,3.41566992304025,-0.5789436473307834
UPP1,6.258700889990253,6.350091751395561,7.189459345490471,5.6562678222265825,5.593436742003923,6.241589481950852,6.219004140694238
OPCML,0.7289874551383035,0.5475535162595653,0.013851455377180077,0.1863582157505272,-0.17283441493612722,0.41077290180916365,1.318455526075513
TRIM52,3.5260118220357626,2.930300823589262,4.1253136558986565,4.263662770726998,4.051950425314401,2.9112376847892794,3.5752140596694937
CMTM4,3.4612438417110236,3.563944172545678,3.4175629737822573,3.6652501732022396,2.9797805283383285,3.8559450428831488,3.4282597002224193
TMEM50A,6.9906173883391185,7.413731473544811,6.034202269673193,7.394540257383059,7.11001630601271,6.999570961919322,6.225970322729551
TBK1,5.124149254169589,5.006496689392883,5.390313213688786,5.054918894381575,5.21652055890027,4.823531694242919,4.844764856409897
CBX6,4.496882240071038,4.125832227406072,3.9524882362516367,4.303092482758393,4.6490164008990345,3.451582820018973,4.5016019319772775
MACC1,0.28126609546658793,0.12578431316999722,0.07926128276730901,0.286353896328336,0.06935302087612169,0.6974907501003909,0.11778915404975782
TBL3,5.30292164004068,4.194068810836984,4.4349621497873075,4.804030866678525,4.83698350238792,5.164685912378527,4.465975411766942
KREMEN1,2.166312835121544,2.7410619239409932,3.1869593923907233,2.5818741509936802,3.711869083830961,1.7178851485220124,3.2969225109481153
TRAIP,4.499381500717493,3.2839781508295807,4.236880346776499,4.291039759892479,4.183264838243818,4.118470068154817,2.7683986944807426
CHEK2,4.310884890169196,3.286203622331029,4.046176324618463,3.647009783499325,4.261307690841914,3.809796999160339,2.764534283290683
FOXL2,0.7240225878669506,1.002143178838186,0.04269467145255734,0.9254451930067769,1.61458057532721,0.7509850013895595,0.8413942340921403
AIFM3,-0.019499728901589353,0.11989324054170547,1.1785257207977482,0.9498428214224409,0.280400725492451,1.037808605336504,-0.2482945382273063
KCTD16,0.2388599931905919,0.2171192444165645,0.10394197397941705,0.16826597373328775,0.1419100820323282,-0.05295197021136833,0.11346536822051276
B3GALT5,1.193867825077342,0.8500096770942718,1.136521608624259,1.2539325467463749,1.28793053294349,-0.14461961074859242,0.48229788343430147
ZNF703,3.888579338054835,4.309184379872934,2.659303105818636,3.4151328252392323,2.997601624134594,2.9283637744858075,3.99927953122108
SLC35F3,0.49468169127366857,0.689479530339911,0.4786327275724825,0.19493441637103548,0.280110946418597,0.817179516513225,-0.512951090990825
KCTD8,0.3066031222415062,0.09739504733648535,-0.09957029114171476,0.22716754013319163,0.22625118799861385,0.04144933551705102,-0.18411463075912737
TUBA8,0.611462837789159,0.7291595153161186,0.5903741733580383,1.0858447025155444,0.8930857014982667,0.622357690639565,0.08313543741302287
EMILIN3,0.03189615156918496,0.18340682613111306,0.07805141639997193,0.2870568369067161,0.046949047368946575,0.06476178764031432,0.0018395807851228213
OLFML1,-0.2687104594305638,0.2762327435340015,2.3475299214629834,1.2376904189723854,0.0819589643615698,0.239713076838316,1.3308208170651215
RBM12B,3.5552452015203757,2.709585753165779,3.4453782388734795,3.546753003819032,3.2051522435905935,2.961906821031185,2.700561606173146
LIN9,3.677450306466897,2.74769018712444,3.7243539816350197,3.4109989849277085,3.1018044521077415,3.558363392456501,1.7119844981670318
BTBD9,1.8274998635426383,2.2509260382712872,3.343609151336084,2.751911149860669,2.3762193974554076,1.3980721390234914,2.178814720796927
NUDT14,2.9832202768202647,3.4695880757371733,2.9708601694543613,3.619189499686718,3.6585752995343026,4.049469642019151,3.752726257440402
ANKRD45,-0.09358087048158859,0.4147933140291693,2.496570173913381,0.6989585149917237,0.32298909824485234,0.05430622902162496,0.04040514606014789
GPR39,4.315429558033576,3.9285629008159964,4.758787513898337,3.110235371495948,3.9178988375436807,3.815003136430051,3.6201138474300985
FAM3B,0.14935204404538915,0.1350764981557865,0.003498993801809014,0.6580678074569708,0.46971210956491105,0.4058610402463185,-0.24977487926147224
IQGAP3,5.051650284761736,2.4321675750323006,4.666046427994694,5.0581264527946646,3.93286936948927,4.764692545171371,4.305440395984161
TOB2,4.170192952832421,3.7340472560830174,3.891456526010817,4.117225725414287,4.384582671979355,3.5131514227654375,3.6834812961794396
SCN5A,1.2882664865690272,0.13535546997878517,0.29505113387995435,1.0843010098824086,0.21116695668568286,1.0768306485408516,-0.46835625900776695
ARSI,1.8161170017997195,3.1164661683290724,0.8789474488854538,3.7508752811940234,0.030438262568783347,1.745139291571461,0.6892302260048957
UTY,-0.05449803231861927,1.7040185034262803,0.8224390534037944,0.8313847119501445,1.2246780597831837,1.379668727352581,2.4948124713726685
TTC32,3.70492249292044,3.73495687240278,4.334143420875276,3.7648537612911435,3.8518946440901334,3.4682193080280084,2.959927550202824
DNAH2,-0.042283278052683865,0.11017451433170511,0.10324676038610096,0.16556014402345576,0.07241468152991312,-0.011423626830258174,-0.00970596709619044
PRKX,2.1999118317163675,1.5836243113773978,3.0688425265869226,2.706191545506811,2.6291671860995143,2.6534175341660435,2.983435925847684
SMTN,6.725187639098888,3.589924843616001,3.3117163817018263,4.873884853558358,5.3751456296255595,4.803209253134269,5.795644809231535
NPW,0.9941022003190462,0.6033889039921673,0.11663447381911429,1.0895754501956325,1.0102372246254268,0.11174869360900475,0.679466649157036
NPB,1.7214287739010408,1.394463814406715,2.2667689079062177,1.9512412769640568,2.1732855307856953,2.3094902546339107,2.2598004750668403
ST6GALNAC3,1.2403052819083975,0.4139286014980146,1.119128444705895,0.6522150392557504,0.7806023437793245,0.5003576550884427,0.7883569434001421
PTP4A2,8.122590979917195,7.832611980728852,6.810970005329516,7.814719076305984,7.5525288439414675,7.391237976422248,6.327996096265789
ACTG1,11.162724848309185,11.545560974519752,10.627494399990683,11.051999373172928,10.610501679298737,10.38939954986966,11.93901443715584
TMPRSS2,0.1123448730308988,0.2721286814070252,0.6776590028545275,0.42106752759785543,0.32513902850596793,0.33747027225621745,-0.07564864031349189
DENND5A,5.386692780533653,5.320003326599675,5.184309814211485,5.556189264975304,5.486126452115652,4.878970394779412,6.080734374243979
KRTAP20-2,-0.021593635782379432,-0.028796232863595207,0.0951576371667911,0.14169173385827455,0.18623206771124773,0.16265394044738235,-0.15302446971685132
CTAG1B,0.12115487654012846,0.016378883183408147,0.1435482950440899,0.0923905797328887,0.1534435579459169,-0.012623831577330241,0.1886454683541507
DIABLO,6.3009201537473345,5.981673992189829,6.592920486787731,5.765506727231866,5.864871499021652,6.059763236826564,5.5382728115306
VPS33B,3.56309565906937,2.9783150563856786,3.3836604652213866,3.326655612674268,3.5585679098146348,3.1767595562548236,3.1420389289147703
TBX1,1.1518023128562418,0.16773350578467938,0.16087844614767094,0.4631845677547757,0.6214793272751629,1.185401948383734,1.3412561505611968
ADAP2,0.15668849324302292,0.3719415796276051,0.8662104795617507,0.7250923725765771,0.8220886329479332,0.3219227879642523,0.6523526854896149
UQCR10,7.205919467948396,7.565082701472361,7.523315325325798,6.593354592494433,7.101154914995365,7.065536020613589,6.519388066295861
FAM120C,2.4718924642742484,2.8516333309887476,3.538018101353489,3.102669542718737,2.9717994757423596,2.17246929901121,2.154955331412331
EIF3C,8.084086447012158,7.283580079484585,7.285718514271274,7.444194670458861,7.3042064031477505,8.000354282739496,6.922512891019801
CLDN5,0.23204801659892954,0.21908585990909335,0.35250216347103347,0.06371892516036136,0.320917329776153,-0.13555281750523446,-0.2625905259572533
NIPSNAP1,5.91900994578677,5.350665764515587,5.757457960446808,5.730754161118631,5.688109709733237,5.377426756298054,5.863430038535741
CNTN2,0.02848703545742018,0.0422485143768017,0.24564209025825015,0.025367211817252405,0.14204532261402616,-0.15691275665352925,0.4165259502888753
KCNQ3,0.5543849478740879,0.28162289489927755,0.3482661363030774,0.331534641916621,0.4649671516469842,-0.1495950633549738,-0.3645697190085367
ADRA2C,-0.19234507222371655,0.46072709641347415,0.21588724755327413,0.6449728556746619,0.8136660669241123,-0.30475814970335857,0.839434060719831
NR2C2AP,5.2035620268069405,4.182068625826114,5.053772301392516,4.3804447240007915,4.625297654047856,4.798942235475948,3.906472781303406
CRELD2,5.052692243350075,5.02540619402262,4.531450051290021,5.318197443559059,5.922935163638746,4.647407366851067,5.808985940947272
SCFD2,4.0605600826496895,3.132971599573071,3.630672649175309,3.7353956088015448,4.120773491728789,2.6459940548074026,3.5965109993374647
UBE2F,5.481449703945328,5.899962985054353,5.768839543624495,5.447707096902145,6.0041213864881255,5.126187777586596,6.497934398091283
KCNJ12,-0.04493282464688053,0.35887354016245643,0.32191431486154853,0.974331187963681,0.40864975601872705,0.5311169758161365,0.06321465907033308
GPR173,1.4982299799083436,1.7894196824799857,3.4484697742978048,2.1270725889947344,2.9560424760414885,0.6122811152085663,2.204401994785462
PPP1R2,5.468774129996967,5.372392021744098,5.422548644648947,5.6749127003045805,5.432299916631728,5.023014127195601,5.1659372237989825
TSPYL2,3.804169282389168,3.826129657611883,4.314411620766579,4.497508031131555,4.4296919841412254,3.1390488956618494,4.024090690771404
PGP,3.894466958276343,2.6319651274182654,3.9610301440630473,3.4949186866015216,3.840753206168447,3.7815478227433363,3.3994356491709996
SNRNP35,4.285161443318061,4.140903271435396,4.571703720909731,3.830025085253269,4.5400400394075,4.361762945229653,4.366443345322356
DGAT2L6,0.09336054344082562,0.10234847690594896,0.29675173196983734,0.052420844359371166,-0.04125657388830867,0.0479508904980121,-0.056770690760541864
IRAK1,7.74195601749445,6.12600146483496,7.231215330377893,7.0850051736786614,6.81392962694287,7.3325807076060805,6.591394083292242
PCDH9,1.2663846527206353,1.1718372517122728,2.9303219958308464,0.9031444461457854,0.8518831434582494,0.025893214624944205,1.0901487179462215
ACOT1,2.223062878109567,3.220663418367695,1.5480250930577282,2.9670742634282132,2.4256818015825576,2.5349784159622266,1.8067832323963762
OAF,4.456307787335569,4.307938419879116,2.8080166823374095,4.439336462435819,5.0475421139604775,2.446477676138283,5.545168784563448
ALDH1A3,6.787835798914456,1.2413391157305076,2.7508451256769737,2.940691174405984,2.6535481385118502,5.130994664314896,4.078635566369993
KCNK12,0.3140069102810279,-0.06105288852716936,0.3946211773473731,-0.0653523934457407,0.14948463090637162,-0.02239782434065149,0.9529679596567417
POU6F1,1.1520211177541553,2.2000263569680034,3.0886971536769865,2.0754728746540567,1.9351586516916692,0.6999659733866261,2.040592878005528
TM2D3,5.382668943228895,5.765435178853975,5.847477093858967,5.877689541158598,5.794228547708155,5.269584762227552,5.043605460458441
TSSC4,5.567823306289289,4.785450906421948,5.2318823405336445,5.319093438426139,5.352945726105854,5.166254631099756,5.37218436370744
TACSTD2,1.0632681264781552,-0.04713297866793287,0.30042249948579136,1.21609260459695,-0.08066954893694644,2.3384693911762677,0.5116616600672089
PRKD1,2.1812945105772004,3.0503397781649113,3.548138325830629,3.2755871441999465,3.193963102389747,0.5958996450246703,3.918785419263642
ZDHHC23,2.289035742800063,1.0922581074070155,3.3201079624003818,2.1418586579241956,1.335586664506485,3.2698369428714074,1.017659289565347
SRPK3,0.4585579291347679,0.20394020950357622,0.7273808362723856,0.49330811580965706,0.7533854104152703,0.4033827072426241,1.5393704215737907
GDF3,0.05301128488072317,0.14305665559732475,0.18093765522687447,-0.12356261560293863,-0.09592845147319587,0.231179326783487,0.19649637441126921
SLIT3,1.0381370207550709,1.4436277871309702,3.3445918726554202,1.7804334555643309,1.0790999594965882,-0.6275357769588668,1.9600047377084655
EFNA5,2.53389971445319,2.16598501193031,1.8160773647036872,2.756411728546937,2.2393727429939703,1.4510500228716519,0.9513012313966156
PKP3,3.6863449092568055,0.4982003319395991,0.5085217822633412,2.508753863274529,2.0173629460916196,4.378720308112953,2.6893862795790824
MAP7D2,0.41054832199879515,0.4332435710992575,0.2941947705738732,0.20956416799278615,0.8506463305076724,0.28583503864370097,0.882587442167938
CSF1,2.758582137460034,5.880116270624949,6.525004183755067,5.276002078854433,6.476227297636563,3.3000403768409265,4.373399358527736
COLEC10,0.33780655562971545,0.1428285245710074,0.1797382778054739,0.19289916961330336,0.973533747795764,0.5275860692765094,-0.07585636253209915
PLA2G6,2.227590330217344,2.0249156453777553,3.2101577481873367,2.7363168101795243,3.0811568668021003,1.7513680950003208,3.277199807239378
MAML2,2.7327286969180977,3.0858572429185975,4.141485103354524,3.4396866334454566,3.4962247414756353,1.6004575057197152,3.5781481628719916
SS18L1,3.7981103901767357,3.2360225662309916,3.9527181297295226,4.151038758555666,4.1838130322618525,3.6829780657874713,3.1581933515655507
KCND2,-0.02826237030760037,0.3379528528303424,0.10181288677849015,0.3340896855793837,-0.010171894420294314,0.3561984443372339,0.06733875439632374
TOP1MT,4.085392450556364,2.9000640081188727,4.025855436130806,3.520448630011059,4.55423667148279,4.569025642966815,4.371084766847419
COPB2,6.9406935164841,7.363044220343621,6.9905888078868585,7.564160815721849,7.361974041424161,6.378825861557565,7.4017271709723165
THAP7,5.086356252288918,4.318684017267067,4.6476679970829755,4.298346121557713,4.8577812416165305,4.836353028825701,4.695266548479727
KNTC1,5.787709854714851,3.71117436971443,5.297469694022439,4.997985048167132,5.0759817412378005,5.113347340270542,3.8278104760164218
CCR10,0.8743428819061886,0.5502663417798984,1.0111070120008459,1.1181190200435038,1.251906607208248,0.4591527977950338,1.2087236219556
WDR27,3.9118373978526386,2.978761175347131,3.955778376617254,4.232494376692369,4.768032235476086,3.7507848645315516,2.95202588343415
TXNRD2,5.776915353562741,3.4006362834603205,4.496849618172891,4.533739705066534,4.026087306481382,5.63327329165872,5.431378011085796
FOXO4,1.1300191147662055,1.9757664082576025,1.70435773510058,2.2354020531741505,2.155466368965847,1.5073654451792655,1.5446147909247274
POU3F2,0.6687673394112776,1.6696250194722015,5.364595065835589,1.8492075838044162,-0.2368056391195228,1.4196926159247303,2.7869506757834768
PTP4A3,0.10772415450578288,1.047306407902133,0.6959100356055519,1.0582095328582872,1.491118398888667,0.5350579015347141,0.904743888883938
FOXD4L1,0.29404550639762905,0.3294987789537121,0.3946781599945247,0.3620985181878811,0.32895250880464355,0.06797220753258126,0.3100778923094912
PROS1,2.4658361038493055,5.057130921776536,5.756020532881448,4.517092663634238,3.884999527288554,2.750646852156417,3.8483247934455656
HDDC3,3.481857795198349,2.889140474116909,3.3190079287538996,2.8400961825393756,2.595921598782117,3.3365511802351846,3.103984517653074
BEX5,1.9700077917401009,1.5655929805813205,0.4125481638833861,2.1559023346864077,0.35850322278082847,1.5011888906856625,-1.0548582058583733
ZFP1,3.314896104115437,3.21925776942342,3.1890811597419644,3.4342137193214084,3.6211855400438053,2.646434742606761,2.5274010745273765
CEND1,1.9935424119920149,1.9532070389333374,6.742082209038768,1.1502291307143182,2.9067629958721306,1.4117062735068806,1.6330743366274834
C6orf58,0.23254833690014481,0.08732220936957384,0.10854020901305664,0.09009545790029777,0.13610118045314237,0.12774042975081099,0.024881033969543317
DUSP8,1.0942373547773712,0.9468093301431276,1.7503097660695601,2.103351271493324,1.1084897685560673,1.3325023734384909,2.3237627835006656
SOCS3,4.058327837711249,4.4284845723223345,5.041296465657784,3.855988559529972,5.034756648662454,3.087747224711249,4.528192756713634
SLITRK6,1.3207848307581609,1.069827127994003,1.8467096209409612,0.11872121604017938,2.449285033913764,0.6147835223189276,3.9603965056849213
LPAR5,0.4902795398777439,0.21682623334091178,0.10237356869109915,0.865369969299487,0.23368694422288175,1.5599302723070316,0.08540771752004384
XPOT,6.6361124288987865,6.004386588670688,6.195317494840496,6.2492358120356934,5.874530161378868,5.747341222074957,5.496237852552256
PDE4B,1.6620988083761492,2.804661964597293,2.5398851256900095,2.21662692023107,2.4922906739628656,0.45032358559323926,0.9209198161837049
C14orf180,-0.16935468295104525,0.004707381103394352,0.30536563716344867,0.1012774672229659,0.025524244721368876,0.037793685510255345,0.01761811907839655
SNN,2.558106502850544,3.9951373483065726,4.644688752231295,4.150215387795994,4.196273110021238,2.6210610167255157,3.8733829173360528
KCNH7,-0.12065520715850636,0.02085884100154023,0.47704214021324803,0.08483058671908404,0.3941399592889884,-0.11695047723038782,0.264472898415798
NELL2,1.0601093139810527,0.2862561821179741,2.3468233062170807,1.1853925562215013,0.4877232934585172,1.1374165808729853,0.7052308468060655
KRBA2,0.6672503180172692,1.0918480951953855,1.3678079319322354,1.5680942034165635,1.9640890853574295,0.31961447144351907,1.035213404640873
MED12,3.7384314047099707,2.917219857496604,3.5476161384427063,3.8976956898608157,4.16858417192161,3.074643640503634,3.7989972659992044
ZNF93,2.2378569525506196,3.3949837369708273,3.0081136574488476,3.3166590900628066,3.216108631146032,1.5130078328598895,1.5459902849766762
CDCA2,5.176076111460793,3.4289118178993694,4.4616820763396134,4.286867838309819,4.045334837288809,4.118785759243329,3.651735799894385
RALYL,0.18064205726820348,-0.017093568924828523,0.23238449458721133,0.0749470888942305,0.03933202363739823,0.1993013181465001,-0.040086964466081176
ZBTB40,2.9048708202888265,2.037459602366682,2.8352244549285626,3.1187432402604376,3.303747531290129,2.4970843570172856,2.4270366741248215
EIF4ENIF1,3.88440332594825,3.210923422778712,3.8225706995860964,3.9327938410748384,3.9925058876324613,3.073243563440233,3.4403280762464234
SERINC4,0.32944220010130515,0.5016846355662119,0.49661205167323985,0.41120273353834264,0.2337492802312602,0.3640751195833254,0.44412758133903607
RNLS,1.5401154048713037,1.5679037355445007,2.0415535024388363,2.9477699352508138,0.13317650920145807,1.752707513149601,1.4791328646137571
FAM110C,0.1567171690289291,0.3433827343960356,1.2715371949016685,0.5771553650012404,-0.020018799686774336,0.9855508546973597,-0.140679207688942
DDX53,0.2689401015091424,-0.011360396194009345,0.052295033063635664,0.19333349136544986,0.15895280124662528,0.20064346984652298,-0.14669368481711972
ATL3,5.975830785367232,5.39681690816754,4.791057739896132,5.710971103362329,5.385166652467258,5.291570057382089,4.80805013920226
NDUFA12,7.61790607227182,7.908423848534482,7.06828529794846,7.131819899947834,6.834827227593548,8.000933336071885,6.963022504569306
UBE2G2,6.164847748343611,4.960281423389885,6.661713561881497,6.790730794990459,6.324514391563878,5.3937967314906965,6.3673454584303375
OSBP2,2.7982092617999887,2.109871278707558,2.4373964420474903,2.4437446765872783,1.4293816634509335,1.5302426653420014,0.8825136923580539
ZBTB7C,0.007690981631709004,1.1369293876959845,0.9184693503964414,0.4775071348732924,0.9151270592320665,-0.13274036715824367,0.21756936224687567
APOO,4.366740948357369,5.429703877488512,6.046594932123933,4.795452326132203,4.720885280163904,4.859681252551983,4.527109889435641
PRR16,3.2213366934634307,2.6773750174034547,1.2910709523652528,3.1237378081497438,2.8434331097825676,0.5014490407978651,4.46756043276334
TMED9,7.943734768658482,8.293081682246948,8.28725793442555,9.049847327037124,8.629911497667003,7.896645437912534,9.505399779084334
DRD1,0.09118190353842409,0.5464216126870434,0.7336675712372854,0.1808490924402157,1.294732421617856,-0.5282132269558324,-0.26176860458519186
