"depmapId","cellLineDisplayName","lineage","primaryDisease","level0","level1","level2","level3","level4","level5","crispr","rnai","wgs","wes","rna_seq","prismOncRefSeq","prismOncRefLum","prismRepurposing"
"ACH-000055","D283MED","CNS/Brain","Embryonal Tumor","BRAIN","EMBT","MBL","MBLNOS","","","True","True","False","True","True","Undefined","Undefined","False"
"ACH-001048","COV504","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","OVARY","OVT","SOC","","","","True","True","False","True","True","Undefined","Undefined","False"
"ACH-000436","OCIMY7","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","PCM","","True","True","False","True","True","Undefined","Undefined","False"
"ACH-000722","SNUC1","Bowel","Colorectal Adenocarcinoma","BOWEL","COADREAD","COAD","","","","True","True","False","True","True","Undefined","Undefined","False"
"ACH-001270","127399","Soft Tissue","Synovial Sarcoma","SOFT_TISSUE","SYNS","","","","","True","True","False","True","True","Undefined","Undefined","False"
"ACH-000980","NCIH1155","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LCLC","","","","True","True","False","True","True","Undefined","Undefined","False"
"ACH-001392","SUM185PE","Breast","Invasive Breast Carcinoma","BREAST","BRCA","","","","","True","True","False","True","True","Undefined","Undefined","False"
"ACH-000512","INA6","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","PCM","","True","True","False","True","True","Undefined","Undefined","False"
"ACH-000103","CAOV4","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","OVARY","OVT","SOC","HGSOC","","","True","True","False","True","True","Undefined","Undefined","False"
"ACH-000864","COLO684","Uterus","Endometrial Carcinoma","UTERUS","UCEC","","","","","True","True","False","True","True","Undefined","Undefined","False"
"ACH-000100","RH41","Soft Tissue","Rhabdomyosarcoma","SOFT_TISSUE","RMS","ARMS","ARMS:PAX-FOXO1","","","True","True","False","True","True","Undefined","Undefined","False"
"ACH-000591","LN235","CNS/Brain","Adult-Type Diffuse Glioma","BRAIN","DIFG","ADIFG","ASTR","","","True","True","False","True","True","Undefined","Undefined","False"
"ACH-000303","SNU5","Esophagus/Stomach","Esophagogastric Adenocarcinoma","STOMACH","EGC","STAD","","","","True","True","False","True","True","Undefined","Undefined","False"
"ACH-001389","SUM1315MO2","Breast","Invasive Breast Carcinoma","BREAST","BRCA","IDC","","","","True","True","False","True","True","Undefined","Undefined","False"
"ACH-000851","MORCPR","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUAD","","","","True","True","False","True","True","Undefined","Undefined","False"
"ACH-001394","SUM229PE","Breast","Invasive Breast Carcinoma","BREAST","BRCA","","","","","True","True","False","True","True","Undefined","Undefined","False"
"ACH-000556","SIHA","Cervix","Cervical Squamous Cell Carcinoma","CERVIX","CESC","","","","","True","True","False","True","True","Undefined","Undefined","False"
"ACH-001819","MFM223","Breast","Invasive Breast Carcinoma","BREAST","BRCA","IDC","","","","True","True","False","True","True","Undefined","Undefined","False"
"ACH-000271","SUDHL10","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","DLBCLNOS","","True","True","False","True","True","Undefined","Undefined","False"
"ACH-000339","HCC461","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUAD","","","","True","True","False","True","True","Undefined","Undefined","False"
"ACH-000835","GCT","Soft Tissue","Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma","SOFT_TISSUE","MFH","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000145","SKLMS1","Soft Tissue","Leiomyosarcoma","SOFT_TISSUE","LMS","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001502","GCT27","Testis","Non-Seminomatous Germ Cell Tumor","TESTIS","NSGCT","TT","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000802","BFTC905","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","BLADDER","BLCA","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001668","SUSA","Testis","Non-Seminomatous Germ Cell Tumor","TESTIS","NSGCT","TT","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000204","LP1","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","PCM","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000101","KE37","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","LYMPH","LNM","TALL","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000503","BICR16","Head and Neck","Head and Neck Squamous Cell Carcinoma","HEAD_NECK","HNSC","OCSC","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-002046","HTMMT","Uterus","Endometrial Carcinoma","UTERUS","UCEC","UCS","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000983","KCL22","Myeloid","Myeloproliferative Neoplasms","MYELOID","MNM","MPN","CML","CMLBCRABL1","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000618","SNU1041","Head and Neck","Head and Neck Squamous Cell Carcinoma","HEAD_NECK","HNSC","HPHSC","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001509","H357","Head and Neck","Head and Neck Squamous Cell Carcinoma","HEAD_NECK","HNSC","OCSC","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000338","SR786","Lymphoid","Mature T and NK Neoplasms","LYMPH","LNM","NHL","MTNN","ALCL","ALCLALKP","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000896","647V","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","BLADDER","BLCA","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001300","CHLA15","Peripheral Nervous System","Neuroblastoma","PNS","NBL","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000976","HUCCT1","Biliary Tract","Intraductal Papillary Neoplasm of the Bile Duct","BILIARY_TRACT","IPN","CHOL","IHCH","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000839","SCABER","Bladder/Urinary Tract","Bladder Squamous Cell Carcinoma","BLADDER","BLSC","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001526","HUO9","Bone","Osteosarcoma","BONE","OS","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000373","SKM1","Myeloid","Acute Myeloid Leukemia","MYELOID","MNM","AML","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001669","TANOUE","Lymphoid","B-Cell Acute Lymphoblastic Leukemia","LYMPH","LNM","BALL","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-002048","RMSYM","Soft Tissue","Rhabdomyosarcoma","SOFT_TISSUE","RMS","ERMS","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001624","ONDA9","CNS/Brain","Adult-Type Diffuse Glioma","BRAIN","DIFG","ADIFG","GB","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001619","OCUG1","Biliary Tract","Intracholecystic Papillary Neoplasm","BILIARY_TRACT","ICPN","GBC","GBAD","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-002016","MEL290","Eye","Ocular Melanoma","EYE","OM","UM","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001184","SCMCRM2","Soft Tissue","Rhabdomyosarcoma","SOFT_TISSUE","RMS","ARMS","ARMS:PAX-FOXO1","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000329","CCFSTTG1","CNS/Brain","Adult-Type Diffuse Glioma","BRAIN","DIFG","ADIFG","ASTR","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-002023","TGBC18TKB","Ampulla of Vater","Ampullary Carcinoma","AMPULLA_OF_VATER","AMPCA","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001283","TC106","Bone","Ewing Sarcoma","BONE","ES","ES:EWSR1-ERG","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001111","L82","Lymphoid","Mature T and NK Neoplasms","LYMPH","LNM","NHL","MTNN","ALCL","ALCLALKP","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000834","UMUC1","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","BLADDER","BLCA","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001608","NP2","CNS/Brain","Adult-Type Diffuse Glioma","BRAIN","DIFG","ADIFG","GB","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001610","NP5","CNS/Brain","Adult-Type Diffuse Glioma","BRAIN","DIFG","ADIFG","GB","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001670","TASK1","CNS/Brain","Embryonal Tumor","BRAIN","EMBT","PNET","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001164","CCLFPEDS0003T","Soft Tissue","Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma","SOFT_TISSUE","MFH","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000295","EM2","Myeloid","Myeloproliferative Neoplasms","MYELOID","MNM","MPN","CML","CMLBCRABL1","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000151","JM1","Lymphoid","B-Cell Acute Lymphoblastic Leukemia","LYMPH","LNM","BALL","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001696","UPCISCC111","Head and Neck","Head and Neck Squamous Cell Carcinoma","HEAD_NECK","HNSC","OCSC","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001401","SW13","Adrenal Gland","Adrenocortical Carcinoma","ADRENAL_GLAND","ACC","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000387","TF1","Myeloid","Acute Myeloid Leukemia","MYELOID","MNM","AML","AMLNOS","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001128","MON","Soft Tissue","Rhabdoid Cancer","SOFT_TISSUE","ERT","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001421","WERIRB1","Eye","Retinoblastoma","EYE","RBL","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000293","KLE","Uterus","Endometrial Carcinoma","UTERUS","UCEC","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000221","SNU398","Liver","Hepatocellular Carcinoma","LIVER","HCC","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001301","COGN278","Peripheral Nervous System","Neuroblastoma","PNS","NBL","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000076","NCO2","Myeloid","Myeloproliferative Neoplasms","MYELOID","MNM","MPN","CML","CMLBCRABL1","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000053","KARPAS299","Lymphoid","Mature T and NK Neoplasms","LYMPH","LNM","NHL","MTNN","ALCL","ALCLALKP","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000389","H4","CNS/Brain","Adult-Type Diffuse Glioma","BRAIN","DIFG","ADIFG","ASTR","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000198","EOL1","Myeloid","Acute Myeloid Leukemia","MYELOID","MNM","AML","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001574","MOLM14","Myeloid","Acute Myeloid Leukemia","MYELOID","MNM","AML","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000516","CAL78","Bone","Chondrosarcoma","BONE","CHS","DDCHS","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000682","SNU1066","Head and Neck","Head and Neck Squamous Cell Carcinoma","HEAD_NECK","HNSC","LXSC","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001334","C4I","Cervix","Cervical Squamous Cell Carcinoma","CERVIX","CESC","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001431","TC205","Bone","Ewing Sarcoma","BONE","ES","ES:EWSR1-FEV","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001707","WAOSEL","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","CLLSLL","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000921","NCIH157DM","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUSC","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-002025","TT1TKB","Bowel","Colorectal Adenocarcinoma","BOWEL","COADREAD","READ","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001715","CAL72","Bone","Osteosarcoma","BONE","OS","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001398","SW156","Kidney","Renal Cell Carcinoma","KIDNEY","RCC","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000359","MG63","Bone","Osteosarcoma","BONE","OS","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000331","ISTMES2","Pleura","Pleural Mesothelioma","PLEURA","PLMESO","PLEMESO","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000085","T3M4","Pancreas","Pancreatic Adenocarcinoma","PANCREAS","PAAD","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000332","YAPC","Pancreas","Pancreatic Adenocarcinoma","PANCREAS","PAAD","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001029","CHLA10","Bone","Ewing Sarcoma","BONE","ES","ES:EWSR1-FLI1","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000477","MALME3M","Skin","Melanoma","SKIN","MEL","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000616","HS746T","Esophagus/Stomach","Esophagogastric Adenocarcinoma","STOMACH","EGC","STAD","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001702","VAESBJ","Soft Tissue","Epithelioid Sarcoma","SOFT_TISSUE","EPIS","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000623","SNU201","CNS/Brain","Adult-Type Diffuse Glioma","BRAIN","DIFG","ADIFG","GB","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001765","RH4","Soft Tissue","Rhabdomyosarcoma","SOFT_TISSUE","RMS","ARMS","ARMS:PAX-FOXO1","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001205","TC32","Bone","Ewing Sarcoma","BONE","ES","ES:EWSR1-FLI1","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000941","HEC1B","Uterus","Endometrial Carcinoma","UTERUS","UCEC","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000664","SUDHL1","Lymphoid","Mature T and NK Neoplasms","LYMPH","LNM","NHL","MTNN","ALCL","ALCLALKP","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000013","ONCODG1","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","OVARY","OVT","SOC","HGSOC","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001344","GIMEN","Peripheral Nervous System","Neuroblastoma","PNS","NBL","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000905","5637","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","BLADDER","BLCA","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000167","KE97","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","PCM","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001548","LS","Peripheral Nervous System","Neuroblastoma","PNS","NBL","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000937","PF382","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","LYMPH","LNM","TALL","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-001442","A388","Skin","Cutaneous Squamous Cell Carcinoma","SKIN","CSCC","","","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-000137","8MGBA","CNS/Brain","Adult-Type Diffuse Glioma","BRAIN","DIFG","ADIFG","GB","","","True","False","True","True","True","Undefined","Undefined","True"
"ACH-002042","T3M5","Head and Neck","Head and Neck Squamous Cell Carcinoma","HEAD_NECK","HNSC","","","","","True","False","True","True","True","Undefined","Undefined","True"
