,PC1,PC2,PC3,PC4,PC5,PC6
TCGA-BT-A20U-01,-31.436786074715563,60.77532330155511,11.313736877682635,52.89386810285503,-14.313942409000083,11.593545013802098
TCGA-GU-A764-01,-83.04530154226532,-20.277683616247696,11.312937340614452,-17.06918084623561,11.417977660176739,24.05218742511184
TCGA-ZF-AA4R-01,-22.970328668913627,-23.363468390855143,-31.402263323429008,23.781974895913894,-13.27459729839116,46.57036020686429
TCGA-CF-A8HX-01,103.62610677651362,3.4550407617322008,35.18823899462069,-38.11869272551654,-34.29836460536792,19.371744508094782
TCGA-E5-A4U1-01,112.83895068747769,-23.674912143433225,-30.871211523851755,-59.97889187627634,-66.63382355260258,27.70062210750744
TCGA-FD-A3SN-01,-25.831709689209763,24.951101442084735,21.866748078917194,-7.093931706598989,39.96683422141839,39.88679583289519
TCGA-4Z-AA86-01,-108.31301369224234,31.75001636793896,11.640724706215869,0.5454790741099926,30.192605655888283,-5.203708882658361
TCGA-CF-A47V-01,79.33446624079771,-23.121131806754292,61.240730211323665,-11.327789361555922,-31.89096394637356,-32.85482726652916
TCGA-FD-A5BR-01,-11.820705354196592,-55.208490770829805,27.645683270264136,30.18319624422335,-4.889991404823416,-0.9165807610649291
TCGA-GV-A3QF-01,111.01805639467624,8.588411900096986,-13.941133393493693,-13.96386796064055,42.754797342733795,-3.6952761763614936
TCGA-XF-AAN4-01,-128.71874497097915,-80.22226245273534,-0.05490173898413949,17.4107594616681,-38.355563580078936,-47.52189270405059
TCGA-XF-A9ST-01,19.819435854769374,40.56095690965535,-88.77148861712237,-62.43596303506418,14.276109397481859,30.773959431645437
TCGA-GV-A6ZA-01,75.24068665813722,16.254595294637245,5.033298430146195,-30.34601500210218,1.2045804037455623,-32.595047417168146
TCGA-PQ-A6FN-01,-56.50514731153894,51.764799612374425,30.768059746252323,-47.59697119048157,-16.634040620075048,58.053226659389246
TCGA-XF-A9T6-01,-21.586630392952863,69.1940767669707,14.748989923317643,-69.14213591965247,34.12945587071726,23.936384426156625
TCGA-CF-A3MG-01,131.0257214220585,65.31462973377747,31.934801449993852,4.095739725895877,21.542524842333087,-5.386874985214268
TCGA-ZF-A9RE-01,28.51971327671581,88.03771159300769,-20.947334564153987,64.41589949684318,-32.953184037733166,1.3797047032812009
TCGA-DK-A1A5-01,-22.691183079225947,1.6695997273966283,18.867123508086426,39.57019342176995,29.504287743126223,12.6006822800775
