,archetype_1,archetype_2,archetype_3,archetype_4
TCGA-BT-A3PH-01,0.1843569253620865,0.06601665429610713,0.10252338596193666,0.6471030343798697
TCGA-BT-A3PJ-01,0.8958583974216129,0.1041416025783871,0.0,0.0
TCGA-FD-A43X-01,0.039001710566514906,0.0,0.009272406496027409,0.9517258829374576
TCGA-4Z-AA83-01,0.15556522819942792,0.0,0.22945931239688083,0.6149754594036911
TCGA-DK-AA6T-01,0.09467702973248945,0.19687157051177745,0.5037916955514811,0.20465970420425195
TCGA-E7-A8O8-01,0.04662443070458143,0.048229038725213974,0.11363669397483489,0.7915098365953698
TCGA-FD-A3B6-01,0.7169105203213472,0.11652928205152212,0.1665601976271308,0.0
TCGA-E7-A7DV-01,0.49506250947930214,0.01565435811326716,0.4677421293757029,0.02154100303172774
TCGA-ZF-AA5N-01,0.44273646691844154,0.0,0.0,0.5572635330815584
TCGA-CU-A72E-01,0.4104186075293523,0.0,0.2606859629412938,0.32889542952935386
TCGA-GU-AATO-01,0.1769779082899528,0.0,0.5017715790753656,0.32125051263468146
TCGA-GD-A3OP-01,0.0,0.032753532314953045,0.5119039886668715,0.4553424790181754
TCGA-XF-AAN5-01,0.772268369482723,0.0,0.14159082310630292,0.08614080741097405
TCGA-XF-A8HG-01,0.0,0.1329134729131403,0.0,0.8670865270868597
TCGA-E7-A5KE-01,0.0,0.2180819828053876,0.0,0.7819180171946124
TCGA-XF-AAN3-01,0.39790948940460275,0.0,0.37129351203062533,0.23079699856477187
TCGA-GD-A3OQ-01,0.5192397524459968,0.0,0.03304478726114865,0.4477154602928544
TCGA-DK-A1AE-01,0.48264491055248226,0.28254322987947245,0.0,0.23481185956804526
TCGA-GV-A3JW-01,0.0,0.31244453779815157,0.0,0.6875554622018485
TCGA-FD-A3SM-01,0.2328154568844659,0.11842575087475521,0.3455345647967846,0.30322422744399424
TCGA-GU-AATQ-01,0.5220120783165348,0.12342631813767053,0.07370793537008782,0.28085366817570684
