,PC1,PC2,PC3,PC4,PC5,PC6
TCGA-UP-A6WW-01,59.283616142476106,-78.52196587572602,-63.732133280831434,42.126702127345936,24.39731613162876,0.1542512748656889
TCGA-CN-4742-01,-35.15723011955134,73.47271057327225,29.266684223151678,-5.167763787102446,-4.117213419930198,-23.46714711438065
TCGA-CV-6942-01,28.22264104755188,25.984085632414626,-30.620919347852425,42.828961596438084,-21.087905398024592,-35.43286644980337
TCGA-CR-6477-01,-8.589234715074808,55.570287806944414,-0.6842982723864898,3.3157949527205117,-26.707259528841032,-24.038081873457788
TCGA-CX-7085-01,28.766408512488617,107.50402550667498,45.740207994504715,44.120107111186186,42.281686242412654,-10.145203067149017
TCGA-CR-6473-01,21.94841281220773,-73.72547675896149,-10.295229661314865,24.422160793160813,-62.83397827256498,50.27654927385508
TCGA-BB-7872-01,-45.767868140504945,35.47708776395321,-6.945368437693379,3.3297711568662067,-42.219253060164,8.519142155155253
TCGA-D6-6517-01,-30.451761467944802,10.218115577743841,2.1753186870306402,9.873504391587387,-43.41909136350517,-21.912167793352427
TCGA-CN-A641-01,-26.979265983028267,-59.63858540948316,48.818960332763844,-35.5906401620244,44.84031929166765,-1.3269068283627103
TCGA-IQ-A6SH-01,-56.04909499842394,-17.876804880241473,-32.42934822158756,1.6214875581526949,14.084132820858779,-35.41011078771307
TCGA-CV-7091-01,-14.307466268994391,-4.592633676405446,27.636355102991196,-10.829151351127642,-2.8191196303017514,-13.487951318018167
TCGA-CV-5430-01,81.62438213768411,-31.47936334110396,11.066642009685411,15.41249008475879,-18.809011749098502,-2.8567707986216595
TCGA-F7-8489-01,-3.0937860922614298,16.650483957039963,7.692161462494782,31.17068227116703,-31.953209479692877,-13.455905092422057
TCGA-UF-A7JF-01,5.484934199584836,-81.40206782800223,-17.630631854375352,-25.203234257065283,93.14018275504414,-29.628889104969396
TCGA-IQ-7630-01,-57.09551942165937,9.751093091571843,-21.1235233996768,8.485856402204378,-42.24181786288417,0.8346259300315942
TCGA-BA-4077-01,29.241157283619483,-5.943550222205923,8.12995454336678,20.3090944592833,-0.8063221681209756,-0.48199471395258325
TCGA-BB-7870-01,-35.77059076790447,-117.34686235991387,-12.29365929014622,-35.959662144805996,27.65923492364453,27.634297198840596
TCGA-CR-6478-01,19.971365384167974,15.703070210428866,0.6572916860507549,44.51175531636691,-53.33070071921133,-31.02477497735629
TCGA-CN-A642-01,-31.157817621714045,12.410843972513415,-84.8842994258139,19.05284165864554,-14.861812627295246,39.96011546605698
TCGA-CN-6018-01,12.087151976702703,70.42639850370179,-27.522140075917935,6.742473621391371,-43.616314115781854,7.0814440905113445
TCGA-CN-6010-01,85.64426970099859,-18.91259210679703,43.89941868051746,-28.605614845874886,-5.866583708908508,-2.7225103364561005
TCGA-CV-A45Q-01,-169.3975910086221,-43.1792324897164,-84.14071494968245,8.259842928389029,66.604588446484,1.1921848328304194
TCGA-CQ-6222-01,22.673814001568193,79.72547685291336,-4.4834161518516,34.60221586605855,87.90001162545677,46.456225405781396
TCGA-CR-5243-01,68.84186677568037,-15.335165650403008,10.34021993658009,43.81060712967189,-30.065105499512427,28.57400072488001
TCGA-D6-8568-01,22.34694984455079,53.058410243948046,5.426348670828552,-8.596121363938138,20.227922940465596,28.552551954976277
TCGA-P3-A6T3-01,-112.71394310278095,3.4524360973165296,-6.0793596002275025,-35.94955092224741,-25.001617394833303,10.982225510948409
TCGA-C9-A480-01,-67.38560775689044,24.279897566540754,7.338402636844543,7.377577164830562,35.7094782877333,31.935078122656492
TCGA-CR-6488-01,22.26308216121248,89.26567218349452,15.487460423438515,-7.057196708327514,30.80802604409314,-0.30049534350644197
TCGA-DQ-7592-01,-21.475953591725723,55.25412802219026,7.136274296526193,-12.503790875562396,-8.730427426770522,33.28539925941254
TCGA-UF-A71B-01,-0.784281493242325,-20.830088148106025,2.6733113687287973,-22.306514453394627,-11.930418859409425,-34.8964953929272
TCGA-T2-A6X2-01,-65.31585371796172,5.349724567229624,-8.222748228531222,24.349315335889067,-30.265791207293038,-14.602330308183687
TCGA-CV-6940-01,-1.1989971277332723,26.718308799505138,18.02113439067451,-34.932352224460494,16.16397943301625,41.553181813875284
TCGA-CV-7413-01,-22.40650802239349,18.883843898498267,9.754016958365987,-4.895388984410348,7.376951731007401,-61.862097752746934
TCGA-CR-7404-01,67.45493771102889,-38.432840807950065,21.70766958297701,46.99013239600939,-6.330314076592168,15.703282332969389
