,arc1,arc2
ZNF79,1.9283417379365837,2.301514757319807
S100A4,4.990609627414514,6.326754725912541
PLEKHG4,2.353785159662647,2.853539215101613
FAT4,1.5362530496145244,2.8643911001151143
ZNF681,0.8803978012495117,1.0320983129583
ACADSB,2.5858337652013157,3.0793643931963484
STK40,4.287882312967714,4.272818928375072
TMEM63A,3.0861565056553397,4.192366086055409
SEMA4A,0.18967219208251002,0.8977597515148901
HRCT1,1.0148305250972423,3.671626421812787
MPHOSPH8,3.383214683867791,4.397863163696594
GREB1,0.9402325878824455,0.9549353771536185
ZNF766,2.8454799416379353,3.4406605102996504
RYR1,0.11983139388140007,0.14641283370268646
SRGAP3,0.3302794656753443,2.0631832361631735
TUBB,10.53797611764201,10.101613883602804
LCOR,2.833756317584187,2.7211618452644344
SUPT5H,5.73624803434751,6.407957471552557
XPNPEP3,3.3586224499402464,2.8561209172249136
OR2C3,0.07690844007429083,0.00286654719155386
ZNF107,3.152123366414817,3.4613338262642763
PPIA,12.158742920170303,11.868124499057888
ZNF471,0.6320075992815761,2.5977978951928584
ZNF836,1.9617000804423048,2.5945824037228276
ZNF493,1.4517069414748842,3.2759036750759734
GTF2IRD2,2.3590703476836694,4.242416740718263
SUPT3H,3.6939921379306555,2.625627913061972
NIF3L1,5.280651775227353,4.9328497792229316
ATP2A1,0.750485035018503,1.474625210050075
POM121,3.864929990716177,5.370694048777781
ZBTB44,3.1821772098938954,3.2913915770574693
GIMAP5,0.207782691512494,0.10625430044146689
CGB7,1.4139812027854504,0.6463599638723474
NLGN3,0.11197842524775728,0.47058604537667054
CD55,5.362322577981075,4.26004729222193
CPNE4,-0.09501723394895717,0.7573003621963341
ZNF565,1.392074756237724,1.982289185511487
NTNG2,0.8022503520974016,0.9749456433689903
ELAVL3,-0.2692944998549437,0.5953901700069077
WDR5,4.573246386828565,4.913177046333996
LONP1,5.523498871314989,6.081771695706914
TRRAP,3.2437037433418054,4.6231652864283355
NUDT11,2.638576364677073,3.120491906920665
FUT4,1.0856328879456514,1.4267497634371251
ASB13,2.9372898321092675,2.3912886872608095
SLC35F1,-0.6024165018633503,1.2691860754649062
ZNF34,2.019112760927312,2.0387367196832322
ZNF781,0.4356332283462041,1.1342261739639314
ZNF140,2.5994283853153144,3.5672539904958507
INCA1,0.6013190053585378,1.3123338007436274
ZNF774,1.24742055774725,1.8586807307137438
PTPN1,5.269979777992042,5.3036059054142095
EVL,3.9200729169541577,4.880636659675955
EPHB4,4.042091947072139,6.282609050613269
PRTN3,-0.002841221626114998,0.3584815503755201
ZNF765,2.1042748340326747,2.5464434404763354
ZNF124,2.153139067902456,2.5746385963716483
XRCC6,8.733185344041308,8.223292380338798
S100A5,0.824265591074129,0.20727966437614798
TSC22D2,4.774032551188238,4.847750401340971
ZNF569,2.016910332090146,2.8700734116017017
YRDC,4.778312894358039,4.449323801121765
ZNF777,2.010940752406599,3.567834833909475
PIK3R4,5.010766686278593,4.4093177008267865
ZNF775,1.9525364540237087,3.052568602762857
ZNF605,1.4713087992184526,3.5650745725645177
TRAPPC2,3.141194374773099,3.5806899789007747
RFX8,1.7020370094100534,0.6396078243568781
MYL6B,6.18791675224417,6.0072928898751385
ZNF799,1.7231132761967543,1.5429520486229267
SIAH1,4.015922550663462,4.5486242564803785
C20orf96,2.6583524804525034,3.143838642014227
ESRRG,-0.08757118566270822,0.5578363255465186
IPO4,4.829952673555537,4.106549187704234
NCOR2,5.6007267884358205,6.463404838133963
SULT1A1,0.7036996138371907,2.4624714715057174
ARL9,0.0021950372780060734,0.752568449488636
PRPF40A,5.554801762554022,6.054976983765414
GDAP2,3.77070522099621,3.3532811861564014
TCEAL3,5.1215808907641565,6.2276865844754425
ANAPC7,6.054084092550426,6.276226747388369
TPK1,1.4815492804494832,2.300899149639707
SLC6A9,2.410676254057212,2.7237295650426674
AFAP1,3.137627654321682,4.560319943021208
NACA,10.499918145798267,9.459471137350096
MYO18A,4.1028116383863695,5.283241464216521
MAN2A2,3.2395226938522073,5.43383331849777
MME,6.271817030712512,4.2685707007158085
FAM72A,3.9395566977059575,3.4506273013433804
CACNA1H,-0.6505825701800507,1.2054132038875522
SULF2,2.82132707709899,6.130232100489365
HBG2,0.8662687487514853,0.4317178534063827
LAMA2,0.5401652429251392,1.9173230468969693
PLXNB2,4.9827052122794155,6.459574291846806
AJAP1,0.848908530280736,-0.02090145095090673
XRCC2,2.675359700373476,3.3643957299621734
MYO6,3.159285185040441,3.8710069707172705
HDAC2,7.476259324024027,7.473416147060357
ZNF782,1.127869823433718,1.8566629536855723
POTEF,0.3184350661218986,0.0007204016015483761
ZNF846,1.3496905555366534,2.445432150427788
MMP1,5.92309190433168,1.1733603511212338
UGT2B15,0.05854159563673819,0.012615516864530895
TCF4,2.453318910681441,6.311842961954901
WNK3,0.2737304681086176,0.9839010401398819
HRH1,3.4631573892948055,3.496659974399987
ZNF136,2.0662142400062384,2.7999535000837077
ZKSCAN5,2.870665028410126,3.7378117997631937
ZNF502,0.6103387437353532,2.0308076782688342
TRAPPC4,6.470344419166999,6.510906022912343
SLC30A10,0.08202585653905424,0.10325579338856072
TECPR2,2.4843211059789834,3.3016610370486523
ZFP62,3.565643669357056,3.770724835260583
ERI2,3.890955199479873,4.245135303019317
TOMM7,8.875059797869671,9.100632861330793
HSH2D,0.3701805164705807,0.06329563028838406
TRPV1,1.147407737536983,1.5216501218401788
ZNF33B,2.9991167158869656,2.387964600285674
ZNF512B,3.1584468099017817,4.203388920180502
AMZ2,6.616141970307659,6.488989719576122
ZNF431,2.298890101495502,3.1498681107400115
NF1,3.7984197688097323,4.886117375480017
VKORC1L1,4.4389447667623285,5.379246689974581
ZNF418,0.14101249257571657,2.430492036654153
DAPK1,-0.29096564560233906,3.57134946697058
HLA-DQA1,0.10615730647620625,0.9900429168706291
COL27A1,2.185255348628697,3.3586538684956215
GM2A,4.797165072818615,4.312745872559691
S100A2,5.913834615733344,4.519774555182174
ZNF700,2.961564635771617,3.2376408270567363
POU3F4,-0.07294234600894894,0.7682801914248865
CD47,5.892000639363049,7.162130266693771
TLE1,4.270976927806258,4.257470977627212
MAML3,0.25412916879803327,1.318605160064447
STRN3,4.245075388687914,3.9172001351900305
ZNF239,1.6462623852402298,2.0969467421783397
ZSCAN16,1.366625848196333,2.618578965805625
ADA,3.5427685375714577,2.323828250527007
ARID5A,3.0725727926881974,2.8581945592380795
PATE2,0.012071968547235495,0.1287068785397784
PPTC7,3.9325789865238208,3.644592447044275
RGPD4,0.31445758195718504,0.4539254338091796
NHLRC2,2.96081965701473,2.8060053516386723
ZFP28,1.5750839345216034,2.9142416915047997
SCN8A,1.123491224659814,2.2890984344987295
LAMB3,4.835468001272279,2.6160032939053615
KPNA5,1.942534920236882,2.3540264303357388
ANKRD36B,1.9871530944180253,2.00348382273743
ARHGEF12,4.242341648606805,5.711333518343819
PDLIM7,6.482546989882345,6.919602892769316
FLNA,9.257171702467812,10.06072566083214
TMEM26,-0.46850134535999655,1.6041458155672657
SRGAP1,2.5027589297580155,2.5448326812497273
FAM3C,5.539742172314673,7.673279681301049
SLC39A10,3.1137901468042077,4.595980983312478
CASP4,6.252612529900008,5.598108875317602
AP2A1,5.018476686962952,5.710665906513818
ZNF585A,3.3206572529812624,4.537189604551582
FUT11,4.182318474271575,4.265955577805472
ANXA4,5.517910003434352,6.566243352607139
LAGE3,5.536237544344692,4.6525304458668755
WDR5B,2.227878713395669,3.1170297255025092
WDR45,5.069675022714049,5.92893598107649
METTL9,6.4800306206801,6.534672550676843
ZNF138,2.7953553846916623,3.218553657259081
ZNF429,1.5521794871252061,2.814008128020989
ZNF470,0.7775456965138969,2.2774335227804516
SERTAD1,3.584140592302042,3.6614041403757183
ZNF100,2.003966429928794,2.4506172611261636
ZNF398,1.7530061669388877,3.084000167569107
ANXA6,5.947304430020469,6.810506025072491
ZNF441,1.645943094208636,2.6433381001143466
GMFB,6.0721171803067024,5.725400054439217
SIGLEC15,2.770119350354899,0.8992831511098437
ZNF420,1.8625754765972262,2.38693810236838
ZNF763,0.3315868546440204,1.4627368225888608
ZMYM1,3.5192859155743887,3.2867549110744743
MAFG,3.6107512000676945,5.0414433021079
ARRDC1,4.4131817249365755,4.441835373651852
KIAA1671,1.5242616772503281,2.847225400760021
KRT35,-0.014596064597474978,0.10644225961064482
IGF2R,5.454175527657987,6.458470505718245
GAL3ST4,0.23589630043570198,3.3122068808914036
DYNC1H1,7.852031687346287,6.995647563450172
SLC6A17,0.7444445608199017,0.07082182407818316
PCBP2,8.925150795833112,8.631081148103442
ZGPAT,4.232697519556079,4.253524386028552
SLC25A29,3.4147868858653867,5.3068386479475045
PGAP1,1.862077540329272,3.9279484325130958
SRC,3.6493122125258814,4.53965180504864
ZNF679,0.14250173057280469,0.017783244350670344
ZNF682,1.2223113379901955,3.2122707099513246
ZNF772,1.6785216322916452,3.1443620252149227
ZNF257,1.84532444963946,0.039992840434637356
ADAM32,0.21756999386697495,0.9844672181176448
ACSL5,1.9914376413130253,2.12267117893833
LRRC8B,1.4171115272787083,1.4448688844248312
ABCB8,4.095643615032701,5.221753917667106
SND1,6.278331425335617,7.222565384210641
ZNF785,1.975293184055412,2.4934106789021513
SULT1A2,0.14097203708940048,0.23431181998964706
NEK5,-0.0071465541388839315,0.35883564013805125
PSMD12,6.544204148000615,6.052811289053521
MAGEA6,5.505469161250474,0.4676488889769841
PIWIL2,0.27231493924074823,0.12411122409202344
SLC22A4,2.7999959727372064,2.867729119897188
ENTPD4,4.379099583097263,5.660865036430903
C1D,4.933784409656467,4.895126991932382
TBC1D9B,5.178498041196371,6.260630257574425
SERPINA1,3.378270925581309,1.3865371125247283
KANK2,5.340491058431841,7.007674791047168
C6orf141,2.7201118091343686,3.7538671895453715
GTF2E2,4.945055515277412,4.587470719134292
GUCA2A,0.06698517988974917,0.023693587336806824
RAD54B,3.830855193775087,3.285851153700031
ZNF165,1.3452224749534967,0.5301017790155049
SYNGAP1,1.770458123828343,3.6700132094337494
FITM2,3.2775055903846226,3.827633320910605
BLM,3.7474763841259446,2.887161150375875
DDI2,2.6608456534788147,3.035680426020717
SVIL,3.276107398141974,3.3241441841258212
TRIM33,3.6585451364267128,4.152318344843893
LRP10,4.978071670472998,6.3346605654049295
PELI1,1.558350283997449,3.2071073273028743
ZNF655,5.651435123966096,6.3040355131020895
MRPL21,6.869206878612201,5.56964441430127
UAP1L1,3.8965986282806524,4.229781833146183
ZNF98,0.9178678865644311,-0.020274494149108813
FBXL22,0.3883197186706809,0.2832635489018819
ZNF786,1.3565937035647393,2.4092667523606783
ZNF517,1.517013322642896,2.5801303631444488
ZNF675,3.553176382583293,2.8031382603483244
SLC22A5,2.708760760713642,3.3556334600431432
DACT3,0.1798578625204832,2.6461393692948656
ADARB1,2.606693839088047,3.4758098963292166
ZNF860,0.9693475638365519,0.4617890065321084
HTT,3.1672209227262673,4.343211400112422
C5AR1,0.3732264256034396,1.1466657671036982
DIO3,-0.07702386876343659,0.14463274669007672
DCHS2,-0.49764238360709445,0.8963282766329552
VEPH1,4.369466394286847,2.294145618478913
SHPK,2.352103771843151,3.2670398879185183
IPP,2.5181161383132467,3.894058870734959
MAP3K5,2.0012625207987353,2.393266031025679
OGDHL,-0.19025724287805734,1.8146763613439996
GSTK1,5.5887504744877035,7.3302563568016215
HNRNPAB,7.555636663440695,7.340125309714625
STMN3,1.0256290164629047,5.172807653915884
PDGFA,3.6338780874320555,3.9489957375491906
COL13A1,3.566581568980499,1.8938499957066353
SPN,0.872786828517226,0.20004991139812145
ZNF695,1.8289478773582035,1.2020622460405723
ZNF628,1.8294518563190278,2.4789685988422763
SLC2A10,1.224376199288809,5.16162463462915
ZNF665,1.0604370486455206,1.7721328918193662
RPF2,5.834970865383197,4.720343255786002
SLC28A3,0.14077601673058107,0.2898643431392315
MIB2,3.8950638531749258,4.8553044315053455
MYO5A,3.406446557222711,4.340376889401992
ATG7,4.7644185592364545,4.576144051411903
SIPA1L1,3.8096741043695803,5.032591409318589
ELANE,0.014885955311464472,0.5880993135676651
RAB40C,3.0415930109647378,3.4412261002078184
PIGN,3.2072223316250774,4.396898314142266
COL4A6,0.8539079007059053,1.886170492247298
ZNF624,1.5795247887585917,1.6121285791847724
HOXA4,1.8022168798718945,2.024006922508627
TOPORS,3.5090534207037045,4.041493059035981
BCO2,0.8046347718634559,1.1738075405930224
KCNMB2,0.4011186714303663,0.4659006245869746
ENTPD6,5.428885826881789,5.725652692663597
DMBX1,0.5836409994678595,0.14143910097904255
ENPP1,2.751872780167059,3.3862375236788944
CCDC154,-0.044616492174735956,0.5347878665482073
FAR1,5.4449145774487375,5.588598847557003
ZNF841,2.12878901913584,3.2213094957461617
MFAP5,0.03468822695486784,3.9004857222392744
ZNF615,2.008642384327308,2.5240780475299682
CDC42SE1,5.2669901896217075,6.222860260691478
SERPINB2,3.5474049074734624,-0.08570863096865788
DPP4,2.092241478175843,1.8659909144857127
PDCD1LG2,2.36845349525132,2.7258388165539245
ZNF433,0.9715475467078514,2.2411152866753388
DNAH10,0.1114179299546903,0.5873564095612598
SPTAN1,6.0551440166192805,7.396868290475775
NMB,1.8893082723557866,3.6976239439327427
PARVA,3.6875347534457017,5.691463491872279
KLHL14,0.06071813412874831,0.10856041432006869
FAM114A1,4.971124626894616,6.0019630815675
RPE,6.156938259968384,5.784070485468893
ZNF460,0.8140211270578254,1.5585549409754633
PHF2,3.2148862003713976,4.2334762618419095
RPS26,9.50580251803842,8.369445268804965
PSAP,8.272110067410248,9.865249492207075
S100A10,9.419659811681152,9.452116160953546
LHFPL5,2.911746855448241,2.6150056024151627
RPL37A,11.189016161142874,10.361560713187563
HOXC6,2.454144525499138,2.707239710175906
CFD,0.1871465801119473,1.7891258497022342
MAP1LC3C,-0.13535320357048675,1.2704934351084909
EME2,1.625525205728859,2.9203946322489527
KLHDC1,1.0136134282037437,1.328624861738579
ZNF81,1.5557021087086509,2.3422505832362726
TAF13,6.094593738750236,6.911266492532033
ZNF780A,3.3259549559974815,3.325078739349035
ATAD3A,4.93576923070026,4.448084523816107
FAM118B,3.843989568966344,4.311158952237588
ZNF461,1.6479786344889298,3.4347147307751094
SLC9A8,2.446378938819594,3.107883464995711
OCLN,2.1328242593439914,1.8031672587674525
ZNF181,2.432851276273097,3.6197886633522933
ZNF44,2.195754407339895,2.8571259067890944
GPAA1,6.825948011258557,7.120117884267091
SGTB,2.7637042030111316,3.579790680220395
ZNF790,1.3465055136804556,2.7985539439962563
MYO1C,5.748923058325847,6.624087014110454
NKIRAS1,3.694631984885628,3.9600959998567693
MEIG1,0.46865683213932535,0.4561853791463107
KIF13B,1.7477975707041777,3.4375966579855906
ADH5,7.036912532612035,7.38729530573149
SLC22A6,0.23756161704262774,-0.05231908253591312
TEAD4,3.5635846520256433,3.3990829921452343
SPG7,5.098470281642304,6.043101478457011
HRNR,0.22306148927897967,0.11240644279794101
IFNA1,0.008825876699244173,0.34146681335472023
ZNF677,1.402083806963701,4.510226172860535
ZNF823,2.296816879704676,1.9797732311709804
ZNF311,0.502959311886455,1.1929623036599837
ZNF347,1.6530555781128775,3.2239882202628447
PLCG2,1.1839057246988376,0.27862721006814295
FCHSD1,2.4823640883664835,4.081319891095712
ZNF71,1.8559633148444497,2.5588898839559917
S100A6,11.974691585557188,11.781239857468407
RPL12,11.130755296745017,9.438779907177025
DNM3,0.36758161094288355,2.976530620453612
ZNF121,3.161549913168988,2.6422753627552376
MPZL1,5.742308990507079,6.981580574645895
VPS13A,3.352906179872622,4.213441646041957
MBP,0.5643591914980332,1.9533913331975998
ELOVL2,0.8743917260961693,1.5460613426221166
GOLGA6L9,1.77467029437745,2.394578429313759
LEKR1,1.1020883554413878,0.6900769655123327
C1orf122,4.934204634682826,5.862519766910464
CLEC9A,0.14088499045347497,-0.012541613136872798
NOL8,4.43233898047712,4.901405164196989
IRAK4,3.411201200392445,3.8627021013062754
MRPL42,6.67350234454938,6.047125424058556
ENTPD7,2.718866560724252,2.8133284382500423
ZNF335,2.926954478407361,3.201149179118722
ZNF560,0.18583704760338204,0.07556647921178729
TUBA3C,1.743799700534657,0.36368500585608976
RPS4X,10.677953639278229,10.050679452684731
ZNF273,2.5455680821269193,3.1920300175806973
ZNF84,3.6692963225064736,4.2782654143944905
MAK16,4.04664001210153,3.931744034474181
ZNF667,1.1052292329002382,2.81875836947775
SIRPA,2.2663417390540697,4.7739140654017165
GRK6,4.68328159926862,4.583707833857713
PRIM1,5.694832546914174,4.051743051203365
POTEH,0.09155585314030529,0.019214518683289397
AKR1B10,1.0934403550782315,3.1168209088404675
SULT1C4,0.003723976675938795,0.33597947420169005
CD2AP,4.422573070443438,4.44793711458833
NUP62CL,0.291320090147298,1.007608496536918
SFI1,3.228671059337514,3.932492501914437
ZNF649,1.8464838953090883,3.0065915772196057
ZNF248,2.5318400438034727,2.848721589004381
CHSY3,0.05681183034158788,2.0845313252285003
LPAR1,2.6198231903181406,3.9262188776128113
MB,0.3803826667727571,0.8026337356783503
HIBCH,3.670366470503479,3.6566642907477656
ZNF544,3.2861976235456276,3.5937053410358435
TMEM229B,-0.047497250010429815,1.8333406093037667
ZNF770,3.7224165181446223,4.642627722644164
HMGN5,3.4355493535745834,3.63020718812653
MIER1,4.226382476801485,4.241578736843143
MAN1A2,3.7250672707459396,4.593383979014585
SVIP,3.6434491265337003,4.360529518132428
ZNF251,3.4698012303561225,3.5026746599060563
DDRGK1,4.9491813199327925,5.786226086476753
TFDP1,6.156829834769148,6.156204192661848
ZNF607,1.5931697801024365,2.203070319339197
ZNF334,0.48554561680225095,1.6521063781146879
HSD17B11,4.3635141447973105,4.35232388704751
SULT1C2,0.9491318265993762,0.4095208785756803
ZXDA,0.7002140295541741,1.8576221141066638
RPS6KL1,1.1820779904382543,0.7947327945666904
QRICH1,5.4573920607871385,5.659943858186089
CSF2RA,1.544212834264898,-0.10913138261397537
DDX42,5.940267039355691,6.866785612289858
RPL23A,10.287988973414064,9.237879989655227
SLC29A3,1.9508989386103197,1.3570249051171057
STYX,3.8428013738765796,3.666480641707394
UBL5,8.96831388864665,8.90441815286144
HELZ,2.640495244006313,4.006593037670308
TMEM116,3.064473853023557,3.7236827817639
UCKL1,4.674959714642504,4.625972413415155
CARD11,0.6640979386655073,0.23595196674837304
ZNF485,2.1939476292603066,1.3399816722931523
PEG3,0.17809521545018164,0.7599960088848259
SDAD1,4.367773369004264,4.521643412025845
HYLS1,2.4919512399328085,2.83103349556223
MYL4,0.23711767206393586,0.21693228946807033
ZNF442,0.5162609798468875,1.5144730415755296
ZNF813,0.4513771970009304,1.6788026263301952
HOXC4,1.8910329702035535,2.4219589287721592
DCAF12L2,0.07781364989065964,0.04283052633395439
PIM3,5.0440058783663595,4.212593843058826
ASPH,8.173281235010002,8.093228653932778
SPRED2,4.249753539804201,3.9104798615218748
WWP2,3.8939860077182966,4.683090853038812
GFPT1,4.745562468967449,5.134601601479462
UVRAG,3.3466761680883907,3.3981936964280415
ZNF26,2.879362661672413,3.1151464196959977
ITSN2,3.8320663768886156,4.03886880138962
NTRK1,0.008673905473995158,0.5018741779828442
MT1F,3.994599428044492,2.4988385598737173
ZNF69,0.8803025117546082,2.8217811871037237
TXNRD1,7.904579548947148,7.470269355763297
NRARP,0.39219023550259763,0.7021052766309905
ZNF583,1.661735520078937,2.7654651062475684
ZNF568,1.7232382869874558,2.9116518111659757
ZXDB,1.8411531250720106,2.7401418156589807
ZNF480,3.823988354860516,3.536794931325138
ZNF587,2.4686192452570412,4.465172580569455
TPM2,6.126383775799169,6.497738293141914
SH3BGRL2,1.3194751907770415,1.9742591223459964
ZNF808,1.2413092424970447,2.49829504076865
ANKRD35,0.177329560208298,0.6736035618642371
YTHDF2,5.9055525997804,5.592539418741775
HLA-DRB5,0.7971919786094395,0.34940073751284006
ATL1,1.2383453358878875,3.7245757480477066
CNGA1,0.226984734525599,0.12560673533087235
MAFK,3.697416547081341,4.626691004593097
ZNF43,1.595145821127775,3.0475300661231826
GPN1,5.480162658620389,5.600538786867884
PLN,0.5781982886612929,0.024388201700643902
C2CD4A,0.06172013848434185,0.04637156613961686
ZNF28,2.685324322147056,3.49900879135528
ITGBL1,2.368444693919977,5.593039292794721
ZNF511,5.126817032012246,3.811726673790346
ZNF627,2.643168723203787,3.3194341728443417
KCNRG,0.39098666379716474,0.5652988180411447
WDHD1,4.89252909275119,3.563381631599508
ZNF789,3.0375586759075244,4.329307327164031
CTNND1,5.304860341576882,6.360004314544232
SPANXC,0.9758832003886697,0.48311498154243504
SH2D1B,0.513750630547181,0.14224414397930457
ARC,1.2327695448532796,0.6151474882262488
NUDT16,3.3993230098180334,4.4488650579266995
TLK1,3.952483432661304,4.3919910118561605
LRBA,4.043651555645862,3.7831342205412737
ZNF536,0.050790701911981095,0.8288369649257451
MMP17,2.26912247133836,2.5031703863874006
BAZ1A,4.919895964508809,4.141600892628194
COPS8,6.667731393767141,7.08454361418314
CCDC69,1.8662197227274344,0.7385378348389287
MDM4,2.5825764087053393,3.507082519107236
RYR2,0.6954193267878217,0.8719305042902641
KLHL9,1.4237692114902891,4.2565564795693565
NCOA6,3.7356940312834497,4.06047316995958
STK39,4.010119963139564,4.398680153158754
C6orf89,4.36297420555813,5.709146795110504
CALM1,8.922313739246075,8.159274284291055
TUSC1,2.61307483001158,2.7872180272942866
MAGEA1,2.8970038810313525,0.07819034787843782
PAPSS2,4.308560304430194,3.2146157905039416
SLC9A6,3.836092974770006,4.0455450163871145
ABCA4,0.14721856948932419,0.5245583744617248
EIF1AY,2.014182490938869,3.317166042886988
IPO9,4.927686200908973,5.568118538543612
CEP290,3.9450532417967694,3.1975354526102704
DLL1,0.3440519870964509,1.1303290537719002
ANKRD13B,2.043386760209585,3.2917997601832623
UNC13B,1.9911298573380551,3.4097220919537925
LDB1,4.36551133663925,5.228759315652904
PPP1R14C,-0.17178290476752078,1.9916868963231362
CTR9,4.8790334975656355,4.567955484376716
SMOC1,1.1253987594604913,0.4593467002738028
F5,-0.16102882843772998,0.23095587561311307
LRRTM3,-0.03219942609138404,0.177798933594899
ZNF652,2.5505234642504186,2.365519733748833
SMURF1,3.272033304222564,4.1793796475633185
SLC5A3,2.7910607947341264,5.025637850618468
GPATCH3,3.427283667722126,3.146400346523576
CDC42BPB,5.0156720266785575,5.2732110519679
PLXNB3,2.139297212780818,5.2169034523893885
OXCT2,0.4354390868448159,0.24130864003231842
RPL10A,10.223574122242004,9.205147245214695
EGFL6,0.14851537366207487,0.08418243958233171
APCDD1L,3.50577232557987,1.4826977042294602
RCSD1,-0.01609271727619549,0.8269778304942633
RASSF9,-0.08184832812542309,1.526278311277073
FAM169A,1.1330584218476139,2.289632327490769
ZNF830,3.628606683772427,3.991721055071558
GRIN3A,0.004409041463057872,0.2808099731790065
CNOT7,5.754444614566902,5.9982091874739485
TMEM184B,4.777348295886462,5.701861229457786
MTOR,4.49579451340079,4.673750636197645
SCAMP5,1.6256462874014745,3.5603155577722525
ZNF521,0.872477277261209,4.061099818989019
ALPK2,0.8050087545754496,5.545122262884503
MAGEB3,0.047627747039209974,0.048383676764300255
LRIG2,2.4558878438565035,2.6175995513562977
PNP,6.170550063756869,4.680331127712562
PAX9,0.5620154235878584,1.422348547969867
GK,2.304876142611392,2.9509217817451177
FOXJ3,4.378041578889288,4.763723715999229
ZNF358,4.2977499329057345,5.061973457821866
SFT2D1,6.530716511998036,6.148646686266229
INPP5F,3.20709176263968,3.581596769067346
ARHGAP11A,5.710815074000549,6.041712701956145
SUCNR1,0.30807166465735397,0.4510824222705091
HMGN2,10.197126809562276,9.39369363169876
UBE2J1,4.636481315020945,4.973336496837221
GJC2,0.4812739714366172,1.4534825561554576
OPA1,5.48632878530508,5.94965848735397
DENND4B,4.276345447019188,4.654884001048223
RYR3,0.5727526836933347,0.8701824543406763
ZNF277,4.4477756331081055,3.8844500447742636
KTI12,3.87473957260564,3.9026832988534426
TOX,0.3436100546925245,3.505367491175019
CES1,1.474696947294268,0.2715870395678697
RUSC2,2.7451529258945127,4.301302110630928
FICD,1.8786411715100524,2.991212242994924
OSTC,7.39351809994819,7.883336444730684
TSEN15,5.5264025858755375,5.740014534829253
RUNDC1,2.6499442924827905,3.598637606891134
CCDC152,1.9287598140141085,1.2865470590188535
GRK5,1.6716666418227686,1.6007952265510415
TYW1,3.2986844693094772,4.67786752306173
DCAF12,3.4338482827873817,5.056658855102124
SFMBT2,0.7170186106956636,0.8494540721893933
PNMA5,0.05168940292220274,0.09136918188282903
ITPRIPL1,1.2681338652612155,1.1176340874354918
SMC5,3.6661110060332067,5.248051969111465
DCAF12L1,0.02384011757771474,0.02406549084551625
PRMT6,4.571107593059116,4.031728483208946
SHISA4,3.3637545212458835,6.2189485896830545
CAPZA2,5.999181994957815,7.595105514910962
TOP1,6.391467267150641,5.471773463626462
PRC1,7.269052055338999,7.735280105015841
MAP3K3,3.364472447252472,4.398640679622435
L1CAM,4.453905259020997,5.230156231746142
SREBF2,5.1471997705275,5.7605083159385835
C1orf174,5.004330032015043,4.0990649060660065
POU3F3,-1.4244313731822655,2.951960083366238
RASGEF1A,-0.1083845524603198,0.5515565414054421
RPL39,11.771559293083987,11.010650087660904
DZIP3,2.8576129973552655,3.212248578654385
KIAA0753,2.523783275899762,3.9343892445251685
DCLRE1A,3.3563166437368697,2.6512528480587
ATG9A,4.7055252488329815,6.198596400778751
NOS1AP,-0.08838223423929992,1.239881587306968
CSAG1,4.710815000804735,0.1741214980486352
APRT,6.696675384709376,6.327119864062815
GPRASP1,0.18056371355470058,1.5441566668236333
TBKBP1,1.9809302594751634,3.0223759732892983
MAGEE1,0.9476592925247806,2.1009406718260215
ZFP2,0.08383165607673829,0.46081645093413426
L3MBTL3,2.044930899645225,3.0425372781002444
DMD,1.0025435744967977,3.608945515231479
MFAP3L,1.249258960357492,1.9670305144390943
NAGA,3.9544350952014424,4.295178191445225
SMG5,4.75377740131947,5.6642659509834505
TGM2,6.26753783223659,3.0076545603126084
ARMCX6,5.220709622085715,6.134783157968174
PJA2,4.91201249241758,6.428850859574505
RORB,0.08361047016550738,1.036867677706358
SGMS1,3.655591421628196,3.0778154510064843
ZNF525,1.787320488355589,2.446659281887015
INF2,5.681999354711336,5.970214529207214
EFCAB2,3.207380990174152,3.694192792618297
CHML,3.3917161865363834,3.2958297900981877
CAPN8,0.3658290422969779,0.016081850251654345
TATDN3,3.3654317724868386,3.607535557250336
RAET1G,1.4758097003085457,2.0972057172343055
C1orf53,2.3833450293157807,2.9214727226982156
SAMD5,-0.5970132976562803,2.6116567598648004
CENPW,6.699440036226612,5.785296575465122
SPRN,0.7747990569796135,1.0408375766894162
FANK1,0.7931406445566009,1.911453788853244
DDO,0.9739379508798289,2.778599824052269
PNLIPRP3,0.2315336200297877,-0.01308987601163647
RBM20,0.7220733038143982,1.1240960560483262
C6orf163,0.5218836787474094,0.5555828428985184
RIPPLY2,0.7464668249231776,0.5811229393155919
GDI1,6.642241991729092,7.861401107766141
PCMTD2,4.383316130593728,5.255870936801832
SOX18,0.7419250859437173,0.9155255486263839
LIME1,3.0487139723815986,2.971622632732956
SPANXN1,0.2652838715443503,0.15050258471400346
SPANXA2,2.7070432121879,1.3956320523632004
SAMD13,0.687379053137674,1.4050607352765954
CCDC160,-0.5723587908774888,1.0845261549081184
EFCAB7,2.962464801446056,3.2979633349922013
ZYG11A,0.5864426994580783,0.07960201770949388
LIPN,0.05236990693881461,0.001628713364428807
TCEAL5,0.23122750494937688,0.40614836045942876
SYS1,4.707132845797245,4.895050647905735
INPP5B,2.477093523010824,3.118656062599104
MAFB,1.8019234682233207,2.40298989254484
TRAF3IP1,3.0452664000432885,3.9722851179400203
CHIC1,1.96329488394738,3.1219200598247525
