,archetype_1,archetype_2,archetype_3
MB-4674,0.4740768316040942,0.5259231683959058,0.0
MB-4648,0.4554185854318485,0.4914122245142306,0.05316919005392085
MB-5197,0.36464402854365485,0.5362198674100647,0.09913610404628048
MB-5152,0.3971333331468361,0.5492377586944444,0.05362890815871959
MB-5201,0.40488951369213594,0.595110486307864,0.0
MB-5189,0.33726156279761066,0.5502098168086698,0.11252862039371958
MB-5281,0.34423869903228654,0.34579839538675683,0.30996290558095657
MB-5212,0.2480899971516549,0.4319825115884346,0.31992749125991055
MB-5172,0.2384744170240581,0.3459586137140181,0.4155669692619237
MB-5183,0.45591492626815316,0.4633052759223909,0.08077979780945585
MB-5185,0.4878682773819606,0.28865316905090144,0.22347855356713794
MB-5022,0.29682393685871605,0.48771602138535086,0.21546004175593297
MB-5014,0.3831465053078623,0.6168534946921377,0.0
MB-4994,0.33880634409807725,0.6465545397079759,0.014639116193946842
MB-5017,0.2043615909051916,0.22612879505966763,0.5695096140351408
MB-4982,0.39693103888259285,0.0723723679746265,0.5306965931427807
MB-5004,0.6285897332265722,0.0,0.37141026677342787
MB-4986,0.40698442094269244,0.3295628782685647,0.26345270078874294
MB-5327,0.1925339971904117,0.2668207845542729,0.5406452182553154
MB-5341,0.4331146230990494,0.5668853769009506,0.0
MB-5323,0.06562712888688332,0.044469947836587066,0.8899029232765295
MB-5328,0.3725403054324932,0.4960661095769802,0.13139358499052659
MB-5318,0.25191050701699785,0.4392092926936665,0.3088802002893357
MB-5287,0.39912034986214384,0.5167222654586858,0.08415738467917026
MB-5324,0.29149436822565905,0.6068225214526352,0.10168311032170567
MB-4682,0.43852128514986194,0.44430395677296797,0.11717475807717018
MB-4710,0.33945950511969475,0.5779475259443554,0.08259296893594997
MB-4701,0.3308336512382031,0.5776432954714892,0.09152305329030763
MB-4709,0.39399959670777757,0.5681485752652617,0.03785182802696068
MB-4686,0.26746538757421695,0.44534654373878724,0.2871880686869958
MB-4706,0.3123714627667821,0.4603887354674026,0.2272398017658152
MB-4719,0.3580943592776962,0.6419056407223037,0.0
MB-4702,0.4620369236336239,0.3019036153200967,0.23605946104627953
MB-4908,0.33312089981409976,0.504139106128017,0.16273999405788314
MB-4871,0.3107871783503043,0.09344378150173312,0.5957690401479625
MB-4906,0.580880381861844,0.41911961813815596,0.0
MB-4911,0.12536273106212856,0.0,0.8746372689378715
MB-4866,0.5067016500109344,0.4138477071034526,0.07945064288561302
MB-4858,0.3003499533389583,0.4196563457477963,0.2799937009132452
MB-4862,0.18925475765381553,0.32053299206897085,0.49021225027721366
MB-4872,0.28888613908365435,0.43897641807273746,0.27213744284360813
MB-4887,0.2799991657543961,0.34804400062517976,0.3719568336204241
MB-4867,0.2664465442235994,0.6216967797448106,0.11185667603158994
MB-4888,0.06719377688062929,0.12090180539873532,0.8119044177206353
MB-4929,0.5309685360913571,0.22405998706236138,0.24497147684628154
MB-4945,0.3235264937860606,0.0,0.6764735062139393
MB-4930,0.378673414761579,0.28399069597755466,0.3373358892608664
MB-4894,0.4091260973780593,0.36707216057171255,0.22380174205022813
MB-4898,0.45256128911502486,0.5474387108849752,0.0
MB-4670,0.5637619041084648,0.4362380958915352,0.0
MB-5013,0.4825731553398086,0.5174268446601914,0.0
MB-4977,0.29665295197639624,0.5913170205685019,0.11203002745510175
MB-4967,0.34841414656351116,0.4929611303176073,0.15862472311888154
MB-4981,0.2563454178432484,0.46831053563022934,0.2753440465265224
MB-4003,0.5934436776875417,0.0,0.40655632231245836
MB-4968,0.3122630957080635,0.6239382444278008,0.06379865986413573
MB-5052,0.03526641794681717,0.22774379571623118,0.7369897863369516
MB-5049,0.38057699209521356,0.5161703194256494,0.10325268847913699
MB-5041,0.2053496140838639,0.10542445554850095,0.6892259303676351
MB-5044,0.3709399684904714,0.5573907956357634,0.07166923587376504
MB-5072,0.23970115923430454,0.3800043987737865,0.3802944419919089
MB-4171,0.6014380877204354,0.11151186442062719,0.2870500478589374
MB-5053,0.2953641623903796,0.6159037501487606,0.08873208746085971
MB-5045,0.3294335696333092,0.17206420494494398,0.4985022254217467
MB-5116,0.49423752323381237,0.49330022549225694,0.012462251273930587
MB-5120,0.38262281390425695,0.15221511272004212,0.4651620733757008
MB-5074,0.3949810626959453,0.41883657387124207,0.18618236343281258
MB-5119,0.38872108514852766,0.4633441648030755,0.14793475004839676
