,arc1,arc2,arc3,arc4,arc5
ADD2,6.000140204743333,4.187171377996627,5.823156292715066,2.508663112570909,4.693202724690963
ADD3,4.846492829393285,4.244546971164537,4.558195022492371,4.987530936271562,4.187909106753213
ADH1A,-0.018005584142596544,0.16087106667826195,-0.041980408324122566,0.06964549633385596,0.07837512322810186
ADH1B,-0.028805299551583133,0.046086609768615144,0.01064528630820867,0.1292142279676129,0.30374900408947175
ADH5,5.996447823048134,5.413734576253242,6.012599816481142,6.868722609821802,6.440458681899656
ADH6,0.13476935174094987,0.20129504096309003,0.09568621913319836,0.44367175501412504,1.081506349174221
ADH7,0.016484832607571824,0.036941178541450334,0.039281214095792785,0.0433114362114546,0.008221328782593944
ADHFE1,0.6366343479561616,1.128693505574679,0.5186392647088303,1.0172484939148814,0.351247177958892
ADI1,4.590643880452764,6.364002697422127,5.072285415427246,5.13775228877748,4.648192383675518
ADIPOR1,6.039972984041572,6.725227521870141,6.272387883402661,6.307249446188322,6.084648624885359
ADIPOR2,5.466008897886059,5.4252924321249925,5.244222707780768,5.617497008742341,4.7947492046062745
ADK,5.2924770362222535,5.44682993521054,4.788122745874231,5.5061819952130815,5.792788111978021
ADM,1.7729483152621783,3.6118010530778806,1.0895717873664177,5.898368143501235,1.628830526038954
ADM2,1.9797520211835749,1.934008107371816,1.916860943655407,1.6812149722488583,1.409120412637451
ADNP,5.755825576001874,5.493146347113064,5.964252911188356,5.29809557963346,5.91625636708828
ADNP2,4.335120607975407,3.9584627487285715,4.806092316931372,3.8896549483205014,4.460571388644882
ADO,3.7331355565015056,3.43019533562065,3.7265380743543246,3.5401422352273793,3.90054454006757
ADORA1,1.972883388779973,0.6804676630065016,1.8376445065906082,1.55733387811804,2.505776100600735
ADORA2A,1.4051227909142698,1.8978772592499191,0.6047010269698799,1.6178104291438236,0.5440508472893529
